state_id,state,name,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Fax,Phone 3,Mile Marker,Phone 4,Mailing Address,Phone 5,Road Name,https,htp,http
46,Utah,SINCLAIR TRUCK STOP,https://www.truckstopsandservices.com/location_details.php?id=396,Trucker,sinclair oil .svg,40.74591,-113.970125,I-80,4,259 BEAR RIVER DR,WENDOVER,UT,82930,435-665-2243 (TRAVEL CENTER),,,,,,,,,,,
46,Utah,SLIM OLSON'S,https://www.truckstopsandservices.com/location_details.php?id=2938,Trucker,chevron,40.864935,-111.893399,I-15,315,742 WEST 2600,WOODS CROSS,UT,84010,801-295-8437 (TRAVEL CENTER),,,,,,,,,,,
46,Utah,SPLIT MOUNTAIN TRAVEL PLAZA,https://www.truckstopsandservices.com/location_details.php?id=12456,Trucker,sinclair oil .svg,40.386928,-109.438917,US 40,,4743 S 4625 E,VERNAL,UT,84079,435-781-6500 (TRAVEL CENTER),,,,,,,,,,,
46,Utah,STEVE'S TIRE & OIL,https://www.truckstopsandservices.com/location_details.php?id=3047,Trucker,sinclair oil .svg,38.982431,-112.323923,I-15,167,615 N MAIN ST,FILLMORE,UT,84631,435-743-6860 (TRAVEL CENTER),,,,,,,,,,,
46,Utah,SUNMART # 979,https://www.truckstopsandservices.com/location_details.php?id=3091,Trucker,texaco,41.683207,-112.139825,I-15,386,9600 N 5175 W,ELWOOD,UT,84337,435-257-4710 (TRAVEL CENTER),435-257-4710 (ARBY'S),435-257-1733,,,,,,,,,
46,Utah,SUPER STOP,https://www.truckstopsandservices.com/location_details.php?id=55143,Trucker,shell,41.22884,-112.01609,I-15,343,1514 W HAVEN 2100 S,OGDEN,UT,84401,801-731-3437 (TRAVEL CENTER),801-731-3437 (BLIMPIE),,,,,,,,,,
46,Utah,TA EXPRESS,https://www.truckstopsandservices.com/location_details.php?id=52442,Trucker,taexpress,38.929589,-111.854444,I-70,56,2055 S STATE ST,SALINA,UT,84654,435-287-0546 (TRAVEL CENTER),435-287-0546 (LITTLE CAESARS),435-287-0549,,,,,,,,,
46,Utah,TOP STOP,https://www.truckstopsandservices.com/location_details.php?id=12443,Trucker,chevron,40.283481,-110.011147,US 40,,1128 US 40,ROOSEVELT,UT,84066,435-722-9940 (TRAVEL CENTER),435-722-9940 (PACOS),,,,,,,,,,
46,Utah,TOP STOP # 40,https://www.truckstopsandservices.com/location_details.php?id=12442,Trucker,chevron,40.449119,-109.502159,US 40,,1355 E HWY 40,VERNAL,UT,84078,435-789-8292 (TRAVEL CENTER),,435-789-3944,,,,,,,,,
46,Utah,TOP STOP # 83,https://www.truckstopsandservices.com/location_details.php?id=3344,Trucker,chevron,38.772134,-112.071302,I-70,40,750 E 300 N,RICHFIELD,UT,84701,435-896-8338 (TRAVEL CENTER),,,,,,,,,,,
46,Utah,TRAVEL CENTERS OF AMERICA #060,https://www.truckstopsandservices.com/location_details.php?id=16611,Trucker,catscale3 + talogo,40.689663,-112.263838,I-80,99,8836 N HWY 40,TOOELE,UT,84074,801-250-8585 (TRAVEL CENTER),801-250-8585 (TACO BELL),801-252-2224,801-250-8585 (BURGER KING),,,,,,,,
46,Utah,TRAVEL CENTERS OF AMERICA EXPRESS #186,https://www.truckstopsandservices.com/location_details.php?id=16606,Trucker,taexpress,37.861426,-112.830001,I-15,78,1100 N 130 W,PAROWAN,UT,84761,435-477-3311 (TRAVEL CENTER),435-477-3311 (TACO BELL),435-477-8713,435-477-3311 (SUBWAY),,,,,,,,
46,Utah,UNITED FUEL,https://www.truckstopsandservices.com/location_details.php?id=44652,Trucker,ind dealer,41.884902,-112.166854,I-15,392,6030 W 20800 N,PLYMOUTH,UT,84330,435-458-3537 (TRAVEL CENTER),435-458-3537 (A & W),435-458-3538,,,,,,,,,
46,Utah,UTE PETROLEUM,https://www.truckstopsandservices.com/location_details.php?id=44644,Trucker,sinclair oil .svg,40.301648,-109.857082,US 40/191,,7250 E US 40,FORT DUCHESNE,UT,84026,435-722-3975 (TRAVEL CENTER),435-722-3975 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,
46,Utah,UTE PETROLEUM,https://www.truckstopsandservices.com/location_details.php?id=44650,Trucker,sinclair oil .svg,40.193887,-110.073223,US 40/191,,565 US 40 W,MYTON,UT,84052,435-646-3519 (TRAVEL CENTER),435-646-3519 (PICCADILLY PIZZA),435-646-3459,,,,,,,,,
3,Arizona,ARCO TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=45155,RVer,arco,,,I-10,19,185 N RIGGLES AVE,QUARTZSITE,AZ,85359,928-927-3600 (TRAVEL CENTER),,928-927-3604,,,,,,,,,
3,Arizona,BILL'S TEXACO FOOD MART,http://www.rvandtravelers.com/location_details.php?id=364,RVer,texaco,,,I-8,115,623 W PIMA ST,GILA BEND,AZ,85337,928-683-6324 (TRAVEL CENTER),928-683-6324 (BILL'S FOOD MART),,,,,,,,,,
3,Arizona,CAMP VERDE SHELL,http://www.rvandtravelers.com/location_details.php?id=469,RVer,shell,,,I-17,287,1673 HWY 260,CAMP VERDE,AZ,86322,928-567-3886 (TRAVEL CENTER),,928-567-2336,,,,,,,,,
3,Arizona,CARIOCA # 11,http://www.rvandtravelers.com/location_details.php?id=45160,RVer,valero,,,US 93,,18183 S US 93,WIKIEUP,AZ,85360,928-765-2255 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,CARTER TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=10284,RVer,conoco,,,US 89,,7180 N US 89,FLAGSTAFF,AZ,86004,928-714-9115 (TRAVEL CENTER),928-714-9115 (MARY'S CAFE),928-714-9045,,,,,,,,,
3,Arizona,CHAMBERS MOBIL,http://www.rvandtravelers.com/location_details.php?id=54070,RVer,mobil oil type,,,I-40,333,I-40 & HWY 191,CHAMBERS,AZ,86502,928-688-6880 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,CIRCLE K,http://www.rvandtravelers.com/location_details.php?id=550,RVer,ind dealer,,,I-10,203,3125 N TOLTEC RD,ELOY,AZ,85131,520-466-7361 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,CIRCLE K,http://www.rvandtravelers.com/location_details.php?id=10274,RVer,circle_k,,,AZ 85,35,3618 W BUCKEYE RD,PHOENIX,AZ,85009,602-269-8482 (TRAVEL CENTER),,602-278-1791,,,,,,,,,
3,Arizona,CIRCLE K,http://www.rvandtravelers.com/location_details.php?id=18474,RVer,circle_k,,,I-10,137,5049 W BUCKEYE RD,PHOENIX,AZ,85043,602-278-5088 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,CORNER STORE,http://www.rvandtravelers.com/location_details.php?id=45156,RVer,valero,,,AZ 90,AZ 92,3999 E FRY BLVD,SIERRA VISTA,AZ,85635,520-458-0300 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,CORNER STORE,http://www.rvandtravelers.com/location_details.php?id=45157,RVer,valero,,,I-10,133-A,1025 N 99 AVE,TOLLESON,AZ,85353,623-936-9777 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,CRAZY FRED'S TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=682,RVer,ind dealer,,,I-40,44,2770 W OLD HWY 66,KINGMAN,AZ,86401,928-753-3834 (TRAVEL CENTER),,928-753-4178,,,,,,,,,
3,Arizona,DAVE'S FAST STOP,http://www.rvandtravelers.com/location_details.php?id=10281,RVer,chevron,,,US 60,,2060 HWY 60,CENTRAL HEIGHTS,AZ,85501,928-425-3297 (TRAVEL CENTER),,928-425-9446,,,,,,,,,
3,Arizona,DISCOUNT ZONE,http://www.rvandtravelers.com/location_details.php?id=45154,RVer,shell,,,I-17,196,2112 S 7TH  AVE,PHOENIX,AZ,85043,602-253-9717 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,DISCOUNT ZONE #1,http://www.rvandtravelers.com/location_details.php?id=45153,RVer,shell,,,I-10,139,1042 N 51ST AVE,PHOENIX,AZ,85043,602-278-0714 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,EAGLE'S LANDING TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=55922,RVer,pilot,,,US 89,,101 W GLEN ST,PAGE,AZ,86040,928-353-4821 (TRAVEL CENTER),928-353-4821 (YARDLEY'S STEAKBURGERS),,,,,,,,,,
3,Arizona,EAGLES LANDING TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=54230,RVer,pilot,,,I-15,9,4031 FLEET ST,LITTLEFIELD,AZ,86432,702-849-0700 (TRAVEL CENTER),702-849-0700 (SUBWAY),928-347-5740,702-849-0700 (YARDLEY'S STEAKBURGER'S),,702-849-0700 (CHESTER'S FRIED CHICKEN),,,,,,
3,Arizona,FLYING J DEALER #505,http://www.rvandtravelers.com/location_details.php?id=306,RVer,flying j,,,I-8,12,108000 N FRONTAGE RD,YUMA,AZ,85367,928-342-2696 (TRAVEL CENTER),928-342-2696 (DAYBREAKERS CAFE),928-342-1619,,,,,,,pilotflyingj.com/stores/505,,
3,Arizona,FLYING J TRAVEL CENTER #608,http://www.rvandtravelers.com/location_details.php?id=1105,RVer,flying j,,,I-10,1,I-10 S FRONTAGE RD,EHRENBERG,AZ,85334,928-923-9600 (TRAVEL CENTER),928-923-9600 (WENDY'S),928-923-7735,928-923-9600 (CINNABON),,,,,,www.pilotflyingj.com/stores/608/,,
3,Arizona,FLYING J TRAVEL CENTER #609,http://www.rvandtravelers.com/location_details.php?id=16806,RVer,flying j,,,I-10,208-A,16189 S SUNSHINE BLVD,ELOY,AZ,85231,520-466-9204 (TRAVEL CENTER),520-466-9204 (DENNY'S),520-466-9588,520-466-9204 (DUNKIN' DONUTS EXPRESS),,,,,,www.pilotflyingj.com/stores/609/,,
3,Arizona,FLYING J TRAVEL CENTER #610,http://www.rvandtravelers.com/location_details.php?id=10286,RVer,flying j,,,I-40,53,3300 E ANDY DEVINE AVE,KINGMAN,AZ,86401,928-757-7300 (TRAVEL CENTER),928-757-7300 (DENNY'S),928-757-1085,,,,,,,www.pilotflyingj.com/stores/610/,,
3,Arizona,FLYING J TRAVEL CENTER #611,http://www.rvandtravelers.com/location_details.php?id=16809,RVer,flying j,,,I-10,137,6700 W LATHAM,PHOENIX,AZ,85043,623-936-1118 (TRAVEL CENTER),623-936-1118 (DENNY'S),623-936-3611,,,,,,,www.pilotflyingj.com/stores/611/,,
3,Arizona,FLYING J TRAVEL CENTER #612,http://www.rvandtravelers.com/location_details.php?id=16814,RVer,flying j,,,I-40,255,400 TRANSCON LANE,WINSLOW,AZ,86047,928-289-2081 (TRAVEL CENTER),928-289-2081 (DENNY'S),928-289-3798,,,,,,,www.pilotflyingj.com/stores/612/,,
3,Arizona,FREEWAY CHEVRON,http://www.rvandtravelers.com/location_details.php?id=1145,RVer,chevron,,,I-10,336,2905 S HASKELL AVE,WILCOX,AZ,85643,520-384-4375 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,HALLUM STORES,http://www.rvandtravelers.com/location_details.php?id=1286,RVer,texaco,,,I-40,48,932 W BEALE ST,KINGMAN,AZ,86401,928-753-6538 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,HOPI TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=1348,RVer,conoco,,,I-40,292,1851 STATE HWY 77,HOLBROOK,AZ,86025,928-524-1400 (TRAVEL CENTER),,928-528-1405,,,,,,,,,
3,Arizona,JOHNSON'S TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=1488,RVer,chevron,,,I-40,123,21355 I-40 BUSINESS LOOP,SELIGMAN,AZ,86337,928-422-3540 (TRAVEL CENTER),928-422-3540 (SUBWAY),928-422-0045,928-422-3540 (JUANHIJOS BURRITO),,,,,,,,
3,Arizona,LAKE POWELL CONVENIENCE,http://www.rvandtravelers.com/location_details.php?id=10285,RVer,shell,,,US 89,,901 US 89 S,PAGE,AZ,86040,928-645-5998 (TRAVEL CENTER),,928-645-5345,,,,,,,,,
3,Arizona,LAST STOP TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=55839,RVer,ind dealer,,,US 93,,20331 N US 93,WHITE HILLS,AZ,86445,928-277-7379 (TRAVEL CENTER),928-277-7379 (LAST STOP KITCHEN),,928-277-7379 (STEEL'S ALL AMERICAN HOT DOGS),,928-277-7379 (ARIZONA HOT WINGS),,928-277-7379 (BROOKLYN'S BEST NEW YORK PIZZA),,,,
3,Arizona,LITTLE AMERICA TRAVEL CENTER - FLAGSTAFF,http://www.rvandtravelers.com/location_details.php?id=1705,RVer,sinclair oil .svg,,,I-40,198,2515 E BUTLER AVE,FLAGSTAFF,AZ,86004,928-779-7942 (TRAVEL CENTER),928-779-7942 (THE GRILL AND DELI),928-779-7978,,,,,,,,,
3,Arizona,LOVE'S TRAVEL STOP #265,http://www.rvandtravelers.com/location_details.php?id=14756,RVer,loves travel stops country stores 416x416,,,I-10,200,5000 N SUNLAND GIN RD,CASA GRANDE,AZ,85131,520-423-2015 (TRAVEL CENTER),520-423-2015 (ARBY'S),520-423-2019,520-423-2015 (GODFATHER'S PIZZA),,,,,,www.loves.com/locations/265,,
3,Arizona,LOVE'S TRAVEL STOP #272,http://www.rvandtravelers.com/location_details.php?id=1912,RVer,loves travel stops country stores 416x416,,,I-40,59,6035 E MINERVA LANE,KINGMAN,AZ,86401,928-681-4405 (TRAVEL CENTER),928-681-4405 (CHESTER'S FRIED CHICKEN),928-681-4408,928-681-4405 (SUBWAY),,,,,,www.loves.com/locations/272,,
3,Arizona,LOVE'S TRAVEL STOP #278,http://www.rvandtravelers.com/location_details.php?id=1752,RVer,loves travel stops country stores 416x416,,,I-40,277,4703 MAIN ST,JOSEPH CITY,AZ,86032,928-288-3726 (TRAVEL CENTER),928-288-3726 (CHESTER'S FRIED CHICKEN),928-288-3738,928-288-3726 (SUBWAY),,,,,,www.loves.com/locations/278,,
3,Arizona,LOVE'S TRAVEL STOP #280,http://www.rvandtravelers.com/location_details.php?id=22289,RVer,loves travel stops country stores 416x416,,,I-10,114,1610 S MILLER RD,BUCKEYE,AZ,85326,623-386-6926 (TRAVEL CENTER),623-386-6926 (CHESTER'S FRIED CHICKEN),623-386-7462,623-386-6926 (SUBWAY),,,,,,www.loves.com/locations/280,,
3,Arizona,LOVE'S TRAVEL STOP #286,http://www.rvandtravelers.com/location_details.php?id=22291,RVer,loves travel stops country stores 416x416,,,I-10,17,760 QUARTZSITE AVE,QUARTZSITE,AZ,85346,928-927-8570 (TRAVEL CENTER),928-927-8570 (CHESTER'S FRIED CHICKEN),928-927-8576,928-927-8576 (SUBWAY),,,,,,www.loves.com/locations/286,,
3,Arizona,LOVE'S TRAVEL STOP #296,http://www.rvandtravelers.com/location_details.php?id=10272,RVer,loves travel stops country stores 416x416,,,I-8,115,820 W PIMA ST,GILA BEND,AZ,85337,928-683-2210 (TRAVEL CENTER),928-683-2210 (TACO BELL),928-683-2230,,,,,,,www.loves.com/locations/296,,
3,Arizona,LOVE'S TRAVEL STOP #328,http://www.rvandtravelers.com/location_details.php?id=14753,RVer,loves travel stops country stores 416x416,,,I-10,162,7001 W SUNDUST RD,CHANDLER,AZ,85226,520-796-1185 (TRAVEL CENTER),520-796-1185 (ARBY'S),520-796-1228,,,,,,,www.loves.com/locations/328,,
3,Arizona,LOVE'S TRAVEL STOP #349,http://www.rvandtravelers.com/location_details.php?id=14778,RVer,loves travel stops country stores 416x416,,,I-8,3,2931 E GILA RIDGE RD,YUMA,AZ,85365,928-341-9100 (TRAVEL CENTER),928-341-9100 (CHESTER'S FRIED CHICKEN),928-341-9105,928-341-9100 (SUBWAY),,928-341-9100 (GODFATHER'S PIZZA),,,,www.loves.com/locations/349,,
3,Arizona,LOVE'S TRAVEL STOP #386,http://www.rvandtravelers.com/location_details.php?id=1911,RVer,loves travel stops country stores 416x416,,,I-40,9,14875 S US 95,LAKE HAVASU CITY,AZ,14875,928-764-1505 (TRAVEL CENTER),928-764-1505 (CARL'S JR),928-764-1533,928-764-1505 (SUBWAY),,,,,,www.loves.com/locations/386,,
3,Arizona,LOVE'S TRAVEL STOP #460,http://www.rvandtravelers.com/location_details.php?id=1188,RVer,loves travel stops country stores 416x416,,,I-10,302,643 AZ 90,BENSON,AZ,85602,520-586-7151 (TRAVEL CENTER),520-586-7151 (CHESTER'S FRIED CHICKEN),520-586-8707,520-586-7151 (SUBWAY),,520-586-7151 (GODFATHER'S PIZZA),,,,www.loves.com/locations/460,,
3,Arizona,LOVE'S TRAVEL STOP #553,http://www.rvandtravelers.com/location_details.php?id=45161,RVer,loves travel stops country stores 416x416,,,I-40,163,1055 N GRAND CANYON BLVD,WILLIAMS,AZ,86046,928-635-9958 (TRAVEL CENTER),928-635-9958 (CARL'S JR),928-635-9862,928-635-9958 (SUBWAY),,,,,,www.loves.com/locations/553,,
3,Arizona,LOVE'S TRAVEL STOP #649,http://www.rvandtravelers.com/location_details.php?id=45158,RVer,loves travel stops country stores 416x416,,,I-10,135,8313 ROOSEVELT ST,TOLLESON,AZ,85353,623-936-1037 (TRAVEL CENTER),623-936-1037 (CARL'S JR),623-936-1062,623-936-1037 (SUBWAY),,,,,,www.loves.com/locations/659,,
3,Arizona,LOVE'S TRAVEL STOP #722,http://www.rvandtravelers.com/location_details.php?id=53857,RVer,loves travel stops country stores 416x416,,,I-17,263/ARCOSANTI RD,14414 S CROSS L RD,MAYER,AZ,86333,928-227-9764 (TRAVEL CENTER),928-227-9764 (ARBY'S),928-227-9765,928-227-9764 (GODFATHER'S PIZZA),,,,,,,,
3,Arizona,MAINSTREET MARKET,http://www.rvandtravelers.com/location_details.php?id=192,RVer,ind dealer,,,I-10,378,2507 W I-10 BUSINESS LOOP,SAN SIMON,AZ,85632,520-845-2251 (TRAVEL CENTER),520-845-2251 (SUBWAY),,,,,,,,,,
3,Arizona,MAVERIK ADVENTURE'S FIRST STOP,http://www.rvandtravelers.com/location_details.php?id=54680,RVer,ind dealer,,,I-40,286,1301 NAVAJO BLVD,HOLBROOK,AZ,86025,928-524-9310 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,MINUTE MART,http://www.rvandtravelers.com/location_details.php?id=45162,RVer,shell,,,US 60,N 211TH AVE,31120 N US 60,WITTMANN,AZ,85361,623-388-2900 (TRAVEL CENTER),623-388-2900 (SUBWAY),,,,,,,,,,
3,Arizona,MINUTE MART,http://www.rvandtravelers.com/location_details.php?id=52883,RVer,shell,,,US 93,,12683 WHITE HILLS RD,WHITE HILLS,AZ,86445,928-767-3008 (TRAVEL CENTER),928-767-3008 (SUBWAY),928-767-3008,,,,,,,locations.pilotflyingj.com/us/az/white-hills/12683-white-hills-rd,,
3,Arizona,MINUTE MART,http://www.rvandtravelers.com/location_details.php?id=55918,RVer,shell,,,I-8,42,9250 S AVE 40E,TACNA,AZ,85352,928-239-5764 (TRAVEL CENTER),928-239-5764 (SUBWAY),,,,,,,,,,
3,Arizona,MINUTE MART,http://www.rvandtravelers.com/location_details.php?id=55914,RVer,shell,,,I-10,152,3444 S 40TH ST,PHOENIX,AZ,85040,602-601-4868 (TRAVEL CENTER),602-601-4868 (SUBWAY),,,,,,,,,,
3,Arizona,MINUTE MART,http://www.rvandtravelers.com/location_details.php?id=10273,RVer,shell,,,I-8,119,942 E PIMA ST,GILA BEND,AZ,85337,928-683-2992 (TRAVEL CENTER),928-683-2992 (SUBWAY),928-683-2360,,,,,,,,,
3,Arizona,MOBIL,http://www.rvandtravelers.com/location_details.php?id=2905,RVer,mobil oil type,,,I-8,12,11235 S FORTUNA RD,YUMA,AZ,85367,928-342-1074 (TRAVEL CENTER),928-342-1074 (BURGER KING),,,,,,,,,,
3,Arizona,NAVAJO TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=2093,RVer,shell,,,I-40,325,KERR MCGEE RD,NAVAJO,AZ,86502,928-688-2334 (TRAVEL CENTER),928-688-2334 (SUBWAY),928-688-2888,,,,,,,,,
3,Arizona,PETRO STOPPING CENTER #306,http://www.rvandtravelers.com/location_details.php?id=2213,RVer,petro,,,I-10,200,5235 N SUNLAND GIN RD,CASA GRANDE,AZ,85231,520-836-3983 (TRAVEL CENTER),520-836-5745 (IRON SKILLET),520-423-3254,,,,,,,www.ta-petro.com/location/az/petro-eloy,,
3,Arizona,PETRO STOPPING CENTER #315,http://www.rvandtravelers.com/location_details.php?id=2214,RVer,petro,,,I-40,66,970 S BLAKE RANCH RD,KINGMAN,AZ,86401,928-681-5246 (TRAVEL CENTER),928-681-5246 (DUNKIN' DONUTS),928-681-5245,928-681-5246 (IRON SKILLET),,,,,,www.ta-petro.com/location/az/petro-kingman,,
3,Arizona,PILOT EXPRESS,http://www.rvandtravelers.com/location_details.php?id=48247,RVer,pilot,,,I-10,273,9255 S RITA RD,TUCSON,AZ,85747,520-207-7876 (TRAVEL CENTER),520-207-7876 (SUBWAY),520-203-8435,,,,,,,pilotflyingj.com/stores/1178/,,
3,Arizona,PILOT TRAVEL CENTER # 279,http://www.rvandtravelers.com/location_details.php?id=45080,RVer,pilot,,,I-19,12,769 E FRONTAGE RD,RIO RICO,AZ,85648,520-377-0001 (TRAVEL CENTER),520-377-0001 (WENDY'S),520-377-0003,,,,,,,pilotflyingj.com/stores/279,,
3,Arizona,PILOT TRAVEL CENTER #1175,http://www.rvandtravelers.com/location_details.php?id=2899,RVer,pilot,,,I-17,263,14905 CORDES LAKE RD,CORDES LAKE,AZ,86333,928-632-4521 (TRAVEL CENTER),928-632-4521 (SUBWAY),928-642-1450,,,,,,,,,
3,Arizona,PILOT TRAVEL CENTER #1180,http://www.rvandtravelers.com/location_details.php?id=2027,RVer,pilot,,,I-10,94,41112 W INDIAN SCHOOL RD,TONOPAH,AZ,85354,623-386-5386 (TRAVEL CENTER),623-386-5386 (SUBWAY),623-393-0315,,,,,,,pilotflyingj.com/new-locations/,,
3,Arizona,PILOT TRAVEL CENTER #1212,http://www.rvandtravelers.com/location_details.php?id=52438,RVer,pilot,,,I-10,45,48286 VICKSBURG RD,SALOME,AZ,85348,928-859-3165 (TRAVEL CENTER),928-859-3165 (SUBWAY),928-859-390,928-859-3165 (PJ FRESH),,,,,,pilotflyingj.com/stores/1212/,,
3,Arizona,PILOT TRAVEL CENTER #1243,http://www.rvandtravelers.com/location_details.php?id=1342,RVer,pilot,,,I-8,119,3006 S BUTTERFIELD TRAIL,GILA BEND,AZ,85337,928-580-5987 (TRAVEL CENTER),928-580-5987 (SUBWAY),928-580-7997,928-580-5987 (MAMA DELUCAS PIZZA),,,,,,,,
3,Arizona,PILOT TRAVEL CENTER #180,http://www.rvandtravelers.com/location_details.php?id=2581,RVer,pilot,,,I-40,185,W I-40 12500 BRANNIGAN PARK RD,BELLEMONT,AZ,86015,928-773-0180 (TRAVEL CENTER),928-773-0180 (MCDONALD'S),928-773-0205,928-773-0197 (SUBWAY),,,,,,www.pilotflyingj.com/stores/180/,,
3,Arizona,PILOT TRAVEL CENTER #211,http://www.rvandtravelers.com/location_details.php?id=10277,RVer,pilot,,,I-40,9,14750 S HWY 95,LAKE HAVASU CITY,AZ,86404,928-764-2410 (TRAVEL CENTER),928-764-3030 (WENDY'S),928-764-2021,928-764-3030 (CINNABON),,928-764-3030 (DUNKIN' DONUTS EXPRESS),,,,www.pilotflyingj.com/stores/211/,,
3,Arizona,PILOT TRAVEL CENTER #328,http://www.rvandtravelers.com/location_details.php?id=16787,RVer,pilot,,,I-10,17,1201 W MAIN ST,QUARTZSITE,AZ,85359,928-927-7777 (TRAVEL CENTER),928-927-7777 (DAIRY QUEEN),928-927-7000,928-927-7777 (SUBWAY),,,,,,www.pilotflyingj.com/stores/328/,,
3,Arizona,PILOT TRAVEL CENTER #458,http://www.rvandtravelers.com/location_details.php?id=16792,RVer,pilot,,,I-10,208,619 S SUNSHINE BLVD,ELOY,AZ,85231,520-466-7550 (TRAVEL CENTER),520-466-7550 (DAIRY QUEEN),520-466-7575,520-466-7550 (SUBWAY),,,,,,www.pilotflyingj.com/stores/608/,,
3,Arizona,PILOT TRAVEL CENTER #459,http://www.rvandtravelers.com/location_details.php?id=16797,RVer,pilot,,,I-10,133,900 N 99TH AVE,AVONDALE,AZ,85323,623-936-0900 (TRAVEL CENTER),623-478-0990 (WENDY'S),623-936-7376,623-936-1770 (SUBWAY),,,,,,www.pilotflyingj.com/stores/459/,,
3,Arizona,PILOT TRAVEL CENTER #593,http://www.rvandtravelers.com/location_details.php?id=38430,RVer,pilot,,,I-10,268,5570 E TRAVEL PLAZA WAY,TUCSON,AZ,85756,520-663-3348 (TRAVEL CENTER),520-663-3424 (SUBWAY),520-663-3439,520-663-3424 (TACO BELL),,520-663-3424 (CINNABON),,,,pilotflyingj.com/stores/593,,
3,Arizona,PRIDE TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=23804,RVer,ind dealer,,,I-10,200,5240 S SUNLAND GIN RD,CASA GRANDE,AZ,85131,520-836-9681 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,PRIDE TRAVEL CENTER,http://www.rvandtravelers.com/location_details.php?id=55916,RVer,pilot,,,I-40,25,12551 S MOHAVE CENTER BLVD,YUCCA,AZ,86438,928-766-6228 (TRAVEL CENTER),928-766-6228 (SUBWAY),928-766-6331,,,,,,,,,
3,Arizona,PRIDE TRAVEL STOP,http://www.rvandtravelers.com/location_details.php?id=3336,RVer,valero,,,I-10,45,48710 VICKSBURG RD,VICKSBURG,AZ,85348,928-859-3843 (TRAVEL CENTER),,928-859-4432,,,,,,,,,
3,Arizona,QUICK TRIP,http://www.rvandtravelers.com/location_details.php?id=2668,RVer,quiktrip,,,I-10,139,1155 N 51ST AVE,PHOENIX,AZ,85043,602-269-1714 (TRAVEL CENTER),602-269-1714 (QT KITCHEN),,,,,,,,,,
3,Arizona,QUIK CHEK 76,http://www.rvandtravelers.com/location_details.php?id=2677,RVer,76,,,US 95,,26 W MAIN ST,QUARTZSITE,AZ,85346,928-927-5642 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,QUIK TRIP #492,http://www.rvandtravelers.com/location_details.php?id=45057,RVer,quiktrip,,,I-10,114,1850 S MILLER RD,BUCKEYE,AZ,85326,623-386-8855 (TRAVEL CENTER),623-386-8855 (QT KITCHEN),623-386-5022,,,,,,,,,
3,Arizona,RUNNING MAN FUEL,http://www.rvandtravelers.com/location_details.php?id=54883,RVer,ind dealer,,,AZ 95,,1115 MOHAVE RD,PARKER,AZ,85344,928-575-1513 (TRAVEL CENTER),,,,,,,,,,,
3,Arizona,SAN SIMON TRAVEL PLAZA,http://www.rvandtravelers.com/location_details.php?id=55920,RVer,76,,,I-10,378,2500 W BUSINESS I-10,SAN SIMON,AZ,85632,520-845-2500 (TRAVEL CENTER),520-845-2500 (CHESTER'S FRIED CHICKEN),520-845-2505,,,,,,,,,
3,Arizona,SPEEDMART,http://www.rvandtravelers.com/location_details.php?id=45058,RVer,chevron,,,I-10,114,2075 S MILLER RD,BUCKEYE,AZ,85326,623-474-6262 (TRAVEL CENTER),623-474-6262 (MASKADARES MEXICAN),623-474-6868,,,,,,,,,
3,Arizona,SPEEDWAY,http://www.rvandtravelers.com/location_details.php?id=10282,RVer,76,,,US 80,,3200 E 32ND ST,YUMA,AZ,85365,928-344-0160 (TRAVEL CENTER),,928-726-6625,,,,,,,,,
3,Arizona,SPEEDY'S TRUCK STOP,http://www.rvandtravelers.com/location_details.php?id=3012,RVer,ind dealer,,,I-40,359,359 GRANT RD,LUPTON,AZ,86508,928-688-2775 (TRAVEL CENTER),928-688-2775 (SPEEDY'S CAFE),928-688-2231,,,,,,,,,
