Original_Phone,Name,Rating,Review_Count,Address,City,State,Zip_Code,Phone,Categories,Latitude,Longitude,Price,Is_Closed,URL
+16616634341,Minit Mart,4.8,6.0,"5821 Dennis McCarthy Dr, Lebec, CA 93243",Lebec,CA,93243,(661) 663-4341,Convenience Stores,34.98528,-118.94682,$$,False,https://www.yelp.com/biz/minit-mart-lebec-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16616634341,Arby's,3.5,80.0,"5821 Dennis McCarthy Dr, Lebec, CA 93243",Lebec,CA,93243,(661) 663-4341,"Fast Food, Sandwiches",34.984262,-118.949032,$,False,https://www.yelp.com/biz/arbys-lebec?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16616634341,IHOP,2.8,37.0,"5821 Dennis McCarthy Dr, Lebec, CA 93243",Lebec,CA,93243,(661) 663-4341,"American, Breakfast & Brunch, Burgers",34.985264,-118.94805,$$,False,https://www.yelp.com/biz/ihop-lebec-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16616634341,Petro Travel Center,3.5,2.0,"5821 Dennis McCarthy Dr, Lebec, CA 93243",Lebec,CA,93243,(661) 663-4341,"Gift Shops, Food Court, Ice Cream & Frozen Yogurt",34.98638769844011,-118.94810206123216,N/A,False,https://www.yelp.com/biz/petro-travel-center-lebec?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16616634341,Iron Skillet,2.9,177.0,"5821 Dennis McCarthy, Lebec, CA 93243",Lebec,CA,93243,(661) 663-4341,American,34.986187,-118.947832,$$,True,https://www.yelp.com/biz/iron-skillet-lebec?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+13232670706,,,,,,,,,,,,,,
+15597573360,Bob's Auto & Truck Stop,2.4,5.0,"444 E Court St, Pixley, CA 93292",Pixley,CA,93292,(559) 757-3360,Gas Stations,35.972449,-119.291294,N/A,False,https://www.yelp.com/biz/bobs-auto-and-truck-stop-pixley?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17603587731,Desert Fuel Stop,2.5,4.0,"1071 N Imperial Hwy, Ocotillo, CA 92259",Ocotillo,CA,92259,(760) 358-7731,"Gas Stations, Restaurants",32.730758,-115.995208,N/A,True,https://www.yelp.com/biz/desert-fuel-stop-ocotillo?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16194455260,,,,,,,,,,,,,,
+14357231010,Flying J Travel Center,3.3,13.0,"600 W 750th N, Willard, UT 84340",Willard,UT,84340,(435) 723-1010,"Convenience Stores, Gas Stations",41.4235505767627,-112.052031423279,$$,False,https://www.yelp.com/biz/flying-j-travel-center-willard-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16233868855,QuikTrip,4.0,47.0,"1850 S Miller Rd, Buckeye, AZ 85326",Buckeye,AZ,85326,(623) 386-8855,"Gas Stations, Convenience Stores, Fast Food",33.429583,-112.591859,$$,False,https://www.yelp.com/biz/quiktrip-buckeye-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19287642416,,,,,,,,,,,,,,
+19093503310,North American Truck Stop,2.8,4.0,"14320 Slover Ave, Fontana, CA 92337",Fontana,CA,92337,(909) 350-3310,"Gas Stations, Commercial Truck Repair",34.064690250526425,-117.49306287545144,N/A,False,https://www.yelp.com/biz/north-american-truck-stop-fontana?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17027362298,Wild Wild West Truck Plaza,2.7,10.0,"4830 S Procyon Ave, Las Vegas, NV 89103",Las Vegas,NV,89103,(702) 736-2298,Gas Stations,36.10226919116,-115.187650964589,N/A,False,https://www.yelp.com/biz/wild-wild-west-truck-plaza-las-vegas?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19287730180,Pilot Travel Center,2.9,38.0,"12500 West I-40, Bellemont, AZ 86015",Bellemont,AZ,86015,(928) 773-0180,"Gas Stations, Convenience Stores",35.238577,-111.822014,$,False,https://www.yelp.com/biz/pilot-travel-center-bellemont?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17755532378,Arco,3.1,26.0,"102 US-95, Beatty, NV 89003",Beatty,NV,89003,(775) 553-2378,"Gas Stations, Convenience Stores",36.909184,-116.757845,$,False,https://www.yelp.com/biz/arco-beatty?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15205741400,,,,,,,,,,,,,,
+15104349901,Sinclair Gas,3.5,8.0,"421 23rd Ave, Oakland, CA 94606",Oakland,CA,94606,(510) 434-9901,Gas Stations,37.77404,-122.23649,N/A,False,https://www.yelp.com/biz/sinclair-gas-oakland?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16618582703,Speedway,3.4,5.0,"2023 Mettler Frontage Rd W, Bakersfield, CA 93313",Bakersfield,CA,93313,(661) 858-2703,"Gas Stations, Convenience Stores, Coffee & Tea",35.0608342675,-118.9695572,N/A,False,https://www.yelp.com/biz/speedway-bakersfield-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16618582703,Shell Station,1.7,3.0,"2023 W Mettler Frontage Rd, Bakersfield, CA 93313",Bakersfield,CA,93313,(661) 858-2703,Gas Stations,35.060394,-118.969434,N/A,True,https://www.yelp.com/biz/shell-station-bakersfield-4?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14357816500,,,,,,,,,,,,,,
+19285673886,Shell,2.2,14.0,"1673 W Hwy 260, Camp Verde, AZ 86322",Camp Verde,AZ,86322,(928) 567-3886,Gas Stations,34.575115542425365,-111.88337214109887,N/A,False,https://www.yelp.com/biz/shell-camp-verde?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19285673886,Noble Romans Pizza,4.0,2.0,"1773 Hwy 260, Camp Verde, AZ 86322",Camp Verde,AZ,86322,(928) 567-3886,Pizza,34.57631570873,-111.883157579273,N/A,True,https://www.yelp.com/biz/noble-romans-pizza-camp-verde?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19285673886,Minute Mart,2.4,5.0,"1673 W State Rte 260, Camp Verde, AZ 86322",Camp Verde,AZ,86322,(928) 567-3886,"Convenience Stores, Gas Stations",34.57489948511787,-111.88331362961996,$$,False,https://www.yelp.com/biz/minute-mart-camp-verde?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17074517532,Surf City Squeeze,3.8,6.0,"151 Crocker Dr, Vacaville, CA 95688",Vacaville,CA,95688,(707) 451-7532,Juice Bars & Smoothies,38.403278,-121.948068,N/A,True,https://www.yelp.com/biz/surf-city-squeeze-vacaville?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17074517532,Blimpie,2.6,14.0,"151 Crocker Dr, Vacaville, CA 95688",Vacaville,CA,95688,(707) 451-7532,Sandwiches,38.3950972958044,-121.951916231213,N/A,True,https://www.yelp.com/biz/blimpie-vacaville?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18014659281,,,,,,,,,,,,,,
+17603524383,7-Eleven,1.9,9.0,"2050 4th St, El Centro, CA 92243",El Centro,CA,92243,(760) 352-4383,"Convenience Stores, Gas Stations, Coffee & Tea",32.7756204316838,-115.552838900612,$,False,https://www.yelp.com/biz/7-eleven-el-centro-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15203845311,Country Pride,3.5,53.0,"1501 N Fort Grant Rd, Willcox, AZ 85643",Willcox,AZ,85643,(520) 384-5311,"Comfort Food, Breakfast & Brunch, American",32.268887049599584,-109.84765812281054,$,False,https://www.yelp.com/biz/country-pride-willcox-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15203845311,TA Travel Center,3.2,33.0,"1501 Fort Grant Rd, Willcox, AZ 85643",Willcox,AZ,85643,(520) 384-5311,Convenience Stores,32.268825137819654,-109.84780957055216,$$,False,https://www.yelp.com/biz/ta-travel-center-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15203845311,Willcox Travel Centers,4.0,1.0,"1501 Fort Grant Rd, Willcox, AZ 85643",Willcox,AZ,85643,(520) 384-5311,Transportation,32.26924,-109.84837,N/A,False,https://www.yelp.com/biz/willcox-travel-centers-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15203845311,Popeyes Louisiana Kitchen,2.5,35.0,"1501 Fort Grant Rd, Willcox, AZ 85643",Willcox,AZ,85643,(520) 384-5311,"Chicken Wings, Fast Food",32.26882109846127,-109.84783067198096,$,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15203845311,Subway,2.3,6.0,"1501 N Fort Grant Rd, Willcox, AZ 85643",Willcox,AZ,85643,(520) 384-5311,"Fast Food, Sandwiches",32.268836,-109.847861,N/A,False,https://www.yelp.com/biz/subway-willcox-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19285243006,TA,3.5,19.0,"3747 Express Dr, Holbrook, AZ 86025",Holbrook,AZ,86025,(928) 524-3006,"Gas Stations, Convenience Stores, Commercial Truck Repair",34.90552380234545,-110.21063428825002,$$,False,https://www.yelp.com/biz/ta-holbrook?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19285243006,Popeyes Louisiana Kitchen,2.7,32.0,"3747 Express Dr, Holbrook, AZ 86025",Holbrook,AZ,86025,(928) 524-3006,"Chicken Wings, Fast Food",34.90552249451755,-110.21060921285874,$,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-holbrook?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19285243006,Fuel Express,1.0,1.0,"3747 Express Dr, Holbrook, AZ 86025",Holbrook,AZ,86025,(928) 524-3006,"Gas Stations, Convenience Stores",34.9084578539814,-110.211410522461,N/A,True,https://www.yelp.com/biz/fuel-express-holbrook?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17603423999,,,,,,,,,,,,,,
+17602573003,Wesco Fuel and Food,1.8,11.0,"48158 Memorial Dr, Newberry Springs, CA 92365",Newberry Springs,CA,92365,(760) 257-3003,Gas Stations,34.8189206421375,-116.609195172787,N/A,False,https://www.yelp.com/biz/wesco-fuel-and-food-newberry-springs?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16618244675,Kwik Stop Market,3.4,9.0,"16825 State Hwy 14, Mojave, CA 93501",Mojave,CA,93501,(661) 824-4675,"Gas Stations, Convenience Stores",35.06727,-118.17761,N/A,False,https://www.yelp.com/biz/kwik-stop-market-mojave-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16618244675,Krispy Krunchy Chicken,1.0,2.0,"16825 CA-14, Mojave, CA 93501",Mojave,CA,93501,(661) 824-4675,"Chicken Shop, Cajun/Creole, Fast Food",35.06728,-118.17792,N/A,False,https://www.yelp.com/biz/krispy-krunchy-chicken-mojave?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16618244675,76 Gas Station,2.0,3.0,"16825 Highway 14, Mojave, CA 93501",Mojave,CA,93501,(661) 824-4675,"Gas Stations, Convenience Stores",35.067025965308,-118.177942259029,N/A,True,https://www.yelp.com/biz/76-gas-station-mojave?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+13238810694,,,,,,,,,,,,,,
+17602532861,Pilot Travel Center,3.3,56.0,"2591 Commerce Pkwy, Barstow, CA 92311",Barstow,CA,92311,(760) 253-2861,Gas Stations,34.85468,-117.0871,N/A,False,https://www.yelp.com/biz/pilot-travel-center-barstow?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19282899532,,,,,,,,,,,,,,
+19283440160,Speedway,1.0,1.0,"3200 Old Us Hwy 80, Yuma, AZ 85365",Yuma,AZ,85365,(928) 344-0160,"Gas Stations, Convenience Stores, Coffee & Tea",32.670393,-114.578718,N/A,False,https://www.yelp.com/biz/speedway-yuma?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18054856900,Mac Valley Oil,3.3,12.0,"100 Del Norte Blvd, Oxnard, CA 93030",Oxnard,CA,93030,(805) 485-6900,"Gas Stations, Propane",34.20231,-119.126864,N/A,False,https://www.yelp.com/biz/mac-valley-oil-oxnard?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19286455998,Marathon Car Wash,3.0,2.0,"Page, AZ 86040",Page,AZ,86040,(928) 645-5998,Car Wash,36.91983,-111.46175,N/A,False,https://www.yelp.com/biz/marathon-car-wash-page?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19286455998,Shell,1.5,4.0,"901 Highway 89, Page, AZ 86040",Page,AZ,86040,(928) 645-5998,Gas Stations,36.9043911241366,-111.483968305583,N/A,False,https://www.yelp.com/biz/shell-page?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15598973015,,,,,,,,,,,,,,
+18012953241,RB's One Stop,3.3,3.0,"527 S 700th W, Woods Cross, UT 84087",Woods Cross,UT,84087,(801) 295-3241,"Gas Stations, Convenience Stores, Car Wash",40.8839051,-111.8991028,$,False,https://www.yelp.com/biz/rbs-one-stop-woods-cross?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15596657438,Red Top Truck Stop,5.0,1.0,"22798 Road 4, Chowchilla, CA 93610",Chowchilla,CA,93610,(559) 665-7438,Gas Stations,37.0829611,-120.4735793,N/A,True,https://www.yelp.com/biz/red-top-truck-stop-chowchilla?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+13232662606,Speedy Fuel,3.3,4.0,"2432 S Indiana St, Los Angeles, CA 90023",Los Angeles,CA,90023,(323) 266-2606,Gas Stations,34.0097809,-118.1911697,N/A,False,https://www.yelp.com/biz/speedy-fuel-los-angeles?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+13232666840,Bandini Truck Terminal,1.8,5.0,"3152 Bandini Blvd, Los Angeles, CA 90023",Los Angeles,CA,90023,(323) 266-6840,,34.0081787109375,-118.211776733398,N/A,False,https://www.yelp.com/biz/bandini-truck-terminal-los-angeles?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16022691714,QuikTrip,3.1,28.0,"1155 N 51st Ave, Phoenix, AZ 85043",Phoenix,AZ,85043,(602) 269-1714,"Convenience Stores, Gas Stations, Fast Food",33.460857,-112.168177,$,False,https://www.yelp.com/biz/quiktrip-phoenix-33?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18016487909,,,,,,,,,,,,,,
+19286832449,Truckstop Holt's Shell,4.1,32.0,"3006 S Butterfield Trl, Gila Bend, AZ 85337",Gila Bend,AZ,85337,(928) 683-2449,"Gas Stations, RV Parks, Convenience Stores",32.9296999,-112.67302,$$,True,https://www.yelp.com/biz/truckstop-holts-shell-gila-bend?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15307243378,,,,,,,,,,,,,,
+17753721500,Alien Café,4.5,6.0,"5388 US-95, Amargosa Valley, NV 89020",Amargosa Valley,NV,89020,(775) 372-1500,Cafes,36.64373,-116.39595,N/A,False,https://www.yelp.com/biz/alien-caf%C3%A9-amargosa-valley-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17753721500,Danny D's Rocket Diner,3.6,21.0,"2711 US-95, Amargosa Valley, NV 89020",Amargosa Valley,NV,89020,(775) 372-1500,Diners,36.6438291,-116.3959924,$$,True,https://www.yelp.com/biz/danny-ds-rocket-diner-amargosa-valley-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17753721500,Area 51 Alien Travel Center,3.3,111.0,"5388 US-95, Amargosa Valley, NV 89020",Amargosa Valley,NV,89020,(775) 372-1500,"Visitor Centers, Gas Stations",36.64385932563995,-116.39598515071278,N/A,False,https://www.yelp.com/biz/area-51-alien-travel-center-amargosa-valley?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17753721500,Nevada Joe's,4.0,1.0,"2711 E Hwy 95, Amargosa Valley, NV 89020",Amargosa Valley,NV,89020,(775) 372-1500,"Gas Stations, Convenience Stores",36.6574028957064,-116.438598632812,$$,True,https://www.yelp.com/biz/nevada-joes-amargosa-valley?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17753772632,Shoshone Market-Shoshone Estates,4.8,13.0,"Hc 60 Box 52600, Round Mountain, NV 89045",Round Mountain,NV,89045,(775) 377-2632,"Grocery, Convenience Stores",38.7761012282274,-117.165069580078,$$,False,https://www.yelp.com/biz/shoshone-market-shoshone-estates-round-mountain?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17608736335,Inyo Crude,2.5,10.0,"1290 N Main St, Bishop, CA 93514",Bishop,CA,93514,(760) 873-6335,Gas Stations,37.375454,-118.3966039,N/A,False,https://www.yelp.com/biz/inyo-crude-bishop-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15204667361,Circle K,1.7,3.0,"3125 N Toltec Rd, Eloy, AZ 85131",Eloy,AZ,85131,(520) 466-7361,"Gas Stations, Convenience Stores, Fast Food",32.781925,-111.61776,N/A,False,https://www.yelp.com/biz/circle-k-eloy?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19289278570,Subway,3.8,6.0,"760 S Quartzsite Blvd, Quartzsite, AZ 85346",Quartzsite,AZ,85346,(928) 927-8570,"Sandwiches, Fast Food",33.6572939820202,-114.241272177298,N/A,False,https://www.yelp.com/biz/subway-quartzsite-4?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19289278570,Love's Travel Stop,3.2,125.0,"760 S Quartzsite Blvd, Quartzsite, AZ 85346",Quartzsite,AZ,85346,(928) 927-8570,"Convenience Stores, Gas Stations",33.657299,-114.241226,$$,False,https://www.yelp.com/biz/loves-travel-stop-quartzsite?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19289278570,Chester's Chicken,2.0,1.0,"760 Quartzsite Ave, Quartzsite, AZ 85346",Quartzsite,AZ,85346,(928) 927-8570,"Desserts, Chicken Shop, Sandwiches",33.65733774410486,-114.24116164783338,N/A,False,https://www.yelp.com/biz/chesters-chicken-quartzsite?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19289278570,Love's Truck Care,5.0,1.0,"760 Quartzsite Ave, Quartzsite, AZ 85346",Quartzsite,AZ,85346,(928) 927-8570,Commercial Truck Repair,33.6573,-114.24123,N/A,False,https://www.yelp.com/biz/loves-truck-care-quartzsite?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19098230635,Truck Town-Truck Stop,3.0,2.0,"10238 Cherry Ave, Fontana, CA 92335",Fontana,CA,92335,(909) 823-0635,Gas Stations,34.0675239562988,-117.490081787109,N/A,False,https://www.yelp.com/biz/truck-town-truck-stop-fontana?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18054620659,Atascadero Chevron ExtraMile,3.4,14.0,"8955 Montecito Ave, Atascadero, CA 93422",Atascadero,CA,93422,(805) 462-0659,"Car Wash, Gas Stations",35.465140386877884,-120.6495374971472,N/A,False,https://www.yelp.com/biz/atascadero-chevron-extramile-atascadero-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18054620659,J A Fisher,3.7,3.0,"8955 Montecito Ave, Atascadero, CA 93422",Atascadero,CA,93422,(805) 462-0659,"Gas Stations, Car Wash",35.4652366638184,-120.649078369141,N/A,True,https://www.yelp.com/biz/j-a-fisher-atascadero?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+13237251659,SC Fuels,3.0,3.0,"1601 S Bluff Rd, Montebello, CA 90640",Montebello,CA,90640,(323) 725-1659,Gas Stations,33.979058,-118.118898,N/A,False,https://www.yelp.com/biz/sc-fuels-montebello-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19282861310,Woody's Enterprises,1.0,1.0,"35 W Pinewood Blvd, Munds Park, AZ 86017",Munds Park,AZ,86017,(928) 286-1310,Convenience Stores,34.9411911517382,-111.650396883488,N/A,False,https://www.yelp.com/biz/woodys-enterprises-munds-park?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18054968464,Shell Gas Station ,1.9,25.0,"56 E Thousand Oaks Blvd, Thousand Oaks, CA 91360",Thousand Oaks,CA,91360,(805) 496-8464,"Gas Stations, Car Wash",34.1786308,-118.8758698,N/A,False,https://www.yelp.com/biz/shell-gas-station-thousand-oaks?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16617972122,Pilot Travel Center,3.7,98.0,"14808 Warren St, Lost Hills, CA 93249",Lost Hills,CA,93249,(661) 797-2122,Gas Stations,35.615505,-119.658998,N/A,False,https://www.yelp.com/biz/pilot-travel-center-lost-hills?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
