ADDRESS,AKA,BUSINESS_NAME,BUSINESS_URL,CATEGORIES,EXTRA_PHONES,FORMATTED_PHONE,JSONLD_CITY_1,JSONLD_LAT_1,JSONLD_LNG_1,JSONLD_NAME_1,JSONLD_PHONE_1,JSONLD_STATE_1,JSONLD_STREET_1,JSONLD_ZIP_1,ORIGINAL_PHONE,PHONE,SCRAPED_AT,SEARCH_URL,STATUS,WEBSITE
"4415 Howard RdWestley, CA 95387",Joes Travel Plaza,Joe's Travel Plaza,https://www.yellowpages.com/westley-ca/mip/joes-travel-plaza-2460291?lid=2460291#gallery,ATM Locations,209 894 3154,,Westley,37.538086,-121.26402,Joe's Travel Plaza,(209) 894-3040,CA,4415 Howard Rd,95387,209-894-3040,(209) 894-3040Call,2025-07-07T05:17:09.611Z,https://www.yellowpages.com/search?search_terms=209+894+3040,,http://joestruckstop.com
"55 E StSanta Rosa, CA 95404",Rotten Robbie #60,Rotten Robbie,https://www.yellowpages.com/santa-rosa-ca/mip/rotten-robbie-575867530,Gas Stations,,,Santa Rosa,38.440723,-122.71005,Rotten Robbie,(707) 584-9610,CA,55 E St,95404,707-584-9610,(707) 584-9610Call,2025-07-07T05:17:18.168Z,https://www.yellowpages.com/search?search_terms=707+584+9610,,
"55 E Todd RdSanta Rosa, CA 95407",Rotten Robbie #60,Rotten Robbie,https://www.yellowpages.com/santa-rosa-ca/mip/rotten-robbie-20148007,Gas Stations,"707 584 9054, 707 308 4053",,Santa Rosa,38.387234,-122.71486,Rotten Robbie,(707) 584-9610,CA,55 E Todd Rd,95407,707-584-9610,(707) 584-9610Call,2025-07-07T05:17:22.164Z,https://www.yellowpages.com/search?search_terms=707+584+9610,,http://www.rottenrobbie.com
"55 E Todd RdSanta Rosa, CA 95407",Rotten Robbie #60,Rotten Robbie,https://www.yellowpages.com/santa-rosa-ca/mip/rotten-robbie-20148007?lid=20148007#gallery,Gas Stations,"707 584 9054, 707 308 4053",,Santa Rosa,38.387234,-122.71486,Rotten Robbie,(707) 584-9610,CA,55 E Todd Rd,95407,707-584-9610,(707) 584-9610Call,2025-07-07T05:17:26.337Z,https://www.yellowpages.com/search?search_terms=707+584+9610,,http://www.rottenrobbie.com
"2725 S Main StLakeport, CA 95453","Rotten Robbie No. 65, Rotten Robbie #65",Rotten Robbie,https://www.yellowpages.com/lakeport-ca/mip/rotten-robbie-468763896,Gas Stations,707 263 0492,,Lakeport,39.018414,-122.9128,Rotten Robbie,(707) 263-5790,CA,2725 S Main St,95453,707-263-5790,(707) 263-5790Call,2025-07-07T05:17:35.410Z,https://www.yellowpages.com/search?search_terms=707+263+5790,,https://www.rottenrobbie.com
"4050 BroadwayEureka, CA 95503",,Broadway Gas & Deli,https://www.yellowpages.com/eureka-ca/mip/broadway-gas-deli-1867515,"Gas Stations, Auto Repair & Service",,,Eureka,40.769836,-124.19162,Broadway Gas & Deli,(707) 442-5507,CA,4050 Broadway,95503,707-442-5507,(707) 442-5507Call,2025-07-07T05:17:45.219Z,https://www.yellowpages.com/search?search_terms=707+442+5507,,http://www.76.com
"4050 BroadwayEureka, CA 95503",,Union 76,https://www.yellowpages.com/eureka-ca/mip/union-76-469681371,"Convenience Stores, Gas Stations",,,Eureka,40.769836,-124.19162,Union 76,(707) 442-5507,CA,4050 Broadway,95503,707-442-5507,(707) 442-5507Call,2025-07-07T05:17:48.667Z,https://www.yellowpages.com/search?search_terms=707+442+5507,,https://www.76.com
"4050 BroadwayEureka, CA 95503",,Union 76,https://www.yellowpages.com/eureka-ca/mip/union-76-469681371#photo-gallery,"Convenience Stores, Gas Stations",,,Eureka,40.769836,-124.19162,Union 76,(707) 442-5507,CA,4050 Broadway,95503,707-442-5507,(707) 442-5507Call,2025-07-07T05:17:50.226Z,https://www.yellowpages.com/search?search_terms=707+442+5507,,https://www.76.com
"14427 Market Street RdHouston, TX 77015","MS Chevron Cloverleaf, MS Chevron Clover, Chevron Station #108221",Chevron,https://www.yellowpages.com/houston-tx/mip/chevron-6449371,"Gas Stations, Convenience Stores","855 285 9595, 530 666 3117",,Houston,29.7713,-95.16673,Chevron,(713) 455-9817,TX,14427 Market Street Rd,77015,530-666-3117,(713) 455-9817Call,2025-07-07T05:18:00.720Z,https://www.yellowpages.com/search?search_terms=530+666+3117,,http://www.chevron.com
"615 East StWoodland, CA 95776",,Valero,https://www.yellowpages.com/woodland-ca/mip/valero-473892307,"Gas Stations, Convenience Stores",530 666 6240,,Woodland,38.673866,-121.76523,Valero,(530) 666-3117,CA,615 East St,95776,530-666-3117,(530) 666-3117Call,2025-07-07T05:18:05.083Z,https://www.yellowpages.com/search?search_terms=530+666+3117,,
"1592 E Main StWoodland, CA 95776",,Food Mart,https://www.yellowpages.com/woodland-ca/mip/food-mart-531553879,"Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants, Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants",,,Woodland,38.677032,-121.74726,Food Mart,(530) 666-3117,CA,1592 E Main St,95776,530-666-3117,(530) 666-3117Call,2025-07-07T05:18:08.989Z,https://www.yellowpages.com/search?search_terms=530+666+3117,,
"2828 El Centro RdSacramento, CA 95833",,Sacramento 49'er Travel Plaza,https://www.yellowpages.com/sacramento-ca/mip/sacramento-49er-travel-plaza-5718986,"Gas Stations, Motels, Restaurants",,,Sacramento,38.61755,-121.539314,Sacramento 49'er Travel Plaza,(916) 927-4774,CA,2828 El Centro Rd,95833,916-927-4774,(916) 927-4774Call,2025-07-07T05:18:19.650Z,https://www.yellowpages.com/search?search_terms=916+927+4774,,http://www.sacramento49er.com
"2828 El Centro RdSacramento, CA 95833",,Natomas Schools Foundation,https://www.yellowpages.com/sacramento-ca/mip/natomas-schools-foundation-530823248,"Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants, Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants",,,Sacramento,38.61755,-121.539314,Natomas Schools Foundation,(916) 927-4774,CA,2828 El Centro Rd,95833,916-927-4774,(916) 927-4774Call,2025-07-07T05:18:22.972Z,https://www.yellowpages.com/search?search_terms=916+927+4774,,https://www.natomasschoolsfoundation.org
"2828 El Centro RdSacramento, CA 95833",,Pilot Dealer,https://www.yellowpages.com/sacramento-ca/mip/pilot-dealer-537839405,"Truck Stops, Travel Agencies",916 927 6641,,Sacramento,38.61755,-121.539314,Pilot Dealer,(916) 927-4774,CA,2828 El Centro Rd,95833,916-927-4774,(916) 927-4774Call,2025-07-07T05:18:26.400Z,https://www.yellowpages.com/search?search_terms=916+927+4774,,https://pilotflyingj.com/stores
"30035 County Road 88aDunnigan, CA 95937",,Cinnabon,https://www.yellowpages.com/dunnigan-ca/mip/cinnabon-534809027,Bakeries,,,Dunnigan,38.88903,-121.98654,Cinnabon,(530) 724-3060,CA,30035 County Road 88a,95937,530-724-3060,(530) 724-3060Call,2025-07-07T05:18:35.697Z,https://www.yellowpages.com/search?search_terms=530+724+3060,,http://www.cinnabon.com
"30035 County Road 8Dunnigan, CA 95937",,Pilot Travel Center,https://www.yellowpages.com/dunnigan-ca/mip/pilot-travel-center-566299824,"Truck Stops, Convenience Stores, Gas Stations","530 724 3029, 877 866 7378",,Dunnigan,38.862926,-121.950714,Pilot Travel Center,(530) 724-3060,CA,30035 County Road 8,95937,530-724-3060,(530) 724-3060Call,2025-07-07T05:18:40.044Z,https://www.yellowpages.com/search?search_terms=530+724+3060,,https://locations.pilotflyingj.com/us/ca/dunnigan/30035-county-road-8
"30035 County Road 88aDunnigan, CA 95937",,Western Union,https://www.yellowpages.com/dunnigan-ca/mip/western-union-534797043,"Money Transfer Service, Money Order Service",,,Dunnigan,38.88903,-121.98654,Western Union,(530) 724-3060,CA,30035 County Road 88a,95937,530-724-3060,(530) 724-3060Call,2025-07-07T05:18:43.462Z,https://www.yellowpages.com/search?search_terms=530+724+3060,,
"1021 South StOrland, CA 95963",Shell Oil,Shell,https://www.yellowpages.com/orland-ca/mip/shell-470956059,Gas Stations,530 865 9345,,Orland,39.740196,-122.20324,Shell,(530) 865-9645,CA,1021 South St,95963,530-865-9645,(530) 865-9645Call,2025-07-07T05:18:53.945Z,https://www.yellowpages.com/search?search_terms=530+865+9645,,http://www.shell.com
"1021 South StOrland, CA 95963",,USA Petroleum Corp,https://www.yellowpages.com/orland-ca/mip/usa-petroleum-corp-496623261,Gas Stations,,,Orland,39.740196,-122.20324,USA Petroleum Corp,(530) 865-9645,CA,1021 South St,95963,530-865-9645,(530) 865-9645Call,2025-07-07T05:18:57.656Z,https://www.yellowpages.com/search?search_terms=530+865+9645,,
"1021 South StOrland, CA 95963",,Tesoro,https://www.yellowpages.com/orland-ca/mip/tesoro-457809884,"Convenience Stores, Gas Stations",,,Orland,39.740196,-122.20323,Tesoro,(530) 865-9645,CA,1021 South St,95963,530-865-9645,(530) 865-9645Call,2025-07-07T05:19:00.803Z,https://www.yellowpages.com/search?search_terms=530+865+9645,,
"2970 Feather River BlvdOroville, CA 95965",Union 76,76 Gas Station,https://www.yellowpages.com/oroville-ca/mip/76-gas-station-30412650,Gas Stations,,,Oroville,39.480915,-121.57507,76 Gas Station,(530) 533-9093,CA,2970 Feather River Blvd,95965,530-533-9093,(530) 533-9093Call,2025-07-07T05:19:10.330Z,https://www.yellowpages.com/search?search_terms=530+533+9093,,http://www.76.com
"2970 Feather River BlvdOroville, CA 95965",,Krispy Krunchy Chicken,https://www.yellowpages.com/oroville-ca/mip/krispy-krunchy-chicken-573141947,"Chicken Restaurants, Convenience Stores, Fast Food Restaurants",,,Oroville,39.480915,-121.57507,Krispy Krunchy Chicken,(530) 533-9093,CA,2970 Feather River Blvd,95965,530-533-9093,(530) 533-9093Call,2025-07-07T05:19:13.800Z,https://www.yellowpages.com/search?search_terms=530+533+9093,,http://krispykrunchy.com
"2970 Feather River BlvdOroville, CA 95965",,Royal Mini Mart,https://www.yellowpages.com/oroville-ca/mip/royal-mini-mart-8999340,"Convenience Stores, Gas Stations, Grocery Stores",530 533 3384,,Oroville,39.480915,-121.57507,Royal Mini Mart,(530) 533-9093,CA,2970 Feather River Blvd,95965,530-533-9093,(530) 533-9093Call,2025-07-07T05:19:17.934Z,https://www.yellowpages.com/search?search_terms=530+533+9093,,http://www.76.com
"4142 Highway 99Live Oak, CA 95953",,99 Travel Center,https://www.yellowpages.com/live-oak-ca/mip/99-travel-center-529747597,Travel Agencies,,,Live Oak,39.207336,-121.63759,99 Travel Center,(530) 790-0588,CA,4142 Highway 99,95953,530-790-0588,(530) 790-0588Call,2025-07-07T05:19:28.235Z,https://www.yellowpages.com/search?search_terms=530+790+0588,,
"3901-4727 State Highway 99Yuba City, CA 95991",,CAT Scale,https://www.yellowpages.com/yuba-city-ca/mip/cat-scale-570287860,"Truck Stops, Gas Stations",877 228 7225,,Yuba City,39.07044,-121.633644,CAT Scale,(530) 790-0588,CA,3901-4727 State Highway 99,95991,530-790-0588,(530) 790-0588Call,2025-07-07T05:19:31.621Z,https://www.yellowpages.com/search?search_terms=530+790+0588,,http://catscale.com/?utm_medium=yext&utm_source=extnet
"4142 Highway 99Yuba City, CA 95991",,99 Travel Center,https://www.yellowpages.com/yuba-city-ca/mip/99-travel-center-566535189,Gas Stations,,,Yuba City,39.1172,-121.6218,99 Travel Center,(530) 790-0588,CA,4142 Highway 99,95991,530-790-0588,(530) 790-0588Call,2025-07-07T05:19:35.497Z,https://www.yellowpages.com/search?search_terms=530+790+0588,,https://www.chevronwithtechron.com
"19483 Knighton RdRedding, CA 96002",Western Union Agent Location,Western Union,https://www.yellowpages.com/redding-ca/mip/western-union-470349789,"Money Transfer Service, Money Order Service",620 793 7887,,Redding,40.505474,-122.33419,Western Union,(530) 221-4760,CA,19483 Knighton Rd,96002,530-221-4760,(530) 221-4760Call,2025-07-07T05:19:46.136Z,https://www.yellowpages.com/search?search_terms=530+221+4760,,https://www.westernunion.com/global-services/find-locations/us/ca/redding/1c4af949acdd16ab91dd212ac06dbdce
"19483 Knighton RdRedding, CA 96002","Shell Oil, Shell Service Stations",Shell,https://www.yellowpages.com/redding-ca/mip/shell-508425603,Gas Stations,,,Redding,40.50548,-122.33417,Shell,(530) 221-4760,CA,19483 Knighton Rd,96002,530-221-4760,(530) 221-4760Call,2025-07-07T05:19:49.993Z,https://www.yellowpages.com/search?search_terms=530+221+4760,,https://find.shell.com/us/fuel/10083336-19483-knighton-rd/en_US
"19483 Knighton Rd Travel Center Truck StopRedding, CA 96002",Popeyes Chicken & Biscuits,Popeyes Louisiana Kitchen,https://www.yellowpages.com/redding-ca/mip/popeyes-louisiana-kitchen-535805321,"Chicken Restaurants, Fast Food Restaurants, Restaurants",,,Redding,40.5437,-122.3322,Popeyes Louisiana Kitchen,(530) 221-4760,CA,19483 Knighton Rd Travel Center Truck Stop,96002,530-221-4760,(530) 221-4760Call,2025-07-07T05:19:53.962Z,https://www.yellowpages.com/search?search_terms=530+221+4760,,
"3524 S 99wCorning, CA 96021",,Western Union,https://www.yellowpages.com/corning-ca/mip/western-union-502898477,"Money Transfer Service, Money Order Service",,,Corning,39.90078,-122.19732,Western Union,(530) 824-4646,CA,3524 S 99w,96021,530-824-4646,(530) 824-4646Call,2025-07-07T05:20:05.053Z,https://www.yellowpages.com/search?search_terms=530+824+4646,,https://www.westernunion.com/global-services/find-locations/us/ca/corning/ec4fc8ce262720ba654ccc02f4aad890
"3094 99wCorning, CA 96021",,Corning Travel Center,https://www.yellowpages.com/corning-ca/mip/corning-travel-center-506531216,Travel Agencies,,,Corning,39.887882,-122.19728,Corning Travel Center,(530) 824-4646,CA,3094 99w,96021,530-824-4646,(530) 824-4646Call,2025-07-07T05:20:08.512Z,https://www.yellowpages.com/search?search_terms=530+824+4646,,
"3524 S 99wCorning, CA 96021","Shell Oil, Shell Service Stations",Shell,https://www.yellowpages.com/corning-ca/mip/shell-508383664,Gas Stations,,,Corning,39.90078,-122.19732,Shell,(530) 824-4646,CA,3524 S 99w,96021,530-824-4646,(530) 824-4646Call,2025-07-07T05:20:12.889Z,https://www.yellowpages.com/search?search_terms=530+824+4646,,https://find.shell.com/us/fuel/10083332-3524-highway-99-w/en_US
"2151 South AveCorning, CA 96021","Corning Travel Center, TA Travel Center",Petro Travel Center,https://www.yellowpages.com/corning-ca/mip/petro-travel-center-559054777,"Travel Agencies, Truck Stops","530 824 0547, 530 824 1973, 800 331 8809, 530 824 4685",,Corning,39.906307,-122.19388,Petro Travel Center,(530) 824-4646,CA,2151 South Ave,96021,530-824-4685,(530) 824-4646Call,2025-07-07T05:20:23.482Z,https://www.yellowpages.com/search?search_terms=530+824+4685,,https://www.ta-petro.com/location/ca/petro-corning
"2151 South AveCorning, CA 96021",,Mobil,https://www.yellowpages.com/corning-ca/mip/mobil-546822508,"Gas Stations, Convenience Stores",,,Corning,39.906307,-122.193886,Mobil,(530) 824-4685,CA,2151 South Ave,96021,530-824-4685,(530) 824-4685Call,2025-07-07T05:20:27.323Z,https://www.yellowpages.com/search?search_terms=530+824+4685,,https://www.exxon.com/en/find-station/mobil-corning-ca-petrocorning-200323765?utm_medium=referral&utm_source=yxt-extnet&utm_campaign=us_fue_ret_xom_yxt
"2151 South AveCorning, CA 96021",,Iron Skillet Restaurant,https://www.yellowpages.com/corning-ca/mip/iron-skillet-restaurant-466028269,"American Restaurants, Restaurants, Take Out Restaurants","530 824 1973, 530 824 0717",,Corning,39.906307,-122.19388,Iron Skillet Restaurant,(530) 824-4685,CA,2151 South Ave,96021,530-824-4685,(530) 824-4685Call,2025-07-07T05:20:30.839Z,https://www.yellowpages.com/search?search_terms=530+824+4685,,https://www.ta-petro.com/amenities/restaurants/iron-skillet
"19845 1st StCottonwood, CA 96022",Cottonwood Texaco,Texaco,https://www.yellowpages.com/cottonwood-ca/mip/texaco-11217170,Gas Stations,,,Cottonwood,40.38545,-122.31767,Texaco,(530) 347-5353,CA,19845 1st St,96022,530-347-5353,(530) 347-5353Call,2025-07-07T05:20:39.576Z,https://www.yellowpages.com/search?search_terms=530+347+5353,,http://texaco.com
"19845 1st StCottonwood, CA 96022",Cottonwood Texaco,Texaco,https://www.yellowpages.com/cottonwood-ca/mip/texaco-11217170#photo-gallery,Gas Stations,,,Cottonwood,40.38545,-122.31767,Texaco,(530) 347-5353,CA,19845 1st St,96022,530-347-5353,(530) 347-5353Call,2025-07-07T05:20:41.738Z,https://www.yellowpages.com/search?search_terms=530+347+5353,,http://texaco.com
"24235 Eagles Roost RdLakehead, CA 96051",Pollard Flat Food & Fuel,Pollard Flat USA,https://www.yellowpages.com/lakehead-ca/mip/pollard-flat-usa-9596095,"American Restaurants, Restaurants, Take Out Restaurants",,,Lakehead,40.99502,-122.4188,Pollard Flat USA,(530) 238-2534,CA,24235 Eagles Roost Rd,96051,530-238-2534,(530) 238-2534Call,2025-07-07T05:20:51.171Z,https://www.yellowpages.com/search?search_terms=530+238+2534,,
"24235 Eagles Roost RdLakehead, CA 96051",Pollard Flat Food & Fuel,Pollard Flat USA,https://www.yellowpages.com/lakehead-ca/mip/pollard-flat-usa-9596095#yp-rating,"American Restaurants, Restaurants, Take Out Restaurants",,,Lakehead,40.99502,-122.4188,Pollard Flat USA,(530) 238-2534,CA,24235 Eagles Roost Rd,96051,530-238-2534,(530) 238-2534Call,2025-07-07T05:20:53.066Z,https://www.yellowpages.com/search?search_terms=530+238+2534,,
"395 E Vista DrWeed, CA 96094",,Western Union,https://www.yellowpages.com/weed-ca/mip/western-union-470331323,"Money Transfer Service, Money Order Service",252 220 9206,,Weed,41.39812,-122.377975,Western Union,(530) 938-9600,CA,395 E Vista Dr,96094,530-938-9600,(530) 938-9600Call,2025-07-07T05:21:03.642Z,https://www.yellowpages.com/search?search_terms=530+938+9600,,https://www.westernunion.com/global-services/find-locations/us/ca/weed/62f2d33216b7862498a9d49e4edd427b
"395 E Vista DrWeed, CA 96094",,CAT Scale,https://www.yellowpages.com/weed-ca/mip/cat-scale-570303164,"Truck Stops, Gas Stations",877 228 7225,,Weed,41.39812,-122.377975,CAT Scale,(530) 938-9600,CA,395 E Vista Dr,96094,530-938-9600,(530) 938-9600Call,2025-07-07T05:21:07.714Z,https://www.yellowpages.com/search?search_terms=530+938+9600,,http://catscale.com/?utm_medium=yext&utm_source=extnet
"395 E Vista DrWeed, CA 96094",,Cinnabon,https://www.yellowpages.com/weed-ca/mip/cinnabon-559479062,"Bakeries, Restaurants",,,Weed,41.39812,-122.377975,Cinnabon,(530) 938-9600,CA,395 E Vista Dr,96094,530-938-9600,(530) 938-9600Call,2025-07-07T05:21:11.103Z,https://www.yellowpages.com/search?search_terms=530+938+9600,,https://locations.cinnabon.com/ca/weed/395-e-vista-drive?utm_source=extnet&utm_medium=organic&utm_campaign=locations_partner
"753 State Highway 70Chilcoot, CA 96105",,Chevron,https://www.yellowpages.com/chilcoot-ca/mip/chevron-482307355,Gas Stations,,,Chilcoot,39.79805,-120.14351,Chevron,(530) 993-0110,CA,753 State Highway 70,96105,530-993-0110,(530) 993-0110Call,2025-07-07T05:21:21.844Z,https://www.yellowpages.com/search?search_terms=530+993+0110,,
"753-755 Highway 70Chilcoot, CA 96105",,Chevron,https://www.yellowpages.com/chilcoot-ca/mip/chevron-571787532,"Gas Stations, Convenience Stores",,,Chilcoot,39.8035,-120.1753,Chevron,(530) 993-0110,CA,753-755 Highway 70,96105,530-993-0110,(530) 993-0110Call,2025-07-07T05:21:25.560Z,https://www.yellowpages.com/search?search_terms=530+993+0110,,
"753-755 Highway 70Chilcoot, CA 96105",,Hallelujah Junction Market,https://www.yellowpages.com/chilcoot-ca/mip/hallelujah-junction-market-574300259,"Convenience Stores, Gas Stations",,,Chilcoot,39.8035,-120.1753,Hallelujah Junction Market,(530) 993-0110,CA,753-755 Highway 70,96105,530-993-0110,(530) 993-0110Call,2025-07-07T05:21:29.112Z,https://www.yellowpages.com/search?search_terms=530+993+0110,,
,,,,,,801+756+3620,,,,,,,,,801-756-3620,,2025-07-07T05:21:36.522Z,https://www.yellowpages.com/search?search_terms=801+756+3620,no_results_found,
"742 W 2600 SWoods Cross, UT 84010","Chevron Station #203420, Chevron ExtraMile, Chevron #203420",Chevron,https://www.yellowpages.com/woods-cross-ut/mip/chevron-468763397,"Gas Stations, Car Wash, Convenience Stores","855 285 9595, 801 294 7319, 801 295 8437",,Woods Cross,40.861664,-111.89861,Chevron,(385) 402-7092,UT,742 W 2600 S,84010,801-295-8437,(385) 402-7092Call,2025-07-07T05:21:46.668Z,https://www.yellowpages.com/search?search_terms=801+295+8437,,http://www.chevron.com
"742 W 2600 SWoods Cross, UT 84010","Chevron Station #203420, Chevron ExtraMile, Chevron #203420",Chevron,https://www.yellowpages.com/woods-cross-ut/mip/chevron-468763397#photo-gallery,"Gas Stations, Car Wash, Convenience Stores","855 285 9595, 801 294 7319, 801 295 8437",,Woods Cross,40.861664,-111.89861,Chevron,(385) 402-7092,UT,742 W 2600 S,84010,801-295-8437,(385) 402-7092Call,2025-07-07T05:21:48.982Z,https://www.yellowpages.com/search?search_terms=801+295+8437,,http://www.chevron.com
"742 W 2600 SWoods Cross, UT 84010","Chevron Station #203420, Chevron ExtraMile, Chevron #203420",Chevron,https://www.yellowpages.com/woods-cross-ut/mip/chevron-468763397#yp-rating,"Gas Stations, Car Wash, Convenience Stores","855 285 9595, 801 294 7319, 801 295 8437",,Woods Cross,40.861664,-111.89861,Chevron,(385) 402-7092,UT,742 W 2600 S,84010,801-295-8437,(385) 402-7092Call,2025-07-07T05:21:50.672Z,https://www.yellowpages.com/search?search_terms=801+295+8437,,http://www.chevron.com
,,Sinclair,https://www.yellowpages.com/fort-duchesne-ut/mip/sinclair-534742976,Gas Stations,,,Fort Duchesne,,,Sinclair,(435) 722-3975,UT,,84026,435-722-3975,(435) 722-3975Call,2025-07-07T05:22:00.911Z,https://www.yellowpages.com/search?search_terms=435+722+3975,,https://www.sinclairoil.com/customers/locations
"7250 E Highway 40Fort Duchesne, UT 84026",,Ute Petroleum Convenience Store,https://www.yellowpages.com/fort-duchesne-ut/mip/ute-petroleum-convenience-store-14382582,"Convenience Stores, Gas Stations",435 722 3978,,Fort Duchesne,40.301723,-109.86208,Ute Petroleum Convenience Store,(435) 722-3975,UT,7250 E Highway 40,84026,435-722-3975,(435) 722-3975Call,2025-07-07T05:22:04.894Z,https://www.yellowpages.com/search?search_terms=435+722+3975,,
