Unnamed: 0,filename,record_num,clean_line1,clean_line2,line3,city,zip_code,label,phone,address,parking,gray_parking,identifier,year,panel,major_city,state,chain,p_identifier,identifier2,identifier3
24455,TF2015_018_031-5-ocr.csv,55,Pumpkin Center ( S ) ( 93313 ) Bear Mountain Travel Stop ( Shell ),4 661-834-5733 CA 99 Exit 13 ( CA 223 W ),24 MO <U+25A1> <U+25A1>,Pumpkin Center,93313,"Bear Mountain Travel Stop,Shell,",661-834-5733,CA 99 Exit 13 and CA 223 W,M,M,93313_661-834-5733,2015,1,Bakersfield,CA,Shell,,93313_661-834-5733,93313_661-834-5733_Shell
24456,TF2016_020_035-4-ocr.csv,28,G Pumpkin Center ( S ) ( 93313 ) Bear Mountain Travel Stop ( Shell ),4 661-834-5733 CA 99 Exit 13 ( CA 223 W ),24 SLB- M FRS 24,Pumpkin Center,93313,"Bear Mountain Travel Stop,Shell,",661-834-5733,CA 99 Exit 13 and CA 223 W,L,,93313_661-834-5733,2016,1,Bakersfield,CA,Shell,,93313_661-834-5733,93313_661-834-5733_Shell
24457,RVersFriend2006-014-ocr.csv,8,"Mettler , 93381 Renegade Truck Stop ( Shell )",661-858-2703 CA 99 Exit 3 ( CA 166 ),-,Mettler,93381,"Renegade Truck Stop,Shell,",661-858-2703,CA 99 Exit 3 and CA 166,,,93381_661-858-2703,2006,1,Bakersfield,CA,Shell,,93381_661-858-2703,93381_661-858-2703_Shell
24458,RVersFriend2007-011-ocr.csv,12,"Mettler , 93381 Renegade Truck Stop ( Shell )",4 661-858-2703 CA 99 Exit 3 ( CA 166 ),RS S,Mettler,93381,"Renegade Truck Stop,Shell,",661-858-2703,CA 99 Exit 3 and CA 166,S,,93381_661-858-2703,2007,1,Bakersfield,CA,Shell,,93381_661-858-2703,93381_661-858-2703_Shell
24459,TF2008_022_035-3-ocr.csv,16,"Mettler , 93381 Renegade Truck Stop ( Shell )",4 661-858-2703 CA 99 Exit 3 ( CA 166 ),24 S <U+2610>,Mettler,93381,"Renegade Truck Stop,Shell,",661-858-2703,CA 99 Exit 3 and CA 166,S,S,93381_661-858-2703,2008,1,Bakersfield,CA,Shell,,93381_661-858-2703,93381_661-858-2703_Shell
24460,TF2014_018_031-5-ocr.csv,0,G Mettler ( 93381 ) Renegade Flyers ( Shell ),4 661-858-2703 CA 99 Exit 3 ( CA 166 W ),24 M,Mettler,93381,"Renegade Flyers,Shell,",661-858-2703,CA 99 Exit 3 and CA 166 W,M,,93381_661-858-2703,2014,1,Bakersfield,CA,Shell,,93381_661-858-2703,93381_661-858-2703_Shell
24461,TF2015_018_031-4-ocr.csv,55,G Mettler ( 93381 ) Renegade Flyers ( Shell ),661-858-2703 CA 99 Exit 3 ( CA 166 W ),24 M,Mettler,93381,"Renegade Flyers,Shell,",661-858-2703,CA 99 Exit 3 and CA 166 W,M,,93381_661-858-2703,2015,1,Bakersfield,CA,Shell,,93381_661-858-2703,93381_661-858-2703_Shell
24462,TF2016_020_035-3-ocr.csv,51,Mettler ( 93381 ) Flyers # 223 ( Shell ),661-858-2703 CA 99 Exit 3 ( CA 166 W ),24 M S,Mettler,93381,"Flyers # 223,Shell,",661-858-2703,CA 99 Exit 3 and CA 166 W,M,M,93381_661-858-2703,2016,1,Bakersfield,CA,Shell,,93381_661-858-2703,93381_661-858-2703_Shell
24463,RVersFriend2006-014-ocr.csv,62,"Santa Rosa , 93422 Valley Pacific Enterprises ( Chevron )",805-462-0659 US 101 & Santa Rosa Exit,FRS,Santa Rosa,93422,"Valley Pacific Enterprises,Chevron,",805-462-0659,US 101 and Santa Rosa Exit,S,,93422_805-462-0659,2006,1,Atascadero,CA,Chevron,,93422_805-462-0659,93422_805-462-0659_Chevron
24464,RVersFriend2007-009-ocr.csv,5,"Atascadero , 93422 Valley Pacific Petroleum",805-462-0659 US 101 & Santa Rosa ( Chevron ),<U+25A1> <U+25A1>,Atascadero,93422,Valley Pacific Petroleum,805-462-0659,US 101 and Santa Rosa and Chevron,,,93422_805-462-0659,2007,1,Atascadero,CA,,,93422_805-462-0659,93422_805-462-0659_NA
24465,TF2008_022_035-1-ocr.csv,10,"Atascadero , 93422 Valley Pacific Petroleum ( Chevron )",3 805-462-0659 US 101 & Santa Rosa,<U+2610> DO,Atascadero,93422,"Valley Pacific Petroleum,Chevron,",805-462-0659,US 101 and Santa Rosa,,,93422_805-462-0659,2008,1,Atascadero,CA,Chevron,,93422_805-462-0659,93422_805-462-0659_Chevron
24466,TF2014_018_031-3-ocr.csv,2,Atascadero ( 93422 ) Valley Pacific Petroleum ( Chevron ),805-462-0659 US 101 & Santa Rosa,<U+2610> <U+2610><U+2610> <U+25A1>,Atascadero,93422,"Valley Pacific Petroleum,Chevron,",805-462-0659,US 101 and Santa Rosa,,,93422_805-462-0659,2014,1,Atascadero,CA,Chevron,,93422_805-462-0659,93422_805-462-0659_Chevron
24467,TF2015_018_031-3-ocr.csv,2,Atascadero ( 93422 ) Valley Pacific Petroleum ( Chevron ),3 805-462-0659 US 101 Exit 218 A ( NB ),<U+2610>,Atascadero,93422,"Valley Pacific Petroleum,Chevron,",805-462-0659,US 101 Exit 218 A and NB,,,93422_805-462-0659,2015,1,Atascadero,CA,Chevron,,93422_805-462-0659,93422_805-462-0659_Chevron
24468,TF2016_020_035-2-ocr.csv,2,Atascadero ( 93422 ) Atascadero Chevron,805-462-0659 US 101 Exit 218 A ( NB ),<U+2610>,Atascadero,93422,Atascadero Chevron,805-462-0659,US 101 Exit 218 A and NB,,,93422_805-462-0659,2016,1,Atascadero,CA,Chevron,,93422_805-462-0659,93422_805-462-0659_Chevron
24469,RVersFriend2006-014-ocr.csv,57,"Santa Maria , 93456 Valley Pacific Petroleum Service ( Chevron",805-925-3664 US 101 & Betteravia Rd,MO <U+25A1> <U+2610>,Santa Maria,93456,"Valley Pacific Petroleum Service,Chevron",805-925-3664,US 101 and Betteravia Rd,M,M,93456_805-925-3664,2006,1,Santa Maria,CA,Chevron,,93456_805-925-3664,93456_805-925-3664_Chevron
24470,RVersFriend2007-011-ocr.csv,60,"Santa Maria , 93456 Valley Pacific Petroleum Service (",805-925-3664 US 101 & Betteravia Rd Chevron,24 M D,Santa Maria,93456,"Valley Pacific Petroleum Service,",805-925-3664,US 101 and Betteravia Rd Chevron,M,,93456_805-925-3664,2007,1,Santa Maria,CA,,,93456_805-925-3664,93456_805-925-3664_NA
24471,TF2008_022_035-4-ocr.csv,27,"Santa Maria , 93456 Valley Pacific Petroleum St & Aldo Ave",3 805-925-3664 US 101 & Betteravia Rd Service ( Chevron,) HRS 24 M <U+25A1> <U+25A1>,Santa Maria,93456,Valley Pacific Petroleum St & Aldo Ave,805-925-3664,US 101 and Betteravia Rd Service and Chevron,M,,93456_805-925-3664,2008,1,Santa Maria,CA,,,93456_805-925-3664,93456_805-925-3664_NA
24472,TF2014_018_031-5-ocr.csv,50,H Santa Maria ( 93456 ) Valley Pacific Petroleum Service ( Chevron ),3 805-925-3664 US 101 & Betteravia Rd,) 24 MO <U+25A1>,Santa Maria,93456,"Valley Pacific Petroleum Service,Chevron,",805-925-3664,US 101 and Betteravia Rd,M,,93456_805-925-3664,2014,1,Santa Maria,CA,Chevron,,93456_805-925-3664,93456_805-925-3664_Chevron
24473,TF2015_018_031-5-ocr.csv,47,H Santa Maria ( 93456 ) Valley Pacific Petroleum Service ( Chevron ),3 805-925-3664 US 101 & Betteravia Rd,) 24 2013 M <U+2610>,Santa Maria,93456,"Valley Pacific Petroleum Service,Chevron,",805-925-3664,US 101 and Betteravia Rd,M,,93456_805-925-3664,2015,1,Santa Maria,CA,Chevron,,93456_805-925-3664,93456_805-925-3664_Chevron
24474,TF2016_020_035-4-ocr.csv,48,Santa Maria ( 93456 ) Valley Pacific Petroleum Service (,3 805-925-3664 US 101 & Betteravia Rd,) 24 M <U+25A1>,Santa Maria,93456,"Valley Pacific Petroleum Service,",805-925-3664,US 101 and Betteravia Rd,M,,93456_805-925-3664,2016,1,Santa Maria,CA,,,93456_805-925-3664,93456_805-925-3664_NA
24475,RVersFriend2006-014-ocr.csv,11,"Mojave , 93501 Oasis Truck Stop ( Gas America )",661-824-4675 CA 14-58 ( W jct ),<U+2610>,Mojave,93501,"Oasis Truck Stop,Gas America,",661-824-4675,CA 14-58 and W jct,,,93501_661-824-4675,2006,1,Mojave,CA,,,93501_661-824-4675,93501_661-824-4675_NA
24476,RVersFriend2007-011-ocr.csv,15,"Mojave , 93501 Oasis Truck Stop ( Gas America )",661-824-4675 CA 14-58 ( W jct ),24 HRS <U+2610>,Mojave,93501,"Oasis Truck Stop,Gas America,",661-824-4675,CA 14-58 and W jct,,,93501_661-824-4675,2007,1,Mojave,CA,,,93501_661-824-4675,93501_661-824-4675_NA
24477,TF2008_022_035-3-ocr.csv,20,"Mojave , 93501 Oasis Truck Stop ( Gas America )",661-824-4675 CA 14-58 ( W jct ),FORS 24 S 00 <U+2610> <U+2610>,Mojave,93501,"Oasis Truck Stop,Gas America,",661-824-4675,CA 14-58 and W jct,S,,93501_661-824-4675,2008,1,Mojave,CA,,,93501_661-824-4675,93501_661-824-4675_NA
24478,TF2014_018_031-5-ocr.csv,3,Mojave ( 93501 ) Oasis Truck Stop ( 76 ),661-824-4675 CA 14-58 ( W jct ),24 <U+2610>,Mojave,93501,"Oasis Truck Stop,76,",661-824-4675,CA 14-58 and W jct,,,93501_661-824-4675,2014,1,Mojave,CA,,,93501_661-824-4675,93501_661-824-4675_NA
24479,TF2015_018_031-5-ocr.csv,2,Mojave ( 93501 ) US Hendy Oil 14-58 ( 76 ( ) N end ),661-824-4675 CA 14-58 ( W jct ),D O,Mojave,93501,"US Hendy Oil 14-58,76,,N end,",661-824-4675,CA 14-58 and W jct,,,93501_661-824-4675,2015,1,Mojave,CA,,,93501_661-824-4675,93501_661-824-4675_NA
24480,TF2016_020_035-3-ocr.csv,54,Mojave ( 93501 ) US Hendy Oil ( 76 ),661-824-4675 CA 14-58 ( W jct ),<U+2610> <U+2610> <U+25A1>,Mojave,93501,"US Hendy Oil,76,",661-824-4675,CA 14-58 and W jct,,,93501_661-824-4675,2016,1,Mojave,CA,,,93501_661-824-4675,93501_661-824-4675_NA
24481,RVersFriend2006-012-ocr.csv,1,"Acton , 93510 Acton 76",661-269-0760 CA 14 & Crown Valley Rd N,,Acton,93510,Acton 76,661-269-0760,CA 14 and Crown Valley Rd N,,,93510_661-269-0760,2006,1,Acton,CA,,,93510_661-269-0760,93510_661-269-0760_NA
24482,RVersFriend2007-009-ocr.csv,2,"Acton , 93510 Acton 76 Svc Rd )",661-269-0760 CA 14 & Crown,FIRS <U+2610>,Acton,93510,"Acton 76 Svc Rd,",661-269-0760,CA 14 and Crown,S,,93510_661-269-0760,2007,1,Acton,CA,,,93510_661-269-0760,93510_661-269-0760_NA
24483,TF2008_022_035-1-ocr.csv,8,"Acton , 93510 Acton 76",661-269-0760 CA 14 & Crown Valley Rd N,24 HORS <U+2610><U+2610> O,Acton,93510,Acton 76,661-269-0760,CA 14 and Crown Valley Rd N,S,,93510_661-269-0760,2008,1,Acton,CA,,,93510_661-269-0760,93510_661-269-0760_NA
24484,TF2014_018_031-3-ocr.csv,1,Acton ( 93510 ) Acton 76,4 661-269-0760 CA 14 & Crown Valley Rd N,24 <U+2610>,Acton,93510,Acton 76,661-269-0760,CA 14 and Crown Valley Rd N,,,93510_661-269-0760,2014,1,Acton,CA,,,93510_661-269-0760,93510_661-269-0760_NA
24485,TF2015_018_031-3-ocr.csv,1,Acton ( 93510 ) Acton 76 24,4 661-269-0760 CA 14 & Crown Valley Rd N,24 <U+25A1> D D,Acton,93510,Acton 76 24,661-269-0760,CA 14 and Crown Valley Rd N,,,93510_661-269-0760,2015,1,Acton,CA,,,93510_661-269-0760,93510_661-269-0760_NA
24486,TF2016_020_035-2-ocr.csv,1,Acton ( 93510 ) Acton 76,661-269-0760 CA 14 & Crown Valley Rd N,24,Acton,93510,Acton 76,661-269-0760,CA 14 and Crown Valley Rd N,,,93510_661-269-0760,2016,1,Acton,CA,,,93510_661-269-0760,93510_661-269-0760_NA
24487,RVersFriend2006-012-ocr.csv,20,"Big Pine , 93513 Big Pine 76",760-938-2100 109 US 395 S,S 000 O,Big Pine,93513,Big Pine 76,760-938-2100,109 US 395 S,S,,93513_760-938-2100,2006,1,Big Pine,CA,,,93513_760-938-2100,93513_760-938-2100_NA
24488,RVersFriend2007-009-ocr.csv,20,"Big Pine , 93513 Big Pine 76",760-938-2100 109 US 395 S,- <U+25A1>,Big Pine,93513,Big Pine 76,760-938-2100,109 US 395 S,L,L,93513_760-938-2100,2007,1,Big Pine,CA,,,93513_760-938-2100,93513_760-938-2100_NA
24489,TF2008_022_035-1-ocr.csv,26,"Big Pine , 93513 Big Pine 76",760-938-2100 109 US 395 S,<U+2610>,Big Pine,93513,Big Pine 76,760-938-2100,109 US 395 S,,,93513_760-938-2100,2008,1,Big Pine,CA,,,93513_760-938-2100,93513_760-938-2100_NA
24490,TF2014_018_031-3-ocr.csv,16,E Big Pine ( 93513 ) Big Pine Shell,760-938-2100 109 US 395 S,<U+2610>,Big Pine,93513,Big Pine Shell,760-938-2100,109 US 395 S,,,93513_760-938-2100,2014,1,Big Pine,CA,Shell,,93513_760-938-2100,93513_760-938-2100_Shell
24491,TF2015_018_031-3-ocr.csv,16,Big Pine ( 93513 ) Big Pine Shell to Gage ),760-938-2100 109 US 395 S,<U+2610> <U+2610> <U+2610>,Big Pine,93513,"Big Pine Shell to Gage,",760-938-2100,109 US 395 S,,,93513_760-938-2100,2015,1,Big Pine,CA,Shell,,93513_760-938-2100,93513_760-938-2100_Shell
24492,TF2016_020_035-2-ocr.csv,16,Big Pine ( 93513 ) Big Pine Shell,760-938-2100 109 US 395 S,HRS <U+2610>,Big Pine,93513,Big Pine Shell,760-938-2100,109 US 395 S,,,93513_760-938-2100,2016,1,Big Pine,CA,Shell,,93513_760-938-2100,93513_760-938-2100_Shell
24493,RVersFriend2006-012-ocr.csv,22,"Bishop , 93514 Inyo Shell Y - Mart",760-873-6335 US 6 & US 395,FIRS 24 XL,Bishop,93514,Inyo Shell Y - Mart,760-873-6335,US 6 and US 395,XL,XL,93514_760-873-6335,2006,1,Bishop,CA,Shell,,93514_760-873-6335,93514_760-873-6335_Shell
24494,RVersFriend2007-009-ocr.csv,22,"Bishop , 93514 Inyo Shell Y - Mart",760-873-6335 US 6 & US 395,24 484 -,Bishop,93514,Inyo Shell Y - Mart,760-873-6335,US 6 and US 395,,,93514_760-873-6335,2007,1,Bishop,CA,Shell,,93514_760-873-6335,93514_760-873-6335_Shell
24495,TF2008_022_035-1-ocr.csv,28,"Bishop , 93514 Inyo Shell Y - Mart",760-873-6335 US 6 & US 395,24,Bishop,93514,Inyo Shell Y - Mart,760-873-6335,US 6 and US 395,,,93514_760-873-6335,2008,1,Bishop,CA,Shell,,93514_760-873-6335,93514_760-873-6335_Shell
24496,TF2014_018_031-3-ocr.csv,17,E Bishop ( 93514 ) Inyo Shell Y - Mart,760-873-6335 US 6 & US 395,24 <U+2610> <U+2610>,Bishop,93514,Inyo Shell Y - Mart,760-873-6335,US 6 and US 395,,,93514_760-873-6335,2014,1,Bishop,CA,Shell,,93514_760-873-6335,93514_760-873-6335_Shell
24497,TF2015_018_031-3-ocr.csv,18,Bishop ( 93514 ) Inyo Shell Y - Mart,4 760-873-6335 US 6 & US 395,24 D <U+2610>,Bishop,93514,Inyo Shell Y - Mart,760-873-6335,US 6 and US 395,,,93514_760-873-6335,2015,1,Bishop,CA,Shell,,93514_760-873-6335,93514_760-873-6335_Shell
24498,TF2016_020_035-2-ocr.csv,18,Bishop ( 93514 ) Inyo Shell Y - Mart,760-873-6335 US 6 & US 395,<U+2610> <U+25A1>,Bishop,93514,Inyo Shell Y - Mart,760-873-6335,US 6 and US 395,,,93514_760-873-6335,2016,1,Bishop,CA,Shell,,93514_760-873-6335,93514_760-873-6335_Shell
24499,RVersFriend2006-013-ocr.csv,60,"Kramer Jct , 93516 Pilot Travel Center # 200",760-762-0041 US 395 & CA 58,175 ) MOO 000,Kramer Jct,93516,Pilot Travel Center # 200,760-762-0041,US 395 and CA 58,M,M,93516_760-762-0041,2006,1,Boron,CA,Pilot,,93516_760-762-0041,93516_760-762-0041_Pilot
24500,RVersFriend2007-010-ocr.csv,40,"Kramer Jct , 93516 Pilot Travel Center # 200",760-762-0041 US 395 & CA 58,24 MOO,Kramer Jct,93516,Pilot Travel Center # 200,760-762-0041,US 395 and CA 58,M,M,93516_760-762-0041,2007,1,Boron,CA,Pilot,,93516_760-762-0041,93516_760-762-0041_Pilot
24501,TF2008_022_035-3-ocr.csv,39,"Kramer Junction , 93516 Pilot Travel Center # 200 384 )",51760-762-0041 US 395 & CA 58,193 24 M <U+2610>,Kramer Junction,93516,"Pilot Travel Center # 200 384,",760-762-0041,US 395 and CA 58,M,,93516_760-762-0041,2008,1,Boron,CA,Pilot,,93516_760-762-0041,93516_760-762-0041_Pilot
24502,TF2014_018_031-4-ocr.csv,31,H Kramer Junction ( 93516 ) Pilot Travel Center # 200,5 760-762-0041 US 395 & CA 58,Pilot 24 <U+2610> MOO <U+2610> <U+2610> <U+2610>,Kramer Junction,93516,Pilot Travel Center # 200,760-762-0041,US 395 and CA 58,M,M,93516_760-762-0041,2014,1,Boron,CA,Pilot,,93516_760-762-0041,93516_760-762-0041_Pilot
24503,TF2015_018_031-4-ocr.csv,31,Kramer Junction ( 93516 ) Pilot Travel Center # 200,760-762-0041 US 395 & CA 58,Pilot 24 <U+2610> MOO,Kramer Junction,93516,Pilot Travel Center # 200,760-762-0041,US 395 and CA 58,M,M,93516_760-762-0041,2015,1,Boron,CA,Pilot,,93516_760-762-0041,93516_760-762-0041_Pilot
24504,TF2016_020_035-3-ocr.csv,27,Kramer Junction ( 93516 ) Pilot 99 Travel Exit Center 109 ( Ave # 200 384 ),760-762-0041 US 395 & CA 58 Pilot,"24 "" M <U+25A1> 024 0",Kramer Junction,93516,"Pilot 99 Travel Exit Center 109,Ave # 200 384,",760-762-0041,US 395 and CA 58 Pilot,M,,93516_760-762-0041,2016,1,Boron,CA,Pilot,,93516_760-762-0041,93516_760-762-0041_Pilot
24505,RVersFriend2006-014-ocr.csv,31,"Pearsonville , 93527 Pearsonville Truck Stop ( Shell )",760-377-5353 102 N Pearson Rd ( E of US ),M,Pearsonville,93527,"Pearsonville Truck Stop,Shell,",760-377-5353,102 N Pearson Rd and E of US,M,,93527_760-377-5353,2006,1,Inyokern,CA,Shell,,93527_760-377-5353,93527_760-377-5353_Shell
24506,RVersFriend2007-011-ocr.csv,34,"Pearsonville , 93527 Pearsonville Truck Stop (",760-377-5353 102 N Pearson Rd ( E Shell ),24 M,Pearsonville,93527,"Pearsonville Truck Stop,",760-377-5353,102 N Pearson Rd and E Shell,M,,93527_760-377-5353,2007,1,Inyokern,CA,,,93527_760-377-5353,93527_760-377-5353_NA
24507,TF2008_022_035-4-ocr.csv,0,"Pearsonville , 93527 Pearsonville Publishers Truck . All rights Stop reserved .",5 760-377-5353 102 N Pearson Rd ( E ( Shell ),24 S <U+2610> <U+2610>,Pearsonville,93527,Pearsonville Publishers Truck . All rights Stop reserved .,760-377-5353,102 N Pearson Rd and E and Shell,S,,93527_760-377-5353,2008,1,Inyokern,CA,,,93527_760-377-5353,93527_760-377-5353_NA
24508,TF2014_018_031-5-ocr.csv,21,Pearsonville ( 93527 ) Pearsonville Truck Stop ( Shell ),5 760-377-5353 102 N Pearson Rd ( E of US 395 ),24 M <U+2610> <U+2610> <U+25A1>,Pearsonville,93527,"Pearsonville Truck Stop,Shell,",760-377-5353,102 N Pearson Rd and E of US 395,M,,93527_760-377-5353,2014,1,Inyokern,CA,Shell,,93527_760-377-5353,93527_760-377-5353_Shell
24509,TF2015_018_031-5-ocr.csv,21,G Pearsonville ( 93527 ) Pearsonville Truck Stop ( Shell ),760-377-5353 102 N Pearson Rd ( E of US 395 ),24 HRG M <U+2610> <U+2610> <U+2610>,Pearsonville,93527,"Pearsonville Truck Stop,Shell,",760-377-5353,102 N Pearson Rd and E of US 395,M,M,93527_760-377-5353,2015,1,Inyokern,CA,Shell,,93527_760-377-5353,93527_760-377-5353_Shell
24510,TF2016_020_035-4-ocr.csv,19,G Pearsonville ( 93527 ) Pearsonville Truck Stop ( Shell ),5 760-377-5353 102 N Pearson Rd ( E of US 395 ),HRS M <U+2610> <U+2610> <U+2610> <U+25A1>,Pearsonville,93527,"Pearsonville Truck Stop,Shell,",760-377-5353,102 N Pearson Rd and E of US 395,M,M,93527_760-377-5353,2016,1,Inyokern,CA,Shell,,93527_760-377-5353,93527_760-377-5353_Shell
24511,RVersFriend2006-014-ocr.csv,30,"Pearblossom , 93553 Pearblossom Chevron",661-944-0455 13030 CA 138,24 L <U+2610>,Pearblossom,93553,Pearblossom Chevron,661-944-0455,13030 CA 138,L,L,93553_661-944-0455,2006,1,Pearblossom,CA,Chevron,,93553_661-944-0455,93553_661-944-0455_Chevron
24512,RVersFriend2007-011-ocr.csv,33,"Pearblossom , 93553 Pearblossom Chevron of CA 46 )",661-944-0455 13030 CA 138,FRS L,Pearblossom,93553,"Pearblossom Chevron of CA 46,",661-944-0455,13030 CA 138,L,,93553_661-944-0455,2007,1,Pearblossom,CA,Chevron,,93553_661-944-0455,93553_661-944-0455_Chevron
24513,TF2008_022_035-3-ocr.csv,35,"Pearblossom , 93553 Pearblossom Chevron ( Chevron / CFN )",5 661-944-0455 13030 CA 138,24 D B,Pearblossom,93553,"Pearblossom Chevron,Chevron / CFN,",661-944-0455,13030 CA 138,,,93553_661-944-0455,2008,1,Pearblossom,CA,Chevron,,93553_661-944-0455,93553_661-944-0455_Chevron
24514,TF2014_018_031-5-ocr.csv,20,Pearblossom ( 93553 ) Pearblossom Chevron ( CFN Cardlock ),661-944-0455 13030 CA 138,24 L D,Pearblossom,93553,"Pearblossom Chevron,CFN Cardlock,",661-944-0455,13030 CA 138,L,L,93553_661-944-0455,2014,1,Pearblossom,CA,Chevron,,93553_661-944-0455,93553_661-944-0455_Chevron
24515,TF2015_018_031-5-ocr.csv,20,Pearblossom ( 93553 ) Pearblossom Chevron ( CFN Cardlock ),5 661-944-0455 13030 CA 138,24 L <U+2610> O,Pearblossom,93553,"Pearblossom Chevron,CFN Cardlock,",661-944-0455,13030 CA 138,L,,93553_661-944-0455,2015,1,Pearblossom,CA,Chevron,,93553_661-944-0455,93553_661-944-0455_Chevron
24516,TF2016_020_035-4-ocr.csv,18,H Pearblossom ( 93553 ) Pearblossom Chevron ( CFN ),5 661-944-0455 13030 CA 138,HRS 24 72 L <U+2610> <U+2610> <U+25A1> O,Pearblossom,93553,"Pearblossom Chevron,CFN,",661-944-0455,13030 CA 138,L,,93553_661-944-0455,2016,1,Pearblossom,CA,Chevron,,93553_661-944-0455,93553_661-944-0455_Chevron
24517,RVersFriend2006-012-ocr.csv,34,"F Chowchilla , 93610 Ahmed's Exxon",559-665-4146 CA 99 Exit 167 ( Ave 24 W ),A,Chowchilla,93610,Ahmed's Exxon,559-665-4146,CA 99 Exit 167 and Ave 24 W,,,93610_559-665-4146,2006,1,Chowchilla,CA,Exxon,,93610_559-665-4146,93610_559-665-4146_Exxon
24518,RVersFriend2007-009-ocr.csv,36,"Chowchilla , 93610 Ahmed's Exxon",559-665-4146 CA 99 Exit 167 ( Ave 24 W ),S - - -,Chowchilla,93610,Ahmed's Exxon,559-665-4146,CA 99 Exit 167 and Ave 24 W,S,,93610_559-665-4146,2007,1,Chowchilla,CA,Exxon,,93610_559-665-4146,93610_559-665-4146_Exxon
24519,TF2008_026_027-0-ocr.csv,7,"F Chowchilla , 936.10 Ahmed's Exxon",3 559-665-4146 CA 99 Exit 167 ( Ave 24 W ),24 HRS S,Chowchilla,93610,,559-665-4146,CA 99 Exit 167 and Ave 24 W,S,,93610_559-665-4146,2008,1,Chowchilla,CA,,,93610_559-665-4146,93610_559-665-4146_NA
24520,TF2014_018_031-3-ocr.csv,30,F Chowchilla ( 93610 ) United Park Truck Stop ( Valero ),559-665-4146 CA 99 Exit 167 ( Ave 24 W ),HRO 24 <U+2610> <U+2610> <U+2610> <U+2610>,Chowchilla,93610,"United Park Truck Stop,Valero,",559-665-4146,CA 99 Exit 167 and Ave 24 W,,,93610_559-665-4146,2014,1,Chowchilla,CA,Valero,,93610_559-665-4146,93610_559-665-4146_Valero
24521,TF2015_018_031-3-ocr.csv,30,F Chowchilla ( 93610 ) United Park Truck Stop ( Valero ),3 559-665-4146 CA 99 Exit 167 ( Ave 24 W ),124 HRS 24 S,Chowchilla,93610,"United Park Truck Stop,Valero,",559-665-4146,CA 99 Exit 167 and Ave 24 W,S,S,93610_559-665-4146,2015,1,Chowchilla,CA,Valero,,93610_559-665-4146,93610_559-665-4146_Valero
24522,TF2016_020_035-2-ocr.csv,28,Chowchilla ( 93610 ) United Park Truck Stop ( Valero ),559-665-4146 CA 99 Exit 167 ( Ave 24 W ),2.4 S,Chowchilla,93610,"United Park Truck Stop,Valero,",559-665-4146,CA 99 Exit 167 and Ave 24 W,S,S,93610_559-665-4146,2016,1,Chowchilla,CA,Valero,,93610_559-665-4146,93610_559-665-4146_Valero
24523,RVersFriend2006-013-ocr.csv,29,"F Firebaugh , 93622 MBP Travel Plaza ( Chevron )",209-364-6437 1-5 Exit 385 ( Nees Ave ),HRS 24 M,Firebaugh,93622,"MBP Travel Plaza,Chevron,",209-364-6437,I-5 Exit 385 and Nees Ave,M,M,93622_209-364-6437,2006,1,Firebaugh,CA,BP,,93622_209-364-6437,93622_209-364-6437_BP
24524,RVersFriend2007-010-ocr.csv,64,"F Firebaugh , 93622 MBP Travel Plaza ( Chevron )",209-364-6437 1-5 Exit 385 ( Nees Ave ),HRS 24 M <U+2610>,Firebaugh,93622,"MBP Travel Plaza,Chevron,",209-364-6437,I-5 Exit 385 and Nees Ave,M,,93622_209-364-6437,2007,1,Firebaugh,CA,BP,,93622_209-364-6437,93622_209-364-6437_BP
24525,TF2008_026_027-0-ocr.csv,33,"F Firebaugh , 93622 MBP Travel Plaza ( Chevron )",3 209-364-6437 1-5 Exit 385 ( Nees Ave ),HRS 24 225 M,Firebaugh,93622,"MBP Travel Plaza,Chevron,",209-364-6437,I-5 Exit 385 and Nees Ave,M,M,93622_209-364-6437,2008,1,Firebaugh,CA,BP,,93622_209-364-6437,93622_209-364-6437_BP
24526,TF2014_018_031-4-ocr.csv,0,Firebaugh ( 93622 ) Firebaugh Travel Plaza ( Chevron ),209-364-6437 1-5 Exit 385 ( Nees Ave ),24 MO D,Firebaugh,93622,"Firebaugh Travel Plaza,Chevron,",209-364-6437,I-5 Exit 385 and Nees Ave,M,,93622_209-364-6437,2014,1,Firebaugh,CA,Chevron,,93622_209-364-6437,93622_209-364-6437_Chevron
24527,TF2015_018_031-4-ocr.csv,0,Firebaugh ( 93622 ) Firebaugh Travel rights Plaza reserved ( Chevron .,3 209-364-6437 1-5 Exit 385 ( ),"24 M """,Firebaugh,93622,"Firebaugh Travel rights Plaza reserved,Chevron .",209-364-6437,I-5 Exit 385 and,M,,93622_209-364-6437,2015,1,Firebaugh,CA,Chevron,,93622_209-364-6437,93622_209-364-6437_Chevron
24528,TF2016_020_035-2-ocr.csv,53,Firebaugh ( 93622 ) Firebaugh Travel Plaza ( ),209-364-6437 1-5 Exit 385 ( Nees Ave ),24 M 24 32 <U+2610>,Firebaugh,93622,"Firebaugh Travel Plaza,,",209-364-6437,I-5 Exit 385 and Nees Ave,M,,93622_209-364-6437,2016,1,Firebaugh,CA,,,93622_209-364-6437,93622_209-364-6437_NA
