state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Fax,Hours of Operation,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Phone 3,Mile Marker,Unleaded,Diesel,Bulk Def,Propane,# of Men's Showers,Phone 4,Mailing Address,Phone 5,Road Name,https
5,California,5TH WHEEL TRUCK STOP,location_details.php?id=194,https://www.truckstopsandservices.com/location_details.php?id=194,Trucker,ind_dealer_1,36.680799,-119.73796,CA 99,127,3767 S GOLDEN STATE BLVD,FRESNO,CA,93725,559-485-0701 (TRAVEL CENTER),559-485-0701 (PUNJABI DHABA),559-485-5314,,50,10,10,4,4,3,,,,,,,,,,,CHESTNUT,
5,California,7 ELEVEN,location_details.php?id=10322,https://www.truckstopsandservices.com/location_details.php?id=10322,Trucker,7-eleven,37.65408,-122.40024,US 101,GRAND,114 HARBOR WAY S,SAN FRANCISCO,CA,94080,650-871-8132 (TRAVEL CENTER),,,,10,0,0,5,0,0,,,,,,,,,,,,
5,California,7 ELEVEN,location_details.php?id=54932,https://www.truckstopsandservices.com/location_details.php?id=54932,Trucker,7-eleven,39.187211,-120.832287,I-80,145,25 CANYON CREEK RD,GOLD RUN,CA,95714,530-955-1409 (TRAVEL CENTER),,,,10,0,0,3,0,0,,,,,,,,,,,,
5,California,7 ELEVEN,location_details.php?id=44699,https://www.truckstopsandservices.com/location_details.php?id=44699,Trucker,7-eleven,38.012201,-122.106193,I-680,54,3520 PACHECO BLVD,MARTINEZ,CA,94553,925-372-7806 (TRAVEL CENTER),,,,0,0,0,7,0,0,,,,,,,,,,,,
5,California,7 ELEVEN,location_details.php?id=44707,https://www.truckstopsandservices.com/location_details.php?id=44707,Trucker,7-eleven,36.663567,-121.630066,US 101,326-B,1020 TERVEN AVE,SALINAS,CA,93902,831-754-6382 (TRAVEL CENTER),,,,20,0,0,5,3,1,,,,,,,,,,,,
5,California,7 ELEVEN,location_details.php?id=48356,https://www.truckstopsandservices.com/location_details.php?id=48356,Trucker,valero,35.388983,-119.043349,BUCK OWENS BLVD,,3225 BUCK OWENS BLVD,BAKERSFIELD,CA,93308,661-229-9416 (TRAVEL CENTER),,,,3,,,4,0,0,,,,,,,,,,,,
5,California,7 ELEVEN,location_details.php?id=48358,https://www.truckstopsandservices.com/location_details.php?id=48358,Trucker,valero,35.990104,-119.961148,HUBERT WAY,,33190 HUBERT WAY,KETTLEMAN CITY,CA,93239,559-386-1306 (TRAVEL CENTER),559-386-1306 (MCDONALD'S),,,4,0,0,5,1,0,,,,,,,,,,,,
5,California,7 ELEVEN,location_details.php?id=48359,https://www.truckstopsandservices.com/location_details.php?id=48359,Trucker,valero,36.187504,-121.074008,US 101,278,50940 MESA VERDE RD,KING CITY,CA,93930,831-385-7572 (TRAVEL CENTER),,,,25,0,0,7,4,0,,,,,,,3,,,,,
5,California,76 EXPRESS,location_details.php?id=204,https://www.truckstopsandservices.com/location_details.php?id=204,Trucker,76,37.896528,-121.28053,I-5,468,5777 FRENCH CAMP RD,STOCKTON,CA,95206,209-983-4781 (TRAVEL CENTER),,,,40,0,0,6,0,0,,,,,,,,,,,FRENCH CAMP RD,
5,California,76 FOOD MART AND TRUCK STOP,location_details.php?id=3570,https://www.truckstopsandservices.com/location_details.php?id=3570,Trucker,76,34.070137,-117.452788,I-10,63,16111 VALLEY BLVD,FONTANA,CA,92335,909-822-5599 (TRAVEL CENTER),,,,0,0,0,5,0,0,,,,,,,,,,,CITRUS,
5,California,A-Z FUEL STOP,location_details.php?id=215,https://www.truckstopsandservices.com/location_details.php?id=215,Trucker,ind_dealer_1,34.077198,-117.488015,I-10,61,14529 SAN BERNARDINO AVE,FONTANA,CA,92335,909-356-5556 (TRAVEL CENTER),,909-356-5025,,0,0,0,4,0,0,,,,,,,,,,,,
5,California,ACTON 76,location_details.php?id=10293,https://www.truckstopsandservices.com/location_details.php?id=10293,Trucker,76,34.493001,-118.199502,CA 14,,3807 SIERRA HWY STE 1,ACTON,CA,93510,661-269-0760 (TRAVEL CENTER),661-269-0760 (SUEVEE CAFE),661-269-4255,,0,0,0,4,0,0,,,,,,,,,,,,
5,California,AKAL TRUCK STOP,location_details.php?id=227,https://www.truckstopsandservices.com/location_details.php?id=227,Trucker,shell_,35.822534,-119.259728,CA 99,61/CA 99,1748 HWY 99,DELANO,CA,93215,661-725-5525 (TRAVEL CENTER),,,,22,,,4,4,0,,,,,,,,,,,,
5,California,ALPINE CHEVRON,location_details.php?id=241,https://www.truckstopsandservices.com/location_details.php?id=241,Trucker,chevron,32.841418,-116.780509,I-8,30,1145 TAVERN RD,ALPINE,CA,91901,619-445-1713 (TRAVEL CENTER),,,,3,0,0,4,0,0,,,,,,,,,,,TAVERN RD,
5,California,AM/PM,location_details.php?id=10352,https://www.truckstopsandservices.com/location_details.php?id=10352,Trucker,arco-,33.278397,-115.965908,CA 86,MARINA DR,2084 S MARINA DR,SALTON CITY,CA,92275,760-394-1024 (TRAVEL CENTER),,760-394-4868,,25,0,0,6,4,0,,,,,,,,,,,,
5,California,ARCHER TRAVEL CENTER,location_details.php?id=10294,https://www.truckstopsandservices.com/location_details.php?id=10294,Trucker,ind_dealer_1,35.063039,-118.176906,US 58,CA 14,16660 SIERRA HWY,MOJAVE,CA,93501,661-824-2800 (TRAVEL CENTER),,661-824-2800,,100,0,0,8,4,0,,,,,,,,,,,,
5,California,ARCO,location_details.php?id=10335,https://www.truckstopsandservices.com/location_details.php?id=10335,Trucker,arco-,37.357411,-118.395082,US 395,,466 S MAIN ST,BISHOP,CA,93514,760-873-8283 (TRAVEL CENTER),,,,2,0,0,8,0,0,,,,,,,,,,,,
5,California,ATASCADERO CHEVRON,location_details.php?id=16024,https://www.truckstopsandservices.com/location_details.php?id=16024,Trucker,chevron,35.464724,-120.649722,US 101,,8955 MONTECITO AVE,ATASCADERO,CA,93422,805-462-0659 (TRAVEL CENTER),,,,0,0,0,4,0,0,,,,,,,,,,,,
5,California,B B TRAVEL CENTER,location_details.php?id=313,https://www.truckstopsandservices.com/location_details.php?id=313,Trucker,76,33.611436,-114.727114,I-10,232,17970 W HOPSON WAY,BLYTHE,CA,92225,760-922-5109 (TRAVEL CENTER),,760-922-7580,,150,0,0,6,3,2,,,,,,,,,,,,
5,California,BAKER SHELL,location_details.php?id=298,https://www.truckstopsandservices.com/location_details.php?id=298,Trucker,shell_,35.269416,-116.068974,I-15,246,72352 BAKER BLVD,BAKER,CA,92309,760-733-4753 (TRAVEL CENTER),,,,24,,,2,0,0,,,,,,,,,,,,
5,California,BANDINI TRUCK TERMINAL,location_details.php?id=10345,https://www.truckstopsandservices.com/location_details.php?id=10345,Trucker,ind_dealer_1,34.008601,-118.211506,BANDINI BLVD,,3152 BANDINI BLVD,VERNON,CA,90058,323-266-6840 (TRAVEL CENTER),,323-266-6988,,50,45,45,6,0,2,,,,,,,,,,,,
5,California,BEAR MOUNTAIN TRUCK STOP,location_details.php?id=315,https://www.truckstopsandservices.com/location_details.php?id=315,Trucker,shell_,35.210503,-119.011936,CA 99,13 (CA 223),1584 COSTAJO RD,BAKERSFIELD,CA,93313,661-834-5733 (TRAVEL CENTER),,661-834-0618,,30,0,0,5,0,0,,,,,,,,,,,,
5,California,BEST TRUCK STOP,location_details.php?id=328,https://www.truckstopsandservices.com/location_details.php?id=328,Trucker,ind_dealer_1,35.974176,-119.293148,CA 99,70-B,451 N PARK DR,PIXLEY,CA,93256,559-757-3044 (TRAVEL CENTER),,,,8,0,0,4,0,0,,,,,,,,,,,,
5,California,BIG B'S TRAVEL PLAZA,location_details.php?id=339,https://www.truckstopsandservices.com/location_details.php?id=339,Trucker,chevron,35.895028,-119.276516,CA 99,65,1164 N FRONT ST,EARLIMART,CA,93219,661-849-2222 (TRAVEL CENTER),,661-849-3755,,8,0,0,6,2,0,,,,,,,,,,,,
5,California,BIG PINE SHELL,location_details.php?id=10334,https://www.truckstopsandservices.com/location_details.php?id=10334,Trucker,shell_,37.165682,-118.289718,US 395,,109 S MAIN ST,BIG PINE,CA,93513,760-938-2100 (TRAVEL CENTER),,760-938-1068,,3,0,0,8,2,0,,,,,,,,,,,,
5,California,BOB'S AUTO & TRUCK STOP,location_details.php?id=388,https://www.truckstopsandservices.com/location_details.php?id=388,Trucker,ind_dealer_1,35.971853,-119.291662,CA 99,70-B,444 E COURT AVE,PIXLEY,CA,93256,559-757-3360 (TRAVEL CENTER),,,,8,0,0,4,2,0,,,,,,,,,,,,
5,California,BROADWAY GAS & DELI,location_details.php?id=10314,https://www.truckstopsandservices.com/location_details.php?id=10314,Trucker,76,40.769518,-124.19162,US 101,,4050 BROADWAY ST,EUREKA,CA,95503,707-442-5507 (TRAVEL CENTER),,,,12,0,0,3,0,0,,,,,,,,,,,,
5,California,BUFORD STAR MART #5,location_details.php?id=3033,https://www.truckstopsandservices.com/location_details.php?id=3033,Trucker,ind_dealer_1,36.605563,-119.657206,CA 99,121,2747 E MANNING AVE,FOWLER,CA,93625,559-834-3634 (TRAVEL CENTER),,559-834-5054,,150,0,0,7,2,0,,,,,,,,,,,,
5,California,CABAZON TRUCK STOP,location_details.php?id=44653,https://www.truckstopsandservices.com/location_details.php?id=44653,Trucker,shell_,33.919887,-116.774296,I-10,106,50876 SEMINOLE DR,CABAZON,CA,92230,951-849-7083 (TRAVEL CENTER),,,,15,0,0,4,0,0,,,,,,,,,,,,
5,California,CAL FRESNO OIL,location_details.php?id=465,https://www.truckstopsandservices.com/location_details.php?id=465,Trucker,76,36.707777,-119.771908,CA 99,130,2585 EAST AVE,FRESNO,CA,93706,559-441-1001 (TRAVEL CENTER),,,,0,0,0,5,0,0,,,,,,,,,,,,
5,California,CARSON MINI TRUCK STOP,location_details.php?id=10303,https://www.truckstopsandservices.com/location_details.php?id=10303,Trucker,chevron,33.865941,-118.275622,CA 91,MAIN ST,101 W VICTORIA ST,GARDENIA,CA,90248,310-532-6037 (TRAVEL CENTER),,310-532-4522,,0,0,0,5,0,0,,,,,,,,,,,,
5,California,CASA DE DIESEL,location_details.php?id=10306,https://www.truckstopsandservices.com/location_details.php?id=10306,Trucker,chevron,36.990894,-121.380957,CA 152,,10021 PACHECO PASS HWY,HOLLISTER,CA,95023,408-842-7282 (TRAVEL CENTER),408-842-7282 (CASA DE RESTAURANT),408-842-0248,,25,0,0,8,0,0,,,,,,,,,,,,
5,California,CASTAIC TRUCK STOP,location_details.php?id=491,https://www.truckstopsandservices.com/location_details.php?id=491,Trucker,ind_dealer_1,34.493463,-118.620329,I-5,176-A,31611 CASTIAC RD,CASTAIC,CA,91384,661-295-1374 (TRAVEL CENTER),661-295-1374 (CASTAIC RESTAURANT),661-295-3485,,28,18,18,8,5,0,,,,,,,,,,,,
5,California,CHEVRON,location_details.php?id=48361,https://www.truckstopsandservices.com/location_details.php?id=48361,Trucker,chevron,35.441539,-119.250781,CA 43,,31109 7TH STANDARD RD,SHAFTER,CA,93263,661-910-8403 (TRAVEL CENTER),,,,,,,5,,,,,,,,,,,,,,
5,California,CHEVRON EXTRA MILE,location_details.php?id=16052,https://www.truckstopsandservices.com/location_details.php?id=16052,Trucker,chevron,33.845596,-117.243715,I-215,22,796 RAMONA EXPY E,PERRIS,CA,92571,951-943-1033 (TRAVEL CENTER),951-943-1033 (KRISPY KRUNCHY CHICKEN),,,0,0,0,2,0,0,,,,,,,,,,,,
5,California,CHEVRON FOOD SHOP,location_details.php?id=44714,https://www.truckstopsandservices.com/location_details.php?id=44714,Trucker,chevron,38.677054,-121.747525,I-5,537/CA 113,1592 E MAIN ST,WOODLAND,CA,95776,530-666-3117 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,
5,California,CLARK'S TRAVEL CENTER (SINCLAIR),location_details.php?id=609,https://www.truckstopsandservices.com/location_details.php?id=609,Trucker,sinclair_oil_.svg,33.727886,-116.230451,I-10,142,82253 INDIO BLVD,INDIO,CA,92201,760-342-4776 (TRAVEL CENTER),,,,11,0,0,4,2,0,,,,,,,,,,,,
5,California,COMMERCE TRUCK STOP,location_details.php?id=634,https://www.truckstopsandservices.com/location_details.php?id=634,Trucker,ind_dealer_1,34.005389,-118.176162,I-710,17-B / 17-C,4560 E WASHINGTON BLVD,COMMERCE,CA,90040,323-881-0694 (TRAVEL CENTER),,,,0,0,0,4,0,0,,,,,,,,,,,,
5,California,COUNTRY MART DIESEL & GAS,location_details.php?id=667,https://www.truckstopsandservices.com/location_details.php?id=667,Trucker,76,37.641533,-121.397825,I-580,76-B,34243 S CHRISMAN RD,TRACY,CA,95376,209-832-8642 (TRAVEL CENTER),,209-832-8571,,20,8,8,4,0,0,,,,,,,,,,,,
5,California,CUDAHY FUEL STOP,location_details.php?id=702,https://www.truckstopsandservices.com/location_details.php?id=702,Trucker,ind_dealer_1,33.957668,-118.184542,I-710,13 (CA 42),8330 ATLANTIC AVE,CUDAHY,CA,90201,323-562-1090 (TRAVEL CENTER),,,,0,0,0,5,0,0,,,,,,,,,,,,
5,California,DHAMI TRUCK STOP,location_details.php?id=44715,https://www.truckstopsandservices.com/location_details.php?id=44715,Trucker,shell_,39.025503,-121.633691,CA 99,OBANION RD,1281 OBANION RD,YUBA CITY,CA,95991,530-755-4564 (TRAVEL CENTER),,,,25,0,25,4,0,0,,,,,,,,,,,,
5,California,DINO MART,location_details.php?id=1254,https://www.truckstopsandservices.com/location_details.php?id=1254,Trucker,sinclair_oil_.svg,36.349326,-119.427227,CA 99,98-B,30821 CA 99,GOSHEN,CA,93227,559-651-1006 (TRAVEL CENTER),,559-651-3071,,25,0,0,2,0,0,,,,,,,,,,,,
5,California,DOS PALOS CHEVRON,location_details.php?id=10308,https://www.truckstopsandservices.com/location_details.php?id=10308,Trucker,chevron,37.052464,-120.63543,CA 152,,16150 ELGIN RD,DOS PALOS,CA,93620,209-387-4801 (TRAVEL CENTER),209-387-4801 (DOS AMIGOS),209-387-4801,,15,0,0,4,0,0,,,,,,,,,,,,
5,California,DUCOR HANDY MARKET (SHELL),location_details.php?id=10337,https://www.truckstopsandservices.com/location_details.php?id=10337,Trucker,shell_,35.891856,-119.051939,CA 65,56TH AVE,23314 AVE 56,DUCOR,CA,93218,559-534-2500 (TRAVEL CENTER),,559-534-2438,,40,0,0,4,5,0,,,,,,,,,,,,
5,California,ERNIE'S GENERAL STORE,location_details.php?id=44708,https://www.truckstopsandservices.com/location_details.php?id=44708,Trucker,ind_dealer_1,37.987439,-121.246085,I-88,255 (CA 88),4407 WATERLOO RD,STOCKTON,CA,95215,209-931-2850 (TRAVEL CENTER),,,,0,0,0,4,0,0,,,,,,,,,,,,
5,California,EZ TRIP,location_details.php?id=55921,https://www.truckstopsandservices.com/location_details.php?id=55921,Trucker,pilot,36.9250033,-120.0263035,CA 99,151,28577 AVE 12,MADERA,CA,93637,559-975-9001 (TRAVEL CENTER),559-975-9001 (SUBWAY),,,28,0,0,7,7,0,559-975-9001 (TACO BELL),,4.259,4.699,3.999,,,,,,,
5,California,EZ TRIP,location_details.php?id=1329,https://www.truckstopsandservices.com/location_details.php?id=1329,Trucker,76,36.0749927,-120.1033417,I-5,319,44779 S LASSEN AVE,AVENAL,CA,93204,559-386-9783 (TRAVEL CENTER),559-386-9783 (CINNABON),,,76,0,0,8,6,0,,,4.299,4.559,3.999,,,,,,,
5,California,EZ TRIP TRAVEL CENTER (ONE9 FUEL NETWORK),location_details.php?id=793,https://www.truckstopsandservices.com/location_details.php?id=793,Trucker,shell_,35.354716,-119.331261,I-5,253,29541 STOCKDALE HWY,BAKERSFIELD,CA,93314,661-764-5522 (TRAVEL CENTER),661-764-5522 (IHOP),,,10,0,0,8,0,0,,,,,,,,,,,,
5,California,FAST LANE CENTRAL VALLEY,location_details.php?id=44695,https://www.truckstopsandservices.com/location_details.php?id=44695,Trucker,ind_dealer_1,37.855475,-121.279268,I-5,465,116 ROTH RD,LATHROP,CA,95330,209-234-4341 (TRAVEL CENTER),,,,0,0,0,6,0,0,,,,,,,,,,,,
5,California,FIREBAUGH TRAVEL PLAZA (CHEVRON),location_details.php?id=927,https://www.truckstopsandservices.com/location_details.php?id=927,Trucker,chevron,36.854812,-120.777815,I-5,385,15838 PAUL NEGRA RD,FIREBAUGH,CA,93622,209-364-6437 (TRAVEL CENTER),209-364-6437 (SUBWAY),,,15,0,0,6,0,0,,,,,,,,,,,,
5,California,FLYING J TRAVEL CENTER #1009,location_details.php?id=52434,https://www.truckstopsandservices.com/location_details.php?id=52434,Trucker,flying-j-,34.011555,-117.526504,I-15,106-A,11053 RIVERSIDE DR,MIRA LOMA,CA,91752,951-681-1032 (TRAVEL CENTER),951-681-1032 (WENDY'S),951-681-1050,,107,48,48,12,9,0,951-681-1032 (PJ FRESH),,4.199,4.649,4.359,,,951-681-1032 (CINNABON),,,,
5,California,FLYING J TRAVEL CENTER #1017,location_details.php?id=48253,https://www.truckstopsandservices.com/location_details.php?id=48253,Trucker,flying-j-,37.855741,-121.275596,I-5,465,345 ROTH RD,LATHROP,CA,95330,209-982-1460 (TRAVEL CENTER),209-982-1460 (PJ FRESH),209-982-1477,,209,36,36,9,9,0,,,4.199,4.999,4.259,,,,,,,
5,California,FLYING J TRAVEL CENTER #1071,location_details.php?id=52437,https://www.truckstopsandservices.com/location_details.php?id=52437,Trucker,flying-j-,36.1804339,-119.33301823,CA 99,85,979 E PAIGE AVE,TULARE,CA,93274,559-686-0206 (TRAVEL CENTER),559-686-0206 (WENDY'S),559-686-0266,,160,10,10,9,10,0,,,4.399,4.999,4.259,,,,,,,
5,California,FLYING J TRAVEL CENTER #1080,location_details.php?id=44732,https://www.truckstopsandservices.com/location_details.php?id=44732,Trucker,flying-j-,37.466959,-121.164506,I-5,434,2275 SPERRY AVE,PATTERSON,CA,95363,209-892-9225 (TRAVEL CENTER),209-892-9225 (WENDY'S),209-892-2739,,150,20,20,9,9,0,,,4.299,4.999,4.259,,,,,,,
5,California,FLYING J TRAVEL CENTER #1094,location_details.php?id=48251,https://www.truckstopsandservices.com/location_details.php?id=48251,Trucker,flying-j-,35.126914,-118.414458,CA 58,151,1668 E TEHACHAPI BLVD,TEHACHAPI,CA,93561,661-823-1049 (TRAVEL CENTER),661-823-1049 (WENDY'S),661-823-1123,,99,10,10,9,9,0,661-823-1049 (PJ FRESH),,4.099,4.999,4.359,,,661-823-1049 (CINNABON),,,,
5,California,FLYING J TRAVEL CENTER #1177,location_details.php?id=52429,https://www.truckstopsandservices.com/location_details.php?id=52429,Trucker,flying-j-,34.063018,-117.49321,I-10,61,14312 SLOVER AVE,FONTANA,CA,92337,909-574-4866 (TRAVEL CENTER),909-574-4866 (WENDY'S),909-822-8398,,52,12,12,10,7,0,909-574-4866 (PJ FRESH),,4.099,4.649,4.359,,,,,,,
5,California,FLYING J TRAVEL CENTER #613,location_details.php?id=1109,https://www.truckstopsandservices.com/location_details.php?id=1109,Trucker,flying-j-,35.53198,-119.187065,CA 99,39,17047 ZACHARY AVE,BAKERSFIELD,CA,93308,661-392-5300 (TRAVEL CENTER),661-392-5300 (SUBWAY),661-392-5307,,218,0,0,10,14,0,,,4.079,4.899,4.259,,,,,,,
5,California,FLYING J TRAVEL CENTER #614,location_details.php?id=16090,https://www.truckstopsandservices.com/location_details.php?id=16090,Trucker,flying-j-,34.853363,-117.080666,I-15,178,2611 FISHER BLVD,BARSTOW,CA,92311,760-253-7043 (TRAVEL CENTER),760-253-7043 (DENNY'S),760-253-7051,,161,15,15,10,15,0,,,4.039,4.799,4.259,,,,,,,
5,California,FLYING J TRAVEL CENTER #616,location_details.php?id=55913,https://www.truckstopsandservices.com/location_details.php?id=55913,Trucker,flying-j-,34.817483,-118.888069,I-5,205,42810 FRAZIER MOUNTAIN PARK RD,LEBEC,CA,93243,661-248-6519 (TRAVEL CENTER),661-248-6519 (DUNKIN' DONUTS),661-248-2628,,277,20,20,12,12,0,661-248-6519 (WENDY'S),,4.499,4.759,4.259,,,,,,,
5,California,FLYING J TRAVEL CENTER #617,location_details.php?id=1107,https://www.truckstopsandservices.com/location_details.php?id=1107,Trucker,flying-j-,38.118055,-121.393415,I-5,485,15100 N THORNTON RD,LODI,CA,95242,209-339-4066 (TRAVEL CENTER),209-339-4066 (DENNY'S),209-339-4287,,197,59,59,13,15,0,209-339-4066 (SUBWAY),,4.399,4.999,4.259,,,,,,,
5,California,FLYING J TRAVEL CENTER #618,location_details.php?id=16103,https://www.truckstopsandservices.com/location_details.php?id=16103,Trucker,flying-j-,37.756673,-121.144371,CA 99,237-B,1501 N JACK TONE RD,RIPON,CA,95366,209-599-4141 (TRAVEL CENTER),209-559-4141 (DENNY'S),209-559-4265,,194,44,44,12,15,0,,,3.989,5.099,4.259,3.999,,,,,,
5,California,FLYING J TRAVEL CENTER #765,location_details.php?id=16106,https://www.truckstopsandservices.com/location_details.php?id=16106,Trucker,flying-j-,33.818481,-116.403126,I-10,130,72235 VARNER RD,THOUSAND PALMS,CA,92276,760-343-1500 (TRAVEL CENTER),760-343-1500 (PJ FRESH),760-343-1330,,80,0,0,10,8,0,,,3.799,4.659,4.259,,,,,,,
5,California,Flying J Travel Plaza,location_details.php?id=64177,https://www.truckstopsandservices.com/location_details.php?id=64177,Trucker,,34.854387,-117.080111,I-15,,,Barstow,CA,92311,760-441-7068,,,,,,,,,,,,,,,,,,,,,
5,California,FONTANA CHEVRON,location_details.php?id=1121,https://www.truckstopsandservices.com/location_details.php?id=1121,Trucker,chevron,34.069949,-117.489808,I-10,61,14455 VALLEY BLVD,FONTANA,CA,92335,909-822-2552 (TRAVEL CENTER),909-822-2552 (ALBERTO'S),909-822-2531,,0,0,0,3,0,0,,,,,,,,,,,,
5,California,FONTANA TRUCK STOP,location_details.php?id=1122,https://www.truckstopsandservices.com/location_details.php?id=1122,Trucker,ind_dealer_1,34.071615,-117.493316,I-10,61,14264 VALLEY BLVD,FONTANA,CA,92335,909-357-1167 (TRAVEL CENTER),909-357-1167 (SUBWAY),,,30,0,30,6,3,1,,,,,,,,,,,,
5,California,FORT INDEPENDENCE TRAVEL PLAZA,location_details.php?id=44656,https://www.truckstopsandservices.com/location_details.php?id=44656,Trucker,ind_dealer_1,36.836534,-118.229228,US 395,MILLER LANE,135 US 395,INDEPENDENCE,CA,93526,760-878-2483 (TRAVEL CENTER),760-878-2483 (TUNAPI GRILL),,,10,0,0,3,0,0,,,,,,,,,,,,
5,California,GILL SIDHU CHEVRON,location_details.php?id=2826,https://www.truckstopsandservices.com/location_details.php?id=2826,Trucker,chevron,38.489286,-121.805594,I-80,67,6854 SIEVERS RD,DIXON,CA,95620,707-678-4400 (TRAVEL CENTER),,707-678-1500,,10,0,0,4,0,0,,,,,,,,,,,,
5,California,GILL'S TRUCK STOP,location_details.php?id=54356,https://www.truckstopsandservices.com/location_details.php?id=54356,Trucker,ind_dealer_1,36.32852,-119.59975,CA 43,,7954 LACEY BLVD,HANFORD,CA,93230,559-583-6033 (TRAVEL CENTER),,559-582-1778,,60,0,0,2,0,0,,,,,,,,,,,,
5,California,GOLDEN ACORN CASINO & TRAVEL PLAZA,location_details.php?id=1240,https://www.truckstopsandservices.com/location_details.php?id=1240,Trucker,ind_dealer_1,32.699883,-116.353919,I-8,61,1800 GOLDEN ACORN WAY,LIVE OAK SPRINGS,CA,91906,619-938-6000 (TRAVEL CENTER),619-938-6000 (GOLDEN GRILL),,,650,0,0,10,4,0,,,,,,,,,,,,
5,California,GOLDEN GATE #5,location_details.php?id=54363,https://www.truckstopsandservices.com/location_details.php?id=54363,Trucker,shell_,37.61808,-122.06389,I-880,24,1565 INDUSTRIAL PKWY W,HAYWARD,CA,94544,510-783-6549 (TRAVEL CENTER),,510-786-9921,,0,0,0,6,0,0,,,,,,,,,,,,
5,California,GOLDEN GATE PETROLEUM,location_details.php?id=10351,https://www.truckstopsandservices.com/location_details.php?id=10351,Trucker,ind_dealer_1,37.802237,-122.288652,5TH ST,ADFELINE ST,1107 5TH ST,OAKLAND,CA,94607,510-836-0774 (TRAVEL CENTER),,510-251-0353,,0,0,0,5,0,0,,,,,,,,,,,,
5,California,GOLDEN GATE PETROLEUM,location_details.php?id=16046,https://www.truckstopsandservices.com/location_details.php?id=16046,Trucker,ind_dealer_1,37.774094,-122.236203,23RD AVE,,421 23RD AVE,OAKLAND,CA,94606,510-434-9901 (TRAVEL CENTER),510-434-9901 (SINCLAIRS),,,0,0,0,2,0,0,,,,,,,,,,,,
5,California,GOLDEN HILL COUNTRY STORE,location_details.php?id=16047,https://www.truckstopsandservices.com/location_details.php?id=16047,Trucker,76,35.645112,-120.658277,CA 46,GOLDEN HILL RD,2400 GOLDEN HILL RD,PASO ROBLES,CA,93446,805-239-2190 (TRAVEL CENTER),805-239-2190 (GOLDEN HILL DELI),,,2,0,0,4,0,0,,,,,,,,,,,,
5,California,HALLELUJAH JUNCTION MARKET,location_details.php?id=10330,https://www.truckstopsandservices.com/location_details.php?id=10330,Trucker,chevron,39.774622,-120.037347,US 395,CA 70,753-755 CA 70,CHILCOOT,CA,96105,530-993-0110 (TRAVEL CENTER),,,,25,0,0,2,0,0,,,,,,,,,,,,
5,California,HARBOR TRUCK & AUTO STOP,location_details.php?id=44706,https://www.truckstopsandservices.com/location_details.php?id=44706,Trucker,sinclair_oil_.svg,38.580111,-121.548529,US 50,1,2816 W CAPITAL AVE,SACRAMENTO,CA,95691,916-372-2893 (TRAVEL CENTER),,,,10,0,0,6,0,0,,,,,,,,,,,,
5,California,HARBOR TRUCK STOP,location_details.php?id=1299,https://www.truckstopsandservices.com/location_details.php?id=1299,Trucker,ind_dealer_1,33.789731,-118.22025,I-710,2 (CA 1),2130 W PACIFIC COAST HWY,LONG BEACH,CA,90810,562-436-1313 (TRAVEL CENTER),,562-436-3709,,0,0,0,5,0,0,,,,,,,,,,,,
5,California,HARRIS RANCH SHELL,location_details.php?id=16029,https://www.truckstopsandservices.com/location_details.php?id=16029,Trucker,shell_,36.252925,-120.238486,I-5,334,24505 W DORRIS AVE,COALINGA,CA,93210,559-935-0717 (TRAVEL CENTER),,,,75,0,0,5,0,0,,,,,,,,,,,,
5,California,"HI-SAHARA OASIS, INC.",location_details.php?id=44655,https://www.truckstopsandservices.com/location_details.php?id=44655,Trucker,chevron,34.8174,-115.182776,I-40,107,31251 GOOFS RD,FENNER,CA,92332,760-694-0181 (TRAVEL CENTER),,,,75,0,75,2,0,0,,,,,,,,,,,,
5,California,HIGH DESERT TRUCK STOP,location_details.php?id=44713,https://www.truckstopsandservices.com/location_details.php?id=44713,Trucker,ind_dealer_1,34.535759,-117.398119,I-15,151-B (5 MILES W),15655 US 395,VICTORVILLE,CA,92394,760-246-3211 (TRAVEL CENTER),,,,90,,,4,7,0,,,,,,,,,,,,
5,California,HIGHWAY 99 TRAVEL CENTER,location_details.php?id=1326,https://www.truckstopsandservices.com/location_details.php?id=1326,Trucker,chevron,34.535759,-117.398119,CA 99,342,4142 CA 99,YUBA CITY,CA,95991,530-790-0588 (TRAVEL CENTER),530-790-0588 (HIGHWAY 99 DELI),530-790-6871,,125,60,60,6,4,2,,,,,,,,,,,,
5,California,I-10 TRUCK STOP,location_details.php?id=1372,https://www.truckstopsandservices.com/location_details.php?id=1372,Trucker,ind_dealer_1,34.070386,-117.367943,I-10,68,195 E VALLEY BLVD,RIALTO,CA,92376,909-877-1171 (TRAVEL CENTER),,909-877-6085,,26,0,26,4,3,1,,,,,,,,,,,,
5,California,INYO SHELL MART,location_details.php?id=10311,https://www.truckstopsandservices.com/location_details.php?id=10311,Trucker,shell_,37.375273,-118.396473,US 395,,1290 N MAIN ST,BISHOP,CA,93514,760-873-6335 (TRAVEL CENTER),,,,0,0,0,6,0,0,,,,,,,,,,,,
