state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Fax,Phone 2,Road Name,Phone 3,# of Men's Showers,Unleaded,Diesel,Bulk Def,Propane,http,Mailing Address,https,Phone 4,Mile Marker,Hours of Operation,htp,Phone 5
50,ia,GO MART,location_details.php?id=1234,http://www.rvandtravelers.com/location_details.php?id=1234,RVer,gomart,,,I-77,47 SHINN LANE,FAIRPLAIN,WV,25271,304-372-2470 (TRAVEL CENTER),20,0,0,7,0,0,132,304-372-3511,,,,,,,,,,,,,,,,
50,ia,GO MART,location_details.php?id=1235,http://www.rvandtravelers.com/location_details.php?id=1235,RVer,gomart,,,I-79,3101 BIG OTTER HWY,BIG OTTER,WV,25113,304-286-5908 (TRAVEL CENTER),10,0,0,2,0,0,40,304-286-5202,,,,,,,,,,,,,,,,
50,ia,GO MART,location_details.php?id=1236,http://www.rvandtravelers.com/location_details.php?id=1236,RVer,ind_dealer_1,,,I-79,2195 SUTTON LANE,SUTTON,WV,26601,304-765-5840 (TRAVEL CENTER),30,,,8,1,0,67,,,,,,,,,,,,,,,,,
50,ia,GO MART,location_details.php?id=45723,http://www.rvandtravelers.com/location_details.php?id=45723,RVer,gomart,,,WV 95,1810 CAMDEN AVE,PARKERSBURG,WV,26101,304-424-3706 (TRAVEL CENTER),20,0,0,2,0,0,,304-364-4687,,,,,,,,,,,,,,,,
50,ia,GO-MART,location_details.php?id=1238,http://www.rvandtravelers.com/location_details.php?id=1238,RVer,gomart,,,I-64,4206 WV 34,TAYS VALLEY,WV,25569,304-757-9050 (TRAVEL CENTER),20,0,0,5,0,0,39,304-757-7925,,,,,,,,,,,,,,,,
50,ia,GO-MART #51,location_details.php?id=11870,http://www.rvandtravelers.com/location_details.php?id=11870,RVer,gomart,,,US 19,2074 OLD MOUNT NEBO RD,MOUNT NEBO,WV,26679,304-872-6849 (TRAVEL CENTER),30,0,0,4,0,0,WV 41,,,,,,,,,,,,,,,,,
50,ia,JANE LEW TRUCK STOP,location_details.php?id=1451,http://www.rvandtravelers.com/location_details.php?id=1451,RVer,valero,,,I-79,1000 HACKERS CREEK RD,JANE LEW,WV,26452,304-884-7876 (TRAVEL CENTER),75,0,0,6,6,3,105,304-884-8023,,,,,,,,,,,,,,,,
50,ia,K & T TRUCK STOP,location_details.php?id=1516,http://www.rvandtravelers.com/location_details.php?id=1516,RVer,ind_dealer_1,,,I-79,73 MEADOWDALE RD,FAIRMONT,WV,26554,304-367-1517 (TRAVEL CENTER),25,0,0,8,2,0,139,304-367-9721,304-367-1517 (K & T DINER),,,,,,,,,,,,,,,
50,ia,LITTLE GENERAL,location_details.php?id=1710,http://www.rvandtravelers.com/location_details.php?id=1710,RVer,exxon,,,I-77,10410 MACCORKLE AVE,MARMET,WV,25315,304-949-4628 (TRAVEL CENTER),3,0,0,3,0,0,89,,304-949-4628 (SUBWAY),,,,,,,,,,,,,,,
50,ia,LITTLE SANDY'S TRUCK STOP - BFS,location_details.php?id=1712,http://www.rvandtravelers.com/location_details.php?id=1712,RVer,sunoco,,,I-68,44 FUEL DR,BRUCETON MILLS,WV,26525,304-379-7300 (TRAVEL CENTER),12,0,12,2,0,0,23,304-379-6545,304-379-7300 (LITTLE SANDY'S),,,,,,,,,,,,,,,
50,ia,LLOYD'S FOOD STORE,location_details.php?id=54639,http://www.rvandtravelers.com/location_details.php?id=54639,RVer,shell_,,,I-79,2210 SUTTON LANE,SUTTON,WV,26601,304-765-5885 (TRAVEL CENTER),0,0,0,2,0,0,67,,,,,,,,,,,,,,,,,
50,ia,LOVE'S TRAVEL STOP #378,location_details.php?id=45711,http://www.rvandtravelers.com/location_details.php?id=45711,RVer,loves-travel-stops-country-stores_416x416,,,I-77,3875 CHARLESTON RD,RIPLEY,WV,25271,304-372-5250 (TRAVEL CENTER),65,0,0,7,5,2,132,304-372-4247,304-372-5250 (CHESTER'S FRIED CHICKEN),,304-372-5250 (MCDONALD'S),,3.319,3.789,3.949,3.999,,,,,,,,
50,ia,MORTON TRAVEL PLAZA,location_details.php?id=2055,http://www.rvandtravelers.com/location_details.php?id=2055,RVer,exxon,,,I-77,500 VANKIRK DR,STANDARD,WV,25801,304-595-4525 (TRAVEL CENTER),33,0,0,4,0,0,72 NB,,304-595-4525 (KFC),,304-595-4525 (BURGER KING),,,,,,,,,304-595-4525 (PIZZA HUT),,,,
50,ia,MOUNTAIN TOP TRUCK STOP,location_details.php?id=11876,http://www.rvandtravelers.com/location_details.php?id=11876,RVer,exxon,,,US 50,22700 NORTHWEST PIKE,ROMNEY,WV,26757,304-822-5675 (TRAVEL CENTER),25,0,0,4,0,0,CR 5,304-822-8144,,,,,,,,,,,,,,,,
50,ia,PARMAR SHELL,location_details.php?id=11874,http://www.rvandtravelers.com/location_details.php?id=11874,RVer,shell_,,,US 50,101 SNOW BIRD RD,WEST UNION,WV,26456,304-873-3371 (TRAVEL CENTER),40,0,0,5,2,0,,304-873-3405,304-379-7300 (SUBWAY),,304-379-7300 (SAM'S HOT DOG'S),,,,,,,,,,,,,
50,ia,PIFER'S,location_details.php?id=55199,http://www.rvandtravelers.com/location_details.php?id=55199,RVer,marathon,,,I-77,115 ELIZABETH PIKE,MINERAL WELLS,WV,26150,681-797-5506 (TRAVEL CENTER),0,0,0,3,0,0,170,681-797-5506,,,,,,,,,,,,,,,,
50,ia,PILOT TRAVEL CENTER #243,location_details.php?id=18416,http://www.rvandtravelers.com/location_details.php?id=18416,RVer,pilot,,,I-64,4304 1ST AVE,NITRO,WV,25143,304-755-8654 (TRAVEL CENTER),60,17,17,6,5,0,45,304-755-8655,304-755-6883 (ARBY'S),,,,3.199,3.799,4.059,,,,pilotflyingj.com/stores/243,,,,,
50,ia,PILOT TRAVEL CENTER #474,location_details.php?id=37495,http://www.rvandtravelers.com/location_details.php?id=37495,RVer,pilot,,,I-79,270 SCOTTS FORK - BONNIE RD,SUTTON,WV,26601,304-765-9270 (TRAVEL CENTER),56,0,0,7,5,0,67,304-765-7306,304-765-7302 (MOE'S SOUTHWEST GRILL),,304-765-7302 (CINNABON),,3.339,3.859,4.059,,,,pilotflyingj.com/stores/474,,,,,
50,ia,PILOT TRAVEL CENTER #503,location_details.php?id=22376,http://www.rvandtravelers.com/location_details.php?id=22376,RVer,pilot,,,I-79,2309 SMITHTON RD,MORGANTOWN,WV,26508,304-284-8518 (TRAVEL CENTER),70,0,0,7,5,0,146,304-284-8509,304-284-8518 (CINNABON),,,,2.999,3.859,4.059,,,,pilotflyingj.com/stores/503,,,,,
50,ia,RUTTER'S #73,location_details.php?id=54885,http://www.rvandtravelers.com/location_details.php?id=54885,RVer,ind_dealer_1,,,I-81,5021 TABLER STATION RD,INWOOD,WV,25428,681-247-2510 (TRAVEL CENTER),30,0,0,7,0,0,8,681-247-2511,681-247-2510 (RUTTER'S DELI),,,,,,,,,,,,,,,
50,ia,SMILEY'S,location_details.php?id=54941,http://www.rvandtravelers.com/location_details.php?id=54941,RVer,exxon,,,I-79,6556 BIG OTTER HWY,IVYDALE,WV,25113,304-286-3911 (TRAVEL CENTER),5,0,0,2,0,0,40,,,,,,,,,,,,,,,,,
50,ia,SOUTHERN BELLE TRUCK STOP,location_details.php?id=11877,http://www.rvandtravelers.com/location_details.php?id=11877,RVer,ind_dealer_1,,,US 522,3425 VALLEY RD,BERKELEY SPRINGS,WV,25411,304-258-3648 (TRAVEL CENTER),12,0,0,2,0,0,,,304-258-3648 (SOUTHERN BELLE RESTAURANT),,,,,,,,,,,,,,,
50,ia,SPEEDWAY,location_details.php?id=45710,http://www.rvandtravelers.com/location_details.php?id=45710,RVer,speedwaygas,,,I-77,3451 COUNTY ROUTE 21,RIPLEY,WV,25271,304-372-5579 (TRAVEL CENTER),0,0,0,4,0,0,132,,,,,,,,,,,,,,,,,
50,ia,SPEEDWAY #9381,location_details.php?id=55074,http://www.rvandtravelers.com/location_details.php?id=55074,RVer,speedwaygas,,,US 50,415 DIVISION ST,PARKERSBURG,WV,26101,304-424-9428 (TRAVEL CENTER),,,,2,,,WV 14,,304-424-9428 (SPEEDY CAFE),,,,,,,,,,,,,,,
50,ia,TRAVEL CENTERS OF AMERICA #032,location_details.php?id=3400,http://www.rvandtravelers.com/location_details.php?id=3400,RVer,catscale3,,,I-70,270 W ALEXANDER RD,VALLEY GROVE,WV,26060-0008,304-547-1521 (TRAVEL CENTER),168,64,64,8,12,4,11,304-547-9454,304-547-1521 (COUNTRY PRIDE RESTAURANT),,,,,,,,,,www.ta-petro.com/location/wv/ta-wheeling,,,,,
50,ia,TRAVEL CENTERS OF AMERICA #149,location_details.php?id=3399,http://www.rvandtravelers.com/location_details.php?id=3399,RVer,catscale3,,,I-64,4195 WV 34,HURRICANE,WV,25526-9772,304-757-7600 (TRAVEL CENTER),76,30,30,9,7,5,39,304-757-7818,,,,,,,,,,,www.ta-petro.com/location/wv/ta-hurricane,,,,,
50,ia,U-SAVE TRAVEL PLAZA,location_details.php?id=11871,http://www.rvandtravelers.com/location_details.php?id=11871,RVer,ind_dealer_1,,,US 19,4 RIVERIA RD,MOUNT NEBO,WV,26679,304-872-8377 (TRAVEL CENTER),300,0,0,5,3,4,W 129,304-872-8376,304-872-8377 (MABEL'S RESTAURANT),,,,,,,,,,,,,,,
51,gton,AM/PM,location_details.php?id=44939,http://www.rvandtravelers.com/location_details.php?id=44939,RVer,arco-,,,I-90,410 GLADMAR RD,THORP,WA,98946,509-964-2013 (TRAVEL CENTER),10,0,0,4,0,0,101,509-964-2036,,,,,,,,,,,,,,,,
51,gton,AMERISTAR TRAVEL PLAZA 101,location_details.php?id=3282,http://www.rvandtravelers.com/location_details.php?id=3282,RVer,shell_,,,I-82,1825 WANETA RD,SUNNYSIDE,WA,98944,509-839-5300 (TRAVEL CENTER),50,0,0,3,2,0,69,509-839-0115,,,,,,,,,,,,,,,,
51,gton,AMERISTAR TRAVEL PLAZA 120,location_details.php?id=1353,http://www.rvandtravelers.com/location_details.php?id=1353,RVer,shell_,,,I-82,101 MERLOT DR,PROSSER,WA,99350,509-786-1440 (TRAVEL CENTER),50,0,0,5,3,0,80,509-786-4597,509-786-1440 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,,,,,,
51,gton,ARLINGTON FUEL STOP,location_details.php?id=276,http://www.rvandtravelers.com/location_details.php?id=276,RVer,76,,,I-5,1801 PIONEER HWY E,ARLINGTON,WA,98223,360-652-6066 (TRAVEL CENTER),20,0,0,4,0,0,208,360-283-5413,,,,,,,,,,,,,,,,
51,gton,ASTRO 76,location_details.php?id=11899,http://www.rvandtravelers.com/location_details.php?id=11899,RVer,76,,,US 12,740 E MAIN ST,ELMA,WA,98541,360-482-4929 (TRAVEL CENTER),5,0,0,3,0,0,,,,,,,,,,,,,,,,,,
51,gton,BJ'S AUTO/TRUCK PLAZA,location_details.php?id=11892,http://www.rvandtravelers.com/location_details.php?id=11892,RVer,shell_,,,WA 28,100 ROCK ISLAND DR,ROCK ISLAND,WA,98850,509-886-0230 (TRAVEL CENTER),50,0,0,3,2,0,,509-884-1398,509-886-0230 (ISLAND RESTAURANT),,,1,,,,,,,,,,,,
51,gton,BJ'S FOOD-N-FUEL #20,location_details.php?id=53974,http://www.rvandtravelers.com/location_details.php?id=53974,RVer,shell_,,,US 2,9255 FOSTER RD,DRYDEN,WA,98815,509-782-4261 (TRAVEL CENTER),30,0,0,4,0,0,,,,,,,,,,,,,,,,,,
51,gton,BJ'S LINCOLN ROCK,location_details.php?id=11898,http://www.rvandtravelers.com/location_details.php?id=11898,RVer,shell_,,,US 2,13228 US-2,EAST WENATCHIE,WA,98802,509-884-7415 (TRAVEL CENTER),5,0,0,2,0,0,,,,,,,,,,,,,,,,,,
51,gton,BOB'S KORNER,location_details.php?id=11891,http://www.rvandtravelers.com/location_details.php?id=11891,RVer,conoco,,,WA 24,2098 W BENCH RD,OTHELLO,WA,99344,509-488-6328 (TRAVEL CENTER),20,0,0,4,0,0,,,,,,,,,,,,,,,,,,
51,gton,COLVILLE FUELS HALF-SUN TRAVEL PLAZA,location_details.php?id=48412,http://www.rvandtravelers.com/location_details.php?id=48412,RVer,chevron,,,I-90,420 S WANAPUM DR,MOSES LAKE,WA,98837,509-765-9101 (TRAVEL CENTER),50,,,7,7,0,176,,,,,,,,,,,,,,,,,
51,gton,COOK ROAD SHELL,location_details.php?id=653,http://www.rvandtravelers.com/location_details.php?id=653,RVer,shell_,,,I-5,9440 OLD HWY 99,BURLINGTON,WA,98223,360-757-2424 (TRAVEL CENTER),20,0,0,3,0,0,232,360-757-2424,360-757-2424 (JACK IN THE BOX),,360-757-2424 (BOB'S BURGER AND BREW),,,,,,,,,,,,,
51,gton,COUNTRY TRAVEL PLAZA,location_details.php?id=11903,http://www.rvandtravelers.com/location_details.php?id=11903,RVer,chevron,,,US 395,790 PENCE RD,HATTON,WA,99341,509-234-0850 (TRAVEL CENTER),50,0,0,7,2,0,WASHINGTON 26,519-234-0858,,,,,,,,,,,,,,,,
51,gton,DEVINE'S FASTMART,location_details.php?id=11906,http://www.rvandtravelers.com/location_details.php?id=11906,RVer,conoco,,,NORTH MARKET,8213 N MARKET ST,SPOKANE,WA,99217,509-467-8457 (TRAVEL CENTER),25,0,0,5,1,0,,,509-467-8457 (DEVINE'S DELI),,,,,,,,,,,,,,,
51,gton,DONNA'S TRAVEL PLAZA,location_details.php?id=777,http://www.rvandtravelers.com/location_details.php?id=777,RVer,gulf-,,,I-5,3104 116TH ST NE,MARYSVILLE,WA,98271,360-653-3000 (TRAVEL CENTER),50,0,0,7,6,0,202,,,,,,,,,,,,,,,,,
51,gton,EAGLE TRUCK PLAZA,location_details.php?id=796,http://www.rvandtravelers.com/location_details.php?id=796,RVer,76,,,I-5,110 ESTEP RD,NAPAVINE,WA,98532,360-262-0582 (TRAVEL CENTER),50,0,0,2,0,0,71,360-262-0614,,,,,,,,,,,,,,,,
51,gton,ERNIE'S FUEL STOP,location_details.php?id=11893,http://www.rvandtravelers.com/location_details.php?id=11893,RVer,76,,,WA 99,33101 PACIFIC HWY S,FEDERAL WAY,WA,98003,253-944-1125 (TRAVEL CENTER),4,0,4,4,2,0,,253-517-8013,253-944-1125 (ERNIE'S DELI),,,,,,,,,,,,,,,
51,gton,ERNIE'S TRUCK STOP,location_details.php?id=830,http://www.rvandtravelers.com/location_details.php?id=830,RVer,76,,,I-90,1810 KITTLESON RD,MOSES LAKE,WA,98837,509-765-4470 (TRAVEL CENTER),150,0,0,7,3,0,179,509-766-1830,,,,,,,,,,,,,,,,
51,gton,ERNIE'S TRUCK STOP,location_details.php?id=11895,http://www.rvandtravelers.com/location_details.php?id=11895,RVer,76,,,WA 167,22018 84TH AVE S,KENT,WA,98032,253-872-8368 (TRAVEL CENTER),55,0,55,7,2,0,84TH AVE,253-395-4331,,,,,,,,,,,,,,,,
51,gton,EXIT 115 AUTO/TRUCK STOP,location_details.php?id=837,http://www.rvandtravelers.com/location_details.php?id=837,RVer,shell_,,,I-90,801 S MAIN ST,KITTITAS,WA,98934,509-968-3037 (TRAVEL CENTER),20,0,0,3,0,0,115,509-968-3037,,,,,,,,,,,,,,,,
51,gton,FLYING J DEALER #963,location_details.php?id=436,http://www.rvandtravelers.com/location_details.php?id=436,RVer,flying-j-,,,I-90,3709 S GEIGER AVE,SPOKANE,WA,99224,509-456-8843 (TRAVEL CENTER),2,0,0,6,2,0,276,509-624-7885,509-456-8843 (SUBWAY),,,,3.699,4.059,,,,,pilotflyingj.com/stores/963,,,,,
51,gton,FLYING J DEALER #967,location_details.php?id=437,http://www.rvandtravelers.com/location_details.php?id=437,RVer,flying-j-,,,I-90,6606 E BROADWAY AVE,SPOKANE,WA,99212,509-535-3028 (TRAVEL CENTER),60,0,0,6,7,1,286,509-535-7589,509-535-3028 (BROADWAY DINER),,,,3.699,4.059,,2.999,,,pilotflyingj.com/stores/967,,,,,
51,gton,FLYING J DEALER #970,location_details.php?id=438,http://www.rvandtravelers.com/location_details.php?id=438,RVer,flying-j-,,,I-182,2216 E HILLSBORO ST,PASCO,WA,99301,509-547-5561 (TRAVEL CENTER),50,0,0,6,2,0,14,509-547-4570,,,,,3.389,4.099,,0.000,,,pilotflyingj.com/stores/970,,,,,
51,gton,FLYING J TRAVEL CENTER #965,location_details.php?id=444,http://www.rvandtravelers.com/location_details.php?id=444,RVer,flying-j-,,,I-90,2300 S CANYON RD,ELLENSBURG,WA,98926,509-925-6161 (TRAVEL CENTER),50,0,0,7,7,0,109,509-925-5748,509-925-6161 (SAK'S FAMILY DINER),,,,3.899,4.099,,2.999,,,www.pilotflyingj.com/stores/965/,,,,,
51,gton,FOUR STAR SUPPLY,location_details.php?id=19192,http://www.rvandtravelers.com/location_details.php?id=19192,RVer,cenex--300_0,,,US 12,2255 VILLARD ST,POMEROY,WA,99347,509-843-3693 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
51,gton,GEARJAMMER TRUCK PLAZA,location_details.php?id=1213,http://www.rvandtravelers.com/location_details.php?id=1213,RVer,shell_,,,I-82,2310 RUDKIN RD,YAKIMA,WA,98903,509-248-9640 (TRAVEL CENTER),170,0,0,5,8,1,36,509-575-0108,509-248-9640 (GEARJAMMER RESTAURANT),,,,,,,,,,,,,,,
51,gton,GEE CEE'S TRUCK STOP,location_details.php?id=25522,http://www.rvandtravelers.com/location_details.php?id=25522,RVer,gee_cees_truck_stop2020,,,I-5,123 FOSTER CREEK RD,TOLEDO,WA,98591,360-864-4300 (TRAVEL CENTER),30,0,0,9,6,4,57,360-864-4303,360-864-4300 (GEE CEE'S RESTAURANT),,,,,,,,,,,,,,,
51,gton,GRANGER CONOCO,location_details.php?id=44935,http://www.rvandtravelers.com/location_details.php?id=44935,RVer,conoco,,,I-82,1201 BAILEY AVE,GRANGER,WA,98932,509-854-1776 (TRAVEL CENTER),5,0,0,2,0,0,58,509-854-6216,509-854-1776 (SKIPPER'S),,,,,,,,,,,,,,,
51,gton,GRANGER TRAVEL PLAZA,location_details.php?id=1268,http://www.rvandtravelers.com/location_details.php?id=1268,RVer,arco-,,,I-82,1221 BAILEY AVE,GRANGER,WA,98932,509-854-0250 (TRAVEL CENTER),50,0,0,4,4,0,58,509-854-1026,509-854-0250 (GRANGER RESTAURANT),,,,,,,,,,,,,,,
51,gton,INDUSTRIAL WAY CHEVRON,location_details.php?id=1411,http://www.rvandtravelers.com/location_details.php?id=1411,RVer,chevron,,,I-5,1161 INDUSTRIAL WAY,LONGVIEW,WA,98632,360-425-2031 (TRAVEL CENTER),9,0,0,7,0,0,36,360-425-9330,360-425-2031 (INDIWAY DINER),,,,,,,,,,,,,,,
51,gton,JAKE'S TEXACO,location_details.php?id=1449,http://www.rvandtravelers.com/location_details.php?id=1449,RVer,texaco-,,,I-90,1508 W 1ST AVE,RITZVILLE,WA,99169,509-659-0815 (TRAVEL CENTER),50,0,0,4,0,5,220,509-659-4255,,,,,,,,,,,,,,,,
51,gton,KHALSA KING CITY TRUCK STOP,location_details.php?id=1606,http://www.rvandtravelers.com/location_details.php?id=1606,RVer,shell_,,,I-182,2100 E HILLSBORO ST,PASCO,WA,99301,509-547-0373 (TRAVEL CENTER),50,30,30,3,3,0,14,509-547-4004,,,,,,,,,,,,,,,,
51,gton,KITIMAT SEATTLE GULL,location_details.php?id=1614,http://www.rvandtravelers.com/location_details.php?id=1614,RVer,ind_dealer_1,,,I-5,3215 4TH AVE S,SEATTLE,WA,98134,206-621-9777 (TRAVEL CENTER),4,,,4,0,0,163,,,,,,,,,,,,,,,,,
51,gton,LOVE'S TRAVEL STOP #413,location_details.php?id=15291,http://www.rvandtravelers.com/location_details.php?id=15291,RVer,loves-travel-stops-country-stores_416x416,,,I-90,1512 HWY 97,ELLENSBURG,WA,98926,509-925-5200 (TRAVEL CENTER),85,0,0,7,5,3,106,509-925-5308,509-925-5200 (SUBWAY),,,,3.479,3.949,3.949,,,,www.loves.com/locations/413,,,,,
51,gton,LOVE'S TRAVEL STOP #448,location_details.php?id=15286,http://www.rvandtravelers.com/location_details.php?id=15286,RVer,loves-travel-stops-country-stores_416x416,,,I-5,1501 34TH AVE E,TACOMA,WA,98424,253-922-8884 (TRAVEL CENTER),88,0,0,8,8,3,136-B NB / 136 SB,253-922-2256,253-922-8884 (CHESTER'S FRIED CHICKEN),,253-922-8884 (SUBWAY),,3.499,3.889,3.849,4.099,,,,253-922-8884 (GODFATHER'S PIZZA),,,,
51,gton,LOVE'S TRAVEL STOP #454,location_details.php?id=23260,http://www.rvandtravelers.com/location_details.php?id=23260,RVer,loves-travel-stops-country-stores_416x416,,,I-5,1276 RUSH RD,NAPAVINE,WA,98532,360-748-6597 (TRAVEL CENTER),75,0,0,8,5,2,72,360-748-6659,360-748-6597 (CARL'S JR),,,,3.659,3.889,3.949,3.999,,,www.loves.com/locations/454,,,,,
51,gton,LOVE'S TRAVEL STOP #514,location_details.php?id=38441,http://www.rvandtravelers.com/location_details.php?id=38441,RVer,loves-travel-stops-country-stores_416x416,,,I-90,1370 N HWY 261,RITZVILLE,WA,99169,509-659-1005 (TRAVEL CENTER),86,0,0,8,7,2,221,509-659-1023,509-659-1005 (CARL'S JR.),,,,3.099,3.489,3.939,3.999,,,www.loves.com/locations/514,,,,,
51,gton,LOVE'S TRAVEL STOP #681,location_details.php?id=48349,http://www.rvandtravelers.com/location_details.php?id=48349,RVer,loves-travel-stops-country-stores_416x416,,,I-82,700 WINE COUNTRY RD,PROSSER,WA,99350,509-786-1293 (TRAVEL CENTER),66,0,0,7,7,3,80,509-786-1248,509-786-1293 (CARL'S JR),,,,,,,,,,www.loves.com/locations/681,,,,,
51,gton,LUMMI BAY MARKET,location_details.php?id=56352,http://www.rvandtravelers.com/location_details.php?id=56352,RVer,lummi_bay_market,,,I-5,4839 RURAL AVENUE,BELLINGHAM,WA,98226,360-778-1696 (FUEL BAY),50,,,8,0,,260,,360-778-1894 (24 HOUR),,,0,,,,,,,,,,,,
51,gton,MAVERIK,location_details.php?id=52886,http://www.rvandtravelers.com/location_details.php?id=52886,RVer,ind_dealer_1,,,I-90,2702 N SULLIVAN RD,SPOKANE VALLEY,WA,99216,509-928-0333 (TRAVEL CENTER),3,0,0,8,0,0,291-B,,509-928-0333 (BONFIRE GRILL),,,,,,,,,,loyalty.maverik.com/locations/map,,,,,
51,gton,MIDWAY SHELL,location_details.php?id=2013,http://www.rvandtravelers.com/location_details.php?id=2013,RVer,shell_,,,I-90,16010 RD 1 NW,GEORGE,WA,98848,509-785-6111 (TRAVEL CENTER),5,0,0,2,0,0,151,,,,,,,,,,,,,,,,,
51,gton,MOUNTAIN VIEW CHEVRON,location_details.php?id=44937,http://www.rvandtravelers.com/location_details.php?id=44937,RVer,chevron,,,US 2,33902 US 2,SULTAN,WA,98294,360-793-8805 (TRAVEL CENTER),10,0,0,2,2,0,339TH AVE,,,,,,,,,,,,,,,,,
51,gton,OMAK TRUCK STOP,location_details.php?id=11900,http://www.rvandtravelers.com/location_details.php?id=11900,RVer,ind_dealer_1,,,US 97,800 E RIVERSIDE DR,OMAK,WA,98841,509-826-2965 (TRAVEL CENTER),20,0,0,2,1,0,,509-826-2966,509-826-2965 (CHINA EXPRESS),,,,,,,,,,,,,,,
51,gton,PACIFIC EXPRESS,location_details.php?id=2176,http://www.rvandtravelers.com/location_details.php?id=2176,RVer,ind_dealer_1,,,I-5,4310 PACIFIC HWY E,FIFE,WA,98424,253-922-3858 (TRAVEL CENTER),9,0,0,6,2,0,137,253-922-3534,,,,,,,,,,,,,,,,
51,gton,PARADISE TRUCK STOP,location_details.php?id=2181,http://www.rvandtravelers.com/location_details.php?id=2181,RVer,shell_,,,I-5,2814 NW 319TH ST,RIDGEFIELD,WA,98642,360-887-8400 (TRAVEL CENTER),25,0,0,1,0,0,16,360-887-7903,,,,,,,,,,,,,,,,
51,gton,PETERSONS DIESEL FUELING,location_details.php?id=53557,http://www.rvandtravelers.com/location_details.php?id=53557,RVer,ind_dealer_1,,,I-5,13310 INTERURBAN AVE S,TUKWILA,WA,98168,206-433-0149 (TRAVEL CENTER),0,0,0,5,0,0,156,,,,,,,,,,,,,,,,,
51,gton,PETRO STOPPING CENTER #339,location_details.php?id=2269,http://www.rvandtravelers.com/location_details.php?id=2269,RVer,petro,,,I-90,10506 W AERO RD,SPOKANE,WA,99224,509-842-1100 (TRAVEL CENTER),200,16,16,10,11,5,272,509-842-1105,509-842-1150 (STARBUCKS),,509-842-1130 (IRON SKILLET),,,,,,,,www.ta-petro.com/location/wa/petro-spokane,509-842-1130 (SUBWAY),,,,
51,gton,PILOT EXPRESS,location_details.php?id=2660,http://www.rvandtravelers.com/location_details.php?id=2660,RVer,pilot,,,I-5,1440 PUYALLUP AVE,TACOMA,WA,98421,253-627-1628 (TRAVEL CENTER),0,0,0,7,0,0,134 NB/135 SB,253-627-1789,,,,,,,,,,,pilotflyingj.com/stores/1173/,,,,,
51,gton,PILOT TRAVEL CENTER #1103,location_details.php?id=48240,http://www.rvandtravelers.com/location_details.php?id=48240,RVer,pilot,,,I-5,2430 US 530 NE,ARLINGTON,WA,98223,360-654-8324 (TRAVEL CENTER),78,10,10,7,5,0,208,360-654-8341,360-654-8324 (ARBY'S),,360-654-8324 (CINNABON),,3.499,3.859,3.959,,,,pilotflyingj.com/stores/1103/,,,,,
51,gton,PILOT TRAVEL CENTER #1195,location_details.php?id=52432,http://www.rvandtravelers.com/location_details.php?id=52432,RVer,pilot,,,I-90,1307 N DOLARWAY RD,ELLENSBURG,WA,98926,509-925-1777 (TRAVEL CENTER),64,10,10,8,5,0,106,509-925-1772,509-925-1777 (ARBY'S),,509-925-1777 (CINNABON),,3.479,3.959,3.959,,,,pilotflyingj.com/stores/1195/,,,,,
51,gton,PILOT TRAVEL CENTER #151,location_details.php?id=18388,http://www.rvandtravelers.com/location_details.php?id=18388,RVer,pilot,,,I-5,2430 93RD AVE SW,TUMWATER,WA,98512,360-754-0151 (TRAVEL CENTER),90,17,17,7,7,0,99,360-754-0159,360-754-0156 (SUBWAY),,360-754-0151 (MCDONALD'S),,3.559,3.899,3.959,,,,pilotflyingj.com/stores/151,360-754-0151 (CINNABON),,,,
51,gton,PILOT TRAVEL CENTER #583,location_details.php?id=919,http://www.rvandtravelers.com/location_details.php?id=919,RVer,pilot,,,I-5,5670 BARRETT RD,FERNDALE,WA,98248,360-312-1822 (TRAVEL CENTER),13,3,3,7,4,0,262,360-312-1851,360-312-1822 (SUBWAY),,,,3.399,3.909,3.959,,,,www.pilotflyingj.com/stores/583/,,,,,
51,gton,RAINIER PLACE,location_details.php?id=54848,http://www.rvandtravelers.com/location_details.php?id=54848,RVer,76,,,I-82,1811 RAINIER PLACE,UNION GAP,WA,98907,509-577-8333 (TRAVEL CENTER),0,0,0,4,0,0,36,,,,,,,,,,,,,,,,,
51,gton,REBEL TRUCK STOP,location_details.php?id=2726,http://www.rvandtravelers.com/location_details.php?id=2726,RVer,shell_,,,I-5,7349 OLD PACIFIC HWY,KALAMA,WA,98625,360-673-2885 (TRAVEL CENTER),40,0,0,2,1,0,27,360-673-2990,360-673-2885 (REBEL GRILL),,,,,,,,,,,,,,,
51,gton,ROADRUNNER DELI MART,location_details.php?id=54870,http://www.rvandtravelers.com/location_details.php?id=54870,RVer,76,,,US 12,1408 N 1ST ST,YAKIMA,WA,98901,509-575-5667 (TRAVEL CENTER),0,0,0,5,0,0,N 1ST ST,,,,,,,,,,,,,,,,,
