state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Reserved Parking Spots,# of Paid Parking Spots,Exit,Phone 2,Fax,https,Phone 3,Phone 4,Unleaded,Diesel,Bulk Def,Propane,Phone 5,# of Men's Showers,Mile Marker,Road Name,Hours of Operation,Mailing Address,http
13,ois,CIRCLE K,location_details.php?id=570,http://www.rvandtravelers.com/location_details.php?id=570,RVer,shell_,,,I-55,600 W MAZON AVE,DWIGHT,IL,60420,815-584-1078,53,6,3,0,0,0,217,,,,,,,,,,,0,,,,,
13,ois,CIRCLE K,location_details.php?id=571,http://www.rvandtravelers.com/location_details.php?id=571,RVer,marathon,,,I-55,11 E NORTHBROOK DR,DWIGHT,IL,60420,815-584-9318 (TRAVEL CENTER),25,5,0,0,0,0,220,,,,,,,,,,,0,,,,,
13,ois,CIRCLE K,location_details.php?id=10697,http://www.rvandtravelers.com/location_details.php?id=10697,RVer,circle_k__3774,,,IL 18,1006 W MAIN ST,STREATOR,IL,61364,815-672-3374 (TRAVEL CENTER),2,2,0,0,0,0,,,,,,,,,,,,0,,,,,
13,ois,CIRCLE K,location_details.php?id=47350,http://www.rvandtravelers.com/location_details.php?id=47350,RVer,circle_k__3774,,,I-57,220 S MURREY RD,RANTOUL,IL,61866,217-892-4952 (TRAVEL CENTER),15,4,2,0,0,0,250,,,,,,,,,,,0,,,,,
13,ois,CIRCLE K  #1351,location_details.php?id=54112,http://www.rvandtravelers.com/location_details.php?id=54112,RVer,circle_k__3774,,,IL 148,500 N VICTOR HWY 148,CHRISTOPHER,IL,62822,618-724-1311 (TRAVEL CENTER),0,2,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,CIRCLE K  #1408,location_details.php?id=54113,http://www.rvandtravelers.com/location_details.php?id=54113,RVer,circle_k__3774,,,I-39,1110 N DEMENT,ROCHELLE,IL,61068,815-561-1603 (TRAVEL CENTER),10,3,2,0,0,0,99,,815-561-1752,,,,,,,,,,,,,,
13,ois,CIRCLE K 1251 - BLOOMINGTON,location_details.php?id=2770,http://www.rvandtravelers.com/location_details.php?id=2770,RVer,circle_k__3774,,,I-55,2302 W MARKET ST,BLOOMINGTON,IL,61705,309-827-6755 (TRAVEL CENTER),3,2,0,0,0,0,160,,,,,,,,,,,0,,,,,
13,ois,CIRCLE K 1398,location_details.php?id=47357,http://www.rvandtravelers.com/location_details.php?id=47357,RVer,circle_k__3774,,,I-55,329 IL 104,DIVERNON,IL,62530,217-628-1127 (TRAVEL CENTER),15,5,4,0,0,0,82,,217-628-1127,,,,,,,,,0,,,,,
13,ois,CIRCLE K 1424 - MORTON,location_details.php?id=2054,http://www.rvandtravelers.com/location_details.php?id=2054,RVer,circle_k__3774,,,I-74,1801 N MORTON AVE,MORTON,IL,61550,309-263-4057 (TRAVEL CENTER),44,5,5,0,0,0,102,309-263-4057 (ARBY'S),309-263-4175,,,,,,,,,0,,,,,
13,ois,CIRCLE K 6703,location_details.php?id=573,http://www.rvandtravelers.com/location_details.php?id=573,RVer,shell_,,,I-80,19100 S LA GRANGE RD,MOKENA,IL,60448,708-479-4066 (TRAVEL CENTER),0,7,0,0,0,0,145-A,,,,,,,,,,,,,,,,
13,ois,CIRCLE K 6716 - YORKVILLE,location_details.php?id=53523,http://www.rvandtravelers.com/location_details.php?id=53523,RVer,circle_k__3774,,,IL 71,2001 S BRIDGE ST,YORKVILLE,IL,60560,630-553-3796 (TRAVEL CENTER),3,7,0,0,0,0,IL 47,,,,,,,,,,,,,,,,
13,ois,CIRCLE K 6799 - BRIDGEVIEW,location_details.php?id=53524,http://www.rvandtravelers.com/location_details.php?id=53524,RVer,shell_,,,I-55,7050 S HARLEM AVE,BRIDGEVIEW,IL,60455,708-594-1430 (TRAVEL CENTER),0,6,0,0,0,0,283,,,,,,,,,,,,,,,,
13,ois,CLOCKTOWER SHELL,location_details.php?id=617,http://www.rvandtravelers.com/location_details.php?id=617,RVer,shell_,,,I-80,5247 TROMPETER RD,PERU,IL,61354,815-223-6568 (TRAVEL CENTER),10,8,0,0,0,0,75,,,,,,,,,,,,,,,,
13,ois,COMPASS FUEL,location_details.php?id=54141,http://www.rvandtravelers.com/location_details.php?id=54141,RVer,ind_dealer_1,,,IL 171,8147 W JOLIET RD,MCCOOK,IL,60525,708-442-9083 (TRAVEL CENTER),,5,,,,,,,,,,,,,,,,,,,,,
13,ois,CONOCO,location_details.php?id=10713,http://www.rvandtravelers.com/location_details.php?id=10713,RVer,ind_dealer_1,,,IL 125,9379 IL ROUTE 125,BEARDSTOWN,IL,62618,217-323-5157,0,2,0,0,,,,,,,,,,,,,,,,,,,
13,ois,COUNTRY STOP,location_details.php?id=10702,http://www.rvandtravelers.com/location_details.php?id=10702,RVer,bp-,,,IL 47,9S595 STATE ROUTE 47,SUGAR GROVE,IL,60554,630-466-4699 (TRAVEL CENTER),4,3,0,0,0,0,,,,,,,,,,,,0,,,,,
13,ois,DANVILLE MARATHON,location_details.php?id=719,http://www.rvandtravelers.com/location_details.php?id=719,RVer,ind_dealer_1,,,I-74,341 E MAIN ST,DANVILLE,IL,61832,217-446-8239 (TRAVEL CENTER),60,3,3,0,0,0,220,217-446-8239 (HONEY CRISP CHICKEN),217-446-8250,,217-446-8239 (ROMAN PIZZA),,,,,,,0,,,,,
13,ois,DEKALB OASIS MOBIL,location_details.php?id=729,http://www.rvandtravelers.com/location_details.php?id=729,RVer,mobil_oil__type,,,I-88,2700 CREGO RD,DEKALB,IL,60115,815-756-6245 (TRAVEL CENTER),52,4,0,0,0,0,,,312-961-2556,,,,,,,,,,MM 93 EB/WB,,,,
13,ois,DOWNS TRAVEL MART,location_details.php?id=47359,http://www.rvandtravelers.com/location_details.php?id=47359,RVer,mobil_oil__type,,,I-74,405 S SEMINARY ST,DOWNS,IL,61736,309-378-3049 (TRAVEL CENTER),10,4,0,0,0,0,142,309-378-3049 (HUNT BROTHERS PIZZA),,,,,,,,,,0,,,,,
13,ois,EFFINGHAM CHROME SHOP,location_details.php?id=54239,http://www.rvandtravelers.com/location_details.php?id=54239,RVer,ind_dealer_1,,,I-70/57,1808 W FAYETTE AVE,EFFINGHAM,IL,62401,217-347-0151 (TRAVEL CENTER),15,4,2,0,0,0,159,,217-342-5697,,,,,,,,,,,,,,
13,ois,ERNIE'S WRECKER SERVICE,location_details.php?id=54249,http://www.rvandtravelers.com/location_details.php?id=54249,RVer,shell_,,,IL 21,909 S MILWAUKEE AVE,VERNON HILLS,IL,60061,847-634-3737 (TRAVEL CENTER),0,4,0,0,6,6,,,847-634-8142,,,,,,,,,,,,,,
13,ois,EXPRESS LANE,location_details.php?id=10725,http://www.rvandtravelers.com/location_details.php?id=10725,RVer,shell_,,,US 30,1111 W ROCK FALLS RD,ROCK FALLS,IL,61071,815-626-4169 (TRAVEL CENTER),0,2,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,EXPRESS LANE,location_details.php?id=54257,http://www.rvandtravelers.com/location_details.php?id=54257,RVer,bp-,,,I-74,111 NW 5TH ST,WOODHULL,IL,61490,309-334-3020 (TRAVEL CENTER),10,4,0,0,0,0,32,,,,,,,,,,,,,,,,
13,ois,FAS MART,location_details.php?id=54294,http://www.rvandtravelers.com/location_details.php?id=54294,RVer,marathon,,,IL 121,2405 N 22ND ST,DECATUR,IL,62526,815-315-4348 (TRAVEL CENTER),0,4,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,FAS MART,location_details.php?id=54295,http://www.rvandtravelers.com/location_details.php?id=54295,RVer,bp-,,,IL 251,9095 N 2ND ST,ROSCOE,IL,61073,815-315-4345 (TRAVEL CENTER),1,3,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,FASMART,location_details.php?id=47352,http://www.rvandtravelers.com/location_details.php?id=47352,RVer,66gas,,,I-70,2801 N YORK ST,MARTINSVILLE,IL,62442,217-382-1105 (TRAVEL CENTER),22,5,0,0,0,0,136,,,,,,,,,,,0,,,,,
13,ois,FAST N FRESH,location_details.php?id=896,http://www.rvandtravelers.com/location_details.php?id=896,RVer,bp-,,,I-39,680 W MAIN ST,EL PASO,IL,61738,309-527-5560 (TRAVEL CENTER),0,5,0,0,0,0,14,,,,,,,,,,,,,,,,
13,ois,FAST STOP,location_details.php?id=10714,http://www.rvandtravelers.com/location_details.php?id=10714,RVer,ind_dealer_1,,,IL 125,20833 IL-125,VIRGINIA,IL,62691,217-452-7608 (TRAVEL CENTER),5,8,0,0,0,0,,,,,,,,,,,,0,,,,,
13,ois,FAST STOP,location_details.php?id=54297,http://www.rvandtravelers.com/location_details.php?id=54297,RVer,ind_dealer_1,,,IL 185,1800 HILSBORO RD,VANDALIA,IL,62471,618-283-1368 (TRAVEL CENTER),0,3,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,FAST STOP,location_details.php?id=54298,http://www.rvandtravelers.com/location_details.php?id=54298,RVer,ind_dealer_1,,,US 136,520 LAUREL AVE,HAVANA,IL,62644,309-543-2211 (TRAVEL CENTER),2,2,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,FAST STOP FUEL 24,location_details.php?id=10722,http://www.rvandtravelers.com/location_details.php?id=10722,RVer,ind_dealer_1,,,US 24,501 E MAINE ST,MOUNT STERLING,IL,62353,217-773-3946 (TRAVEL CENTER),15,4,0,0,0,0,,,,,,,,,,,,0,,,,,
13,ois,FAST STOP GENERAL STORE,location_details.php?id=54300,http://www.rvandtravelers.com/location_details.php?id=54300,RVer,ind_dealer_1,,,IL 33,410 S WILLOW ST,EFFINGHAM,IL,62401,217-342-9234 (TRAVEL CENTER),0,4,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,FLYING J DEALER #889 - HUCK'S TRAVEL CENTER,location_details.php?id=1363,http://www.rvandtravelers.com/location_details.php?id=1363,RVer,flying-j-,,,I-57/64,101 S 45TH ST,MOUNT VERNON,IL,62864,618-244-2616 (TRAVEL CENTER),200,8,7,0,0,0,95,,618-244-3248,,,,,3.599,3.959,,,0,,,,,
13,ois,FLYING J TRAVEL CENTER #642,location_details.php?id=17117,http://www.rvandtravelers.com/location_details.php?id=17117,RVer,flying-j-,,,I-255,140 RACEHORSE DR,ALORTON,IL,62207,618-337-4579 (TRAVEL CENTER),212,11,15,0,18,18,17-A,,618-337-4851,pilotflyingj.com/stores/642/,,,3.299,3.599,3.959,3.899,,,,,,,
13,ois,FLYING J TRAVEL CENTER #643,location_details.php?id=17122,http://www.rvandtravelers.com/location_details.php?id=17122,RVer,flying-j-,,,I-57/70,1701 W EVERGREEN AVE,EFFINGHAM,IL,62401,217-347-7161,100,12,15,0,27,27,160,,217-347-5815,pilotflyingj.com/stores/643/,,,3.129,3.699,3.959,3.299,,,,,,,
13,ois,FLYING J TRAVEL CENTER #644,location_details.php?id=17127,http://www.rvandtravelers.com/location_details.php?id=17127,RVer,flying-j-,,,I-80,343 CIVIC RD,LASALLE,IL,61301,815-220-0611 (TRAVEL CENTER),186,12,15,0,0,0,77,,815-220-0617,pilotflyingj.com/stores/644/,,,3.279,3.599,3.959,3.599,,,,,,,
13,ois,FLYING J TRAVEL CENTER #645,location_details.php?id=17132,http://www.rvandtravelers.com/location_details.php?id=17132,RVer,flying-j-,,,I-270,1310 E CHAIN OF ROCKS RD,PONTOON BEACH,IL,62040,618-931-1580 (TRAVEL CENTER),185,12,15,0,18,18,6-B,618-931-1580 (DENNY'S),618-931-3587,pilotflyingj.com/stores/645/,618-931-1580 (CINNABON),,3.059,3.599,3.959,3.999,,,,,,,
13,ois,FLYING J TRAVEL CENTER #646,location_details.php?id=17137,http://www.rvandtravelers.com/location_details.php?id=17137,RVer,flying-j-,,,I-90,16049 WILLOWBROOK RD,SOUTH BELOIT,IL,61080,815-389-4760 (TRAVEL CENTER),186,12,15,0,20,20,1,815-389-4760 (DENNY'S),815-289-4793,pilotflyingj.com/stores/646/,,,3.099,3.699,3.959,3.799,,,,,,,
13,ois,FOOD N FUEL,location_details.php?id=54317,http://www.rvandtravelers.com/location_details.php?id=54317,RVer,ind_dealer_1,,,US 6,2516 N CEDAR RD,NEW LENOX,IL,60451,815-463-8200 (TRAVEL CENTER),,3,,,,,,,,,,,,,,,,,,,,,
13,ois,FRED'S FOOD N FUEL,location_details.php?id=47365,http://www.rvandtravelers.com/location_details.php?id=47365,RVer,mobil_oil__type,,,I-57,620 US 24,GILMAN,IL,60938,815-265-9902,63,4,5,0,0,0,283,,815-265-9903,,,,,,,,,,,,,,
13,ois,FREEDOM OIL,location_details.php?id=1140,http://www.rvandtravelers.com/location_details.php?id=1140,RVer,ind_dealer_1,,,I-39,601 W MAIN ST,EL PASO,IL,61738,309-527-6210,3,4,0,0,,,14,,,,,,,,,,,,,,,,
13,ois,FREEDOM OIL,location_details.php?id=1141,http://www.rvandtravelers.com/location_details.php?id=1141,RVer,shell_,,,I-74,7200 N KICKAPOO-EDWARDS RD,EDWARDS,IL,61528,309-691-0337,10,7,0,0,,,82,,,,,,,,,,,,,,,,
13,ois,FREEDOM OIL,location_details.php?id=1143,http://www.rvandtravelers.com/location_details.php?id=1143,RVer,shell_,,,I-74,211 E PEORIA ST,GOODFIELD,IL,61742,309-965-2291,0,4,0,0,,,112,,,,,,,,,,,,,,,,
13,ois,FREEDOM OIL,location_details.php?id=10699,http://www.rvandtravelers.com/location_details.php?id=10699,RVer,shell_,,,IL 29,5530 E KNOX ST,CHILLICOTHE,IL,61523,309-274-6660,0,4,0,0,,,,,,,,,,,,,,,,,,,
13,ois,FREEDOM OIL #39,location_details.php?id=54323,http://www.rvandtravelers.com/location_details.php?id=54323,RVer,ind_dealer_1,,,I-55,1802 W MARKET ST,BLOOMINGTON,IL,61701,309-828-4223 (TRAVEL CENTER),0,2,0,0,0,0,160,,,,,,,,,,,,,,,,
13,ois,GAS & WASH,location_details.php?id=54316,http://www.rvandtravelers.com/location_details.php?id=54316,RVer,ind_dealer_1,,,I-80,19420 HARLEM AVE,FRANKFORT,IL,60423,815-469-4100 (TRAVEL CENTER),0,2,0,0,0,0,148-A,815-469-4100 (DUNKIN' DONUTS),,,,,,,,,,,,,,,
13,ois,GAS N WASH,location_details.php?id=54346,http://www.rvandtravelers.com/location_details.php?id=54346,RVer,ind_dealer_1,,,I-80,8810 W 191ST ST,MOKENA,IL,60448,708-479-1300 (TRAVEL CENTER),,3,,,,,145,,,,,,,,,,,,,,,,
13,ois,GAS N WASH,location_details.php?id=54347,http://www.rvandtravelers.com/location_details.php?id=54347,RVer,ind_dealer_1,,,IL 97,1700 W JEFFERSON ST,SPRINGFIELD,IL,62702,217-241-1111 (TRAVEL CENTER),,2,,,,,,217-241-1111 (CAPITOL CAFE),,,,,,,,,,,,,,,
13,ois,GAS N WASH,location_details.php?id=54348,http://www.rvandtravelers.com/location_details.php?id=54348,RVer,ind_dealer_1,,,US 52,174 W COURT ST,KANKAKEE,IL,60901,815-932-9600 (TRAVEL CENTER),1,2,0,0,0,0,IL 17,815-932-9600 (DUNKIN' DONUTS),,,,,,,,,,,,,,,
13,ois,GAS N WASH,location_details.php?id=54349,http://www.rvandtravelers.com/location_details.php?id=54349,RVer,ind_dealer_1,,,IL 394,1445 E SAUK TRAIL,SAUK VILLAGE,IL,60411,708-898-9040 (TRAVEL CENTER),22,6,4,0,22,22,,708-898-9040 (DUNKIN' DONUT'S),708-898-9045,,708-898-9040 (POP'S),,,,,,,,,,,,
13,ois,GREATER CHICAGO TRUCK PLAZA,location_details.php?id=1271,http://www.rvandtravelers.com/location_details.php?id=1271,RVer,ind_dealer_1,,,I-55,510 S BOLINGBROOK DR,BOLINGBROOK,IL,60440,630-739-7006 (TRAVEL CENTER),175,12,6,2,0,0,267,,630-739-0168,,,,,,,,,,,,,,
13,ois,GURNEE TRUCK STOP,location_details.php?id=18730,http://www.rvandtravelers.com/location_details.php?id=18730,RVer,shell_,,,US 41,36725 US-41,GURNEE,IL,60031,847-244-1655,12,3,2,0,,,,,847-672-4385,,,,,,,,,,,,,,
13,ois,HANNEL'S TRUCK STOP,location_details.php?id=10738,http://www.rvandtravelers.com/location_details.php?id=10738,RVer,ind_dealer_1,,,US 67,2003 W MORTON AVE,JACKSONVILLE,IL,62650,217-243-3541,30,2,0,0,0,0,,,,,,,,,,,,0,,,,,
13,ois,HAYMAKERS,location_details.php?id=10735,http://www.rvandtravelers.com/location_details.php?id=10735,RVer,bp-,,,US 54,920 W WASHINGTON ST,PITTSFIELD,IL,62363,217-285-2716,0,2,0,0,0,0,,,,,,,,,,,,,,,,,
13,ois,HILLSDALE EXPRESS LANE,location_details.php?id=1330,http://www.rvandtravelers.com/location_details.php?id=1330,RVer,shell_,,,I-88,32000 CO HWY 2,HILLSDALE,IL,61257,309-658-2345,37,6,4,0,,,10,,309-658-2817,,,,,,,,,,,,,,
13,ois,HINSDALE OASIS EB / WB,location_details.php?id=54394,http://www.rvandtravelers.com/location_details.php?id=54394,RVer,7-eleven,,,I-294,5802 W TRI STATE TOLLWAY,HINSDALE,IL,60558,630-455-9526 (TRAVEL CENTER),20,2,0,0,0,0,,630-455-9526 (MCDONALD'S),,,630-455-9526 (SBARRO),630-455-9526 (PANDA EXPRESS),,,,,,,25,,,,
13,ois,HIRSCHBACH TRANSPORTATION SERVICES,location_details.php?id=48367,http://www.rvandtravelers.com/location_details.php?id=48367,RVer,ind_dealer_1,,,US 34,1223 N 6TH ST,MONMOUTH,IL,61462,402-404-2000,20,2,0,0,0,0,,,,,,,,,,,,0,,,,,
13,ois,HUCK'S,location_details.php?id=55923,http://www.rvandtravelers.com/location_details.php?id=55923,RVer,pilot,,,I-57,1530 W MAIN ST,SALEM,IL,62881,618-548-8225 (TRAVEL CENTER),0,4,0,0,0,0,116,,,,,,,3.399,3.759,,,,,,,,
13,ois,HUCK'S,location_details.php?id=18727,http://www.rvandtravelers.com/location_details.php?id=18727,RVer,ind_dealer_1,,,I-74,925 E CLINTON AVE,FARMER CITY,IL,61842,309-928-9313,20,5,3,0,0,0,159,,,,,,,,,,,0,,,,,
13,ois,HUCK'S FOOD/FUEL,location_details.php?id=10734,http://www.rvandtravelers.com/location_details.php?id=10734,RVer,ind_dealer_1,,,US 51,701 W CLEVELAND ST,HEYWORTH,IL,61745,309-473-2023,20,5,0,0,0,0,US 136,,,,,,,,,,,0,,,,,
13,ois,HUCKS #371,location_details.php?id=54415,http://www.rvandtravelers.com/location_details.php?id=54415,RVer,ind_dealer_1,,,IL 37,1801 S 10TH ST,MOUNT VERNON,IL,62864,618-242-0254 (TRAVEL CENTER),5,3,0,0,0,0,,618-242-0254 (GODFATHER'S PIZZA),,,,,,,,,,,,,,,
13,ois,I-39 EXPRESS LANE,location_details.php?id=1373,http://www.rvandtravelers.com/location_details.php?id=1373,RVer,shell_,,,I-39,4752 BAXTER RD,ROCKFORD,IL,61109,815-874-4398 (TRAVEL CENTER),175,6,8,0,0,0,115,,815-874-4398,,,,,,,,,0,,,,,
13,ois,J&D COUNTRYSIDE,location_details.php?id=10707,http://www.rvandtravelers.com/location_details.php?id=10707,RVer,marathon,,,IL 76,13615 IL-76,POPLAR GROVE,IL,61065,815-765-3729,10,3,0,0,0,0,,,815-765-0649,,,,,,,,,0,,,,,
13,ois,JACK FLASH,location_details.php?id=1440,http://www.rvandtravelers.com/location_details.php?id=1440,RVer,shell_,,,I-57,1003 W WASHINGTON ST,FARINA,IL,62838,618-245-2566 (TRAVEL CENTER),100,4,0,0,0,0,135,,,,,,,,,,,0,,,,,
13,ois,JACK FLASH,location_details.php?id=1508,http://www.rvandtravelers.com/location_details.php?id=1508,RVer,66gas,,,I-55,30239 W FRONTAGE RD,FARMERSVILLE,IL,62533,217-227-3634 (TRAVEL CENTER),30,6,0,0,0,0,72,,,,,,,,,,,0,,,,,
13,ois,JAM JOEY'S,location_details.php?id=54444,http://www.rvandtravelers.com/location_details.php?id=54444,RVer,ind_dealer_1,,,I-57,701 W SOUTH ST,DIX,IL,62830,618-266-9881 (TRAVEL CENTER),0,1,0,0,0,0,103,,,,,,,,,,,,,,,,
13,ois,JUMPIN' JIMMIES,location_details.php?id=54459,http://www.rvandtravelers.com/location_details.php?id=54459,RVer,66gas,,,I-70,110 N HAUGHTON HWY,GREENUP,IL,62428,217-923-5091 (TRAVEL CENTER),,2,,,,,119,,,,,,,,,,,,,,,,
13,ois,K & H TRUCK PLAZA,location_details.php?id=1514,http://www.rvandtravelers.com/location_details.php?id=1514,RVer,kh_truck_plaza2016mariamariamaria2016,,,I-57,1043 S CRESCENT ST,GILMAN,IL,60938,805-265-7625,102,6,4,4,0,0,ALL,,,,,,,,,,,0,,,,,
13,ois,K & K AUTO/TRUCK STOP & GARAGE,location_details.php?id=1515,http://www.rvandtravelers.com/location_details.php?id=1515,RVer,ind_dealer_1,,,I-57,1093 MOUNDS RD,MOUNDS,IL,62964,618-342-6690 (TRAVEL CENTER),10,0,0,1,0,0,8,,,,,,,,,,,,,,,,
13,ois,KIRKLAND QUICKSTOP,location_details.php?id=10706,http://www.rvandtravelers.com/location_details.php?id=10706,RVer,marathon,,,IL 72,411 W MAIN ST,KIRKLAND,IL,60146,815-522-3510 (TRAVEL CENTER),0,7,0,0,0,0,,,,,,,,,,,,0,,,,,
13,ois,KNOXVILLE TRAVEL MART,location_details.php?id=54478,http://www.rvandtravelers.com/location_details.php?id=54478,RVer,bp-,,,I-74,747 KNOX HWY 10,KNOXVILLE,IL,64101,309-388-0179 (TRAVEL CENTER),3,5,0,0,0,0,51,,,,,,,,,,,,,,,,
13,ois,KRAGE'S MOBIL,location_details.php?id=10717,http://www.rvandtravelers.com/location_details.php?id=10717,RVer,ind_dealer_1,,,US 20,191 E LAKE ST,ADDISON,IL,60101,630-279-5626 (TRAVEL CENTER),0,3,0,0,0,0,,,630-832-8998,,,,,,,,,0,,,,,
13,ois,KRISH KRISHA,location_details.php?id=54481,http://www.rvandtravelers.com/location_details.php?id=54481,RVer,mobil_oil__type,,,I-294,123 N WILLAMS ST,THORNTON,IL,60476,708-877-6440 (TRAVEL CENTER),0,3,0,0,0,0,2-B,,,,,,,,,,,,,,,,
13,ois,LAKE FOREST OASIS 7-11 WB,location_details.php?id=54620,http://www.rvandtravelers.com/location_details.php?id=54620,RVer,7-eleven,,,I-94,13845 W OASIS SERVICE RD,LAKE FOREST,IL,60045,224-234-7095 (TRAVEL CENTER),,3,,,,,OASIS,,,,,,,,,,,,,,,,
13,ois,LAMBO,location_details.php?id=47343,http://www.rvandtravelers.com/location_details.php?id=47343,RVer,ind_dealer_1,,,I-57,1000 E SOUTHLINE RD,TUSCOLA,IL,61953,217-253-3116 (TRAVEL CENTER),46,3,2,0,0,0,212,217-253-3116 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,0,,,,,
13,ois,LAMBO'S,location_details.php?id=48366,http://www.rvandtravelers.com/location_details.php?id=48366,RVer,bp-,,,I-57,100 MILLER RD,MATTOON,IL,61938,217-235-1227,15,2,1,0,,,190,,,,,,,,,,,,,,,,
13,ois,LENNY'S FOOD N FUEL,location_details.php?id=48365,http://www.rvandtravelers.com/location_details.php?id=48365,RVer,ind_dealer_1,,,CENTERPOINT WAY,2951 CENTERPOINT WAY,ELWOOD,IL,60421,779-230-6850 (TRAVEL CENTER),50,10,4,0,0,0,,779-230-6850 (DUNKIN' DONUTS),779-230-6854,,,,,,,,,0,,,,,
13,ois,LEROY TRUCK PLAZA,location_details.php?id=1695,http://www.rvandtravelers.com/location_details.php?id=1695,RVer,shell_,,,I-74,805 HEMLOCK ST,LE ROY,IL,61752,309-962-8466 (TRAVEL CENTER),72,7,2,0,0,0,149,309-962-3710 (WOODY'S DINER),309-962-8458,,,,,,,,,0,,,,,
13,ois,LINCOLN OASIS EB,location_details.php?id=18717,http://www.rvandtravelers.com/location_details.php?id=18717,RVer,mobil_oil__type,,,I-80/294,751 E TRI-STATE,SOUTH HOLLAND,IL,60473,708-225-0781 (TRAVEL CENTER),34,4,0,0,0,0,,,,,,,,,,,,,MM 159 EB,,,,
13,ois,LINCOLN OASIS WB,location_details.php?id=18718,http://www.rvandtravelers.com/location_details.php?id=18718,RVer,mobil_oil__type,,,I-80/294,702 E TRI-STATE,SOUTH HOLLAND,IL,60473,708-225-0658 (TRAVEL CENTER),34,2,0,0,0,0,,,,,,,,,,,,0,MM 159 WB,,,,
13,ois,LITTLE NASHVILLE TRUCK STOP,location_details.php?id=1711,http://www.rvandtravelers.com/location_details.php?id=1711,RVer,conoco,,,I-27,11700 IL-127,NASHVILLE,IL,62263,618-478-5777 (TRAVEL CENTER),50,3,1,2,0,0,50,618-478-5777 (LITTLE NASHVILLE),,,,,,,,,,,,,,,
13,ois,LORENZO ROAD FUEL STOP,location_details.php?id=1728,http://www.rvandtravelers.com/location_details.php?id=1728,RVer,bp-,,,I-55,29849 FRONTAGE RD,WILMINGTON,IL,60481,815-476-5583,10,6,0,0,0,0,240,,,,,,,,,,,0,,,,,
13,ois,LOVE'S TRAVEL STOP #249,location_details.php?id=14883,http://www.rvandtravelers.com/location_details.php?id=14883,RVer,loves-travel-stops-country-stores_416x416,,,I-55,991 ANN RUTLEDGE RD,WILLIAMSVILLE,IL,62693,217-566-3448 (TRAVEL CENTER),60,6,5,3,0,0,109,217-566-3448 (MCDONALD'S),217-566-3465,,,,3.239,3.689,3.949,3.999,,,,,,,
13,ois,LOVE'S TRAVEL STOP #292,location_details.php?id=24296,http://www.rvandtravelers.com/location_details.php?id=24296,RVer,loves-travel-stops-country-stores_416x416,,,I-55,12 W NORTHBROOK DR,DWIGHT,IL,60420,815-584-9545 (TRAVEL CENTER),120,7,5,4,,,220,815-584-9545 (HARDEE'S),815-584-9578,,,,3.219,3.529,3.949,3.999,,,,,,,
13,ois,LOVE'S TRAVEL STOP #318,location_details.php?id=14871,http://www.rvandtravelers.com/location_details.php?id=14871,RVer,loves-travel-stops-country-stores_416x416,,,I-57,202 NORTH AVE,INA,IL,62846,618-437-5275 (TRAVEL CENTER),120,7,7,3,0,0,83,618-437-5275 (MCDONALD'S),618-437-5278,,,,3.199,3.589,3.949,3.999,,,,,,,
13,ois,LOVE'S TRAVEL STOP #322,location_details.php?id=22307,http://www.rvandtravelers.com/location_details.php?id=22307,RVer,loves-travel-stops-country-stores_416x416,,,I-39/90,13477 QUALITY DR,ROSCOE,IL,61073,815-389-1923 (TRAVEL CENTER),111,8,7,5,0,0,3,815-389-1923 (HARDEE'S),815-389-0848,,,,2.979,3.689,3.949,,,,,,,,
13,ois,LOVE'S TRAVEL STOP #351,location_details.php?id=14878,http://www.rvandtravelers.com/location_details.php?id=14878,RVer,loves-travel-stops-country-stores_416x416,,,I-80,3020 E 8TH RD,UTICA,IL,61373,815-667-4572 (TRAVEL CENTER),69,7,5,0,0,0,81,815-667-4572 (MCDONALD'S),815-667-4659,,815-667-4572 (SUBWAY),,3.299,3.589,3.949,3.999,,,,,,,
13,ois,LOVE'S TRAVEL STOP #367,location_details.php?id=22305,http://www.rvandtravelers.com/location_details.php?id=22305,RVer,loves-travel-stops-country-stores_416x416,,,I-74,505 S PERSIMMON DR,LE ROY,IL,61752,309-962-3060 (TRAVEL CENTER),95,7,7,3,0,0,149,309-962-3060 (ARBY'S),309-962-3093,,,,3.299,3.689,3.949,3.999,,,,,,,
13,ois,LOVE'S TRAVEL STOP #384,location_details.php?id=14866,http://www.rvandtravelers.com/location_details.php?id=14866,RVer,loves-travel-stops-country-stores_416x416,,,I-70,1900 S STATE RD 127,GREENVILLE,IL,62246,618-664-9287 (TRAVEL CENTER),115,8,5,3,0,0,45,618-664-9287 (CHESTER'S FRIED CHICKEN),618-664-9622,,618-664-9287 (SUBWAY),,3.299,3.649,3.949,3.999,,,,,,,
