state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Mile Marker,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Fax,Phone 2,Exit,Phone 3,Phone 4,Diesel,Bulk Def,Propane,Unleaded,# of Men's Showers,Phone 5,Hours of Operation,Road Name,https,Mailing Address
17,Louisiana,CENTRAL STATION #200,location_details.php?id=54064,https://www.truckstopsandservices.com/location_details.php?id=54064,Trucker,valero,32.809825,-93.056471,LA 2,,24605 LA 2,HOMER,LA,71040,318-927-4707 (TRAVEL CENTER),,,,4,,,,,,,,,,,,,,,,,
17,Louisiana,CHARDELE'S AUTO/TRUCK PLAZA,location_details.php?id=514,https://www.truckstopsandservices.com/location_details.php?id=514,Trucker,chevron,30.232955,-93.129381,I-10,,560 LA-397,LAKE CHARLES,LA,70615,337-433-1366 (TRAVEL CENTER),10,0,0,4,0,0,,,36,,,,,,,,,,,,
17,Louisiana,CHEVERON FRANKLIN,location_details.php?id=11030,https://www.truckstopsandservices.com/location_details.php?id=11030,Trucker,chevron,29.740866,-91.438261,US 90,,1030 STATE ROUTE 317,FRANKLIN,LA,70522,337-836-5580 (TRAVEL CENTER),2,,,1,1,0,,337-836-5580 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,,,,
17,Louisiana,CIRCLE K,location_details.php?id=1574,https://www.truckstopsandservices.com/location_details.php?id=1574,Trucker,shell_,32.396771,-91.199131,I-20,,1503 N US-65,TALLULAH,LA,71282,318-574-5760 (TRAVEL CENTER),0,,,4,0,0,,,171,,,,,,,,,,,,
17,Louisiana,CIRCLE K,location_details.php?id=1576,https://www.truckstopsandservices.com/location_details.php?id=1576,Trucker,circle_k__3774,30.936927,-90.52688,I-55,,901 AVE G,KENTWOOD,LA,70444,985-229-7878 (TRAVEL CENTER),10,0,0,4,0,0,,,61,,,,,,,,,,,,
17,Louisiana,CIRCLE K,location_details.php?id=18570,https://www.truckstopsandservices.com/location_details.php?id=18570,Trucker,exxon,32.4994,-92.157142,I-20,,503 THOMAS RD,WEST MONROE,LA,71292,318-325-2716 (TRAVEL CENTER),0,0,0,2,0,0,,318-998-0216 (SUBWAY),114,,,,,,,,,,,,
17,Louisiana,CIRCLE K,location_details.php?id=18587,https://www.truckstopsandservices.com/location_details.php?id=18587,Trucker,circle_k__3774,30.246931,-89.761812,I-10,,368 VOTERS RD,SLIDELL,LA,70461,985-646-1534 (TRAVEL CENTER),10,0,0,4,3,0,985-641-3540,985-646-1534 (SUBWAY),263,,,,,,,,,,,,
17,Louisiana,CIRCLE K  #3744,location_details.php?id=54124,https://www.truckstopsandservices.com/location_details.php?id=54124,Trucker,circle_k__3774,30.31131,-89.76947,I-12,,101 BROWNSWITCH RD,SLIDELL,LA,70458,985-641-1958 (TRAVEL CENTER),2,0,0,2,0,0,,,83,,,,,,,,,,,,
17,Louisiana,CM BROUSSARD NORTH,location_details.php?id=11020,https://www.truckstopsandservices.com/location_details.php?id=11020,Trucker,citgo,30.09722,-91.941578,US 90,,1144 HWY 90 E,BROUSSARD,LA,70518,337-857-0078 (TRAVEL CENTER),30,0,0,4,2,0,337-857-8526,,,,,,,,,1,,,,,
17,Louisiana,CM FUEL STOP 36,location_details.php?id=1172,https://www.truckstopsandservices.com/location_details.php?id=1172,Trucker,citgo,30.239333,-93.129522,I-10,,108 LA-397,LAKE CHARLES,LA,70615,337-491-9293 (TRAVEL CENTER),53,,,5,1,0,,,36,,,,,,,,,,,,
17,Louisiana,COLONEL'S PLAZA & CASINO,location_details.php?id=10971,https://www.truckstopsandservices.com/location_details.php?id=10971,Trucker,citgo,29.774307,-90.816087,LA 20,,213 W PARK AVE,THIBODAUX,LA,70301,985-447-7800 (TRAVEL CENTER),37,,,6,2,0,,,,,,,,,,,,,,,
17,Louisiana,CONOCO,location_details.php?id=10949,https://www.truckstopsandservices.com/location_details.php?id=10949,Trucker,conoco,31.322332,-92.47671,LA 1,,2161 N BOLTON AVE,ALEXANDRIA,LA,71303,318-445-0658 (TRAVEL CENTER),0,,,2,0,0,,,,,,,,,,,,,,,
17,Louisiana,CORNER STORE,location_details.php?id=1410,https://www.truckstopsandservices.com/location_details.php?id=1410,Trucker,shell_,31.322332,-92.47671,US 71,,4910 BARKSDALE BLVD,BOSSIER CITY,LA,71112,318-747-4255 (TRAVEL CENTER),5,0,0,3,0,0,,,LA 511,,,,,,,,,,,,
17,Louisiana,CROWLEY TRUCK STOP,location_details.php?id=10966,https://www.truckstopsandservices.com/location_details.php?id=10966,Trucker,shell_,30.197785,-92.362723,LA 13,,9002 S LA-13,CROWLEY,LA,70526,337-783-1877 (TRAVEL CENTER),25,,,2,2,0,,,,,,,,,,1,,,,,
17,Louisiana,DABB'S QUICK STOP,location_details.php?id=47403,https://www.truckstopsandservices.com/location_details.php?id=47403,Trucker,chevron,29.656203,-90.766447,LA 24,,5127 W PARK AVE,HOUMA,LA,70364,985-223-4872 (TRAVEL CENTER),50,0,0,3,2,0,,985-872-2709 (SUBWAY),,,,,,,,1,,,,,
17,Louisiana,DELCAMBRE FUEL CENTER,location_details.php?id=47398,https://www.truckstopsandservices.com/location_details.php?id=47398,Trucker,texaco-,29.953051,-91.996611,LA 14,,814 LA 14,DELCAMBRE,LA,70528,337-685-2424 (TRAVEL CENTER),15,0,0,4,0,0,,337-685-8888 (HOT FOOD CORNER),LA 89,,,,,,,,,,,,
17,Louisiana,DELTA DISCOUNT,location_details.php?id=1422,https://www.truckstopsandservices.com/location_details.php?id=1422,Trucker,chevron,32.315997,-90.960413,I-20,,239 HWY 193,DELTA,LA,71233,318-633-9620 (TRAVEL CENTER),50,0,0,3,2,0,318-633-9760,318-633-9734 (DELTA BBQ),186,,,,,,,1,,,,,
17,Louisiana,DIAZ AIRLINE SHELL,location_details.php?id=10999,https://www.truckstopsandservices.com/location_details.php?id=10999,Trucker,shell_,30.386246,-91.042311,US 61,,12541 AIRLINE HWY,BATON ROUGE,LA,70817,225-756-8833 (TRAVEL CENTER),0,,,2,0,0,,,,,,,,,,,,,,,
17,Louisiana,DISCOUNT MAX,location_details.php?id=54212,https://www.truckstopsandservices.com/location_details.php?id=54212,Trucker,ind_dealer_1,29.91085,-90.206256,US 90,,3098 US HWY 90 W,WESTWEGO,LA,70094,504-342-7756 (TRAVEL CENTER),,,,2,,,,,,,,,,,,,,,,,
17,Louisiana,DISCOUNT ZONE,location_details.php?id=763,https://www.truckstopsandservices.com/location_details.php?id=763,Trucker,ind_dealer_1,30.029088,-89.932811,I-510,,12930 CHEF MENTEUR HWY,NEW ORLEANS,LA,70129,504-254-2100 (TRAVEL CENTER),30,,,6,0,0,,,2-A,,,,,,,,,,,,
17,Louisiana,DIXIE MART #32,location_details.php?id=18571,https://www.truckstopsandservices.com/location_details.php?id=18571,Trucker,exxon,31.95632,-92.653709,US 167,,5714 US-167,WINNFIELD,LA,71483,318-209-4518 (TRAVEL CENTER),10,0,0,2,0,0,318-209-4518,,,,,,,,,,,,,,
17,Louisiana,EAGLES TRUCK STOP,location_details.php?id=18613,https://www.truckstopsandservices.com/location_details.php?id=18613,Trucker,shell_,32.121354,-93.606067,I-49,,CLEAR LAKE RD #1239,MANSFIELD,LA,71052,318-872-6418 (TRAVEL CENTER),20,0,0,4,0,0,318-872-6417,,177,,,,,,,,,,,,
17,Louisiana,ELSIE AUTO TRUCK PLAZA,location_details.php?id=10956,https://www.truckstopsandservices.com/location_details.php?id=10956,Trucker,exxon,32.626148,-93.887333,LA 1,,7101 LA-1,SHREVEPORT,LA,71107,318-929-4419 (TRAVEL CENTER),51,0,0,6,6,0,,,,,,,,,,,,,,,
17,Louisiana,EMERALD PALACE TRUCK STOP & CASINO,location_details.php?id=1282,https://www.truckstopsandservices.com/location_details.php?id=1282,Trucker,texaco-,30.453223,-91.24715,I-10,,347 N LOBDELL HWY,PORT ALLEN,LA,70767,225-346-4882 (TRAVEL CENTER),55,0,0,5,2,0,,225-346-4882 (CHAMP'S CHICKEN),151,,,,,,,,,,,,
17,Louisiana,EXIT 80 TRAVEL PLAZA,location_details.php?id=850,https://www.truckstopsandservices.com/location_details.php?id=850,Trucker,conoco,30.236841,-92.385401,I-10,,2011 N CHEROKEE DR,CROWLEY,LA,70526,337-783-9792 (TRAVEL CENTER),40,0,0,4,4,0,,,80,,,,,,,,,,,,
17,Louisiana,FIFTH WHEEL CONOCO,location_details.php?id=10976,https://www.truckstopsandservices.com/location_details.php?id=10976,Trucker,conoco,30.24209,-93.358611,LA 27,,500 N BEGLIS PKWY,SULPHUR,LA,70663,337-528-3156 (TRAVEL CENTER),80,,,2,2,0,,,,,,,,,,,,,,,
17,Louisiana,FLYING J TRAVEL CENTER #665,location_details.php?id=17404,https://www.truckstopsandservices.com/location_details.php?id=17404,Trucker,flying-j-,32.443729,-93.978721,I-20,,9510 GREENWOOD RD,GREENWOOD,LA,71033,318-938-7744 (TRAVEL CENTER),100,15,15,11,15,0,318-938-5697,318-938-7744 (DENNY'S),3,,,3.259,4.359,3.899,2.599,,,,,,
17,Louisiana,FOOD JUNCTION,location_details.php?id=54315,https://www.truckstopsandservices.com/location_details.php?id=54315,Trucker,valero,32.55798,-92.914642,LA 151,,1433 HAZEL ST,ARCADIA,LA,71001,318-263-9110 (TRAVEL CENTER),4,0,0,4,0,0,318-263-9110,318-263-9110 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,,,
17,Louisiana,FOOD N FUN,location_details.php?id=47411,https://www.truckstopsandservices.com/location_details.php?id=47411,Trucker,chevron,29.969936,-91.835411,US 90,,2903 S LEWIS ST,NEW IBERIA,LA,70560,337-364-5823 (TRAVEL CENTER),0,0,0,3,0,0,,337-606-9999 (SUBWAY),129,,,,,,,,,,,,
17,Louisiana,FOOD-N-FUN,location_details.php?id=1288,https://www.truckstopsandservices.com/location_details.php?id=1288,Trucker,shell_,30.504194,-90.500611,I-55,,3151 US 190,HAMMOND,LA,70401,985-402-3098 (TRAVEL CENTER),15,,,4,4,0,,,31,,,,,,,,,,,,
17,Louisiana,FOOD-N-FUN,location_details.php?id=11037,https://www.truckstopsandservices.com/location_details.php?id=11037,Trucker,chevron,30.094871,-91.940702,US 90,,1189 EVANGELINE THRUWAY,BROUSSARD,LA,70518,337-365-2355 (TRAVEL CENTER),54,0,0,4,0,0,,,,,,,,,,,,,,,
17,Louisiana,FOREST GOLD TRUCK PLAZA & CASINO,location_details.php?id=10968,https://www.truckstopsandservices.com/location_details.php?id=10968,Trucker,citgo,30.715663,-90.567937,LA 16,,30096 LA-16,AMITE,LA,70422,985-748-5167 (TRAVEL CENTER),110,,,4,0,0,,,,,,,,,,,,,,,
17,Louisiana,FRED'S TRAVEL CENTER,location_details.php?id=11005,https://www.truckstopsandservices.com/location_details.php?id=11005,Trucker,shell_,30.993452,-91.347402,US 61,,15169 US-61,ST. FRANCISVILLE,LA,70775,225-635-1853 (TRAVEL CENTER),65,0,0,2,2,0,,,,,,,,,,,,,,,
17,Louisiana,FRIENDS QUICK STOP,location_details.php?id=18589,https://www.truckstopsandservices.com/location_details.php?id=18589,Trucker,exxon,30.577064,-90.510357,I-55,,13154 LA-442,TICKFAW,LA,70466,985-340-7750 (TRAVEL CENTER),26,,,4,0,0,,,36,,,,,,,,,,,,
17,Louisiana,FROG CITY TRAVEL PLAZA,location_details.php?id=1150,https://www.truckstopsandservices.com/location_details.php?id=1150,Trucker,exxon,30.250784,-92.269047,I-10,,1418 N POLK ST,RAYNE,LA,70578,337-334-3764 (TRAVEL CENTER),62,0,0,8,4,3,,,87,,,,,,,,,,,,
17,Louisiana,G&G SUPERETTE (SPIRIT),location_details.php?id=11039,https://www.truckstopsandservices.com/location_details.php?id=11039,Trucker,ind_dealer_1,30.977861,-92.58414,US 165,,13342 US-165 S,GLENMORA,LA,71433,318-748-8223 (TRAVEL CENTER),0,,,4,0,0,,,,,,,,,,,,,,,
17,Louisiana,GAP FARMS TRAVEL CENTER,location_details.php?id=18602,https://www.truckstopsandservices.com/location_details.php?id=18602,Trucker,mobil_oil__type,32.566188,-92.91126,I-20,,600 GAP FARMS RD,ARCADIA,LA,71001,318-263-2038 (TRAVEL CENTER),10,0,0,4,0,0,,318-263-2038 (GAP FARMS),69,318-263-2041 (BURGER KING),,,,,,,,,,,
17,Louisiana,GATOR SUPER STOP & CASINO,location_details.php?id=47413,https://www.truckstopsandservices.com/location_details.php?id=47413,Trucker,shell_,30.01543,-91.134024,LA 70,,6205 LA 70,PIERRA PART,LA,70341,985-369-2012 (TRAVEL CENTER),73,,,3,5,0,,,LA 69,,,,,,,,,,,,
17,Louisiana,GO TO STORE #1,location_details.php?id=54361,https://www.truckstopsandservices.com/location_details.php?id=54361,Trucker,valero,32.52991,-93.67321,I-20,,3818 INDUSTRIAL DR,BOSSIER CITY,LA,71112,318-747-5268 (TRAVEL CENTER),5,0,0,4,0,0,,318-747-5268 (TAQUERIA),23,,,,,,,,,,,,
17,Louisiana,GO-BEARS,location_details.php?id=3581,https://www.truckstopsandservices.com/location_details.php?id=3581,Trucker,chevron,30.416591,-92.05279,I-49,,1828 I-49 N SERVICE RD,GRAND COTEAU,LA,70541,337-662-2500 (TRAVEL CENTER),72,0,0,4,3,0,337-662-2300,,11,,,,,,,,,,,,
17,Louisiana,GOLD BEAR #27,location_details.php?id=10950,https://www.truckstopsandservices.com/location_details.php?id=10950,Trucker,conoco,29.831914,-90.944224,LA 1,,2569 LA-1,LABADIEVILLE,LA,70372,985-526-9922 (TRAVEL CENTER),34,0,0,3,2,0,,,,,,,,,,,,,,,
17,Louisiana,GOLDEN GROVE SUPER STOP,location_details.php?id=54365,https://www.truckstopsandservices.com/location_details.php?id=54365,Trucker,marathon,30.06827,-90.685852,LA 641,,935 HWY 641,GRAMERCY,LA,70052,225-869-3232 (TRAVEL CENTER),20,0,0,5,2,0,225-869-6242,225-869-3232 (GOLDEN GROVE RESTAURANT),,,,,,,,,,,,,
17,Louisiana,GRAND PARADISE,location_details.php?id=47414,https://www.truckstopsandservices.com/location_details.php?id=47414,Trucker,ind_dealer_1,30.692849,-90.819926,LA 16,,46447 LA 16,PINE GROVE,LA,70453,225-777-4250 (TRAVEL CENTER),50,,,3,2,0,225-777-4028,,LA 63,,,,,,,,,,,,
17,Louisiana,GRAND POINT TRUCK STOP,location_details.php?id=10998,https://www.truckstopsandservices.com/location_details.php?id=10998,Trucker,valero,30.039937,-90.748352,LA 3125,,3415 LA-3125,PAULINA,LA,70763,225-869-6960 (TRAVEL CENTER),70,,,4,4,0,,,,,,,,,,,,,,,
17,Louisiana,GRANT ONE STOP,location_details.php?id=11040,https://www.truckstopsandservices.com/location_details.php?id=11040,Trucker,chevron,31.517096,-92.408169,US 165,,3792 LA-8,POLLOCK,LA,71467,318-765-9890 (TRAVEL CENTER),0,,,3,0,0,,,,,,,,,,,,,,,
17,Louisiana,HENDERSON TRAVEL PLAZA,location_details.php?id=1309,https://www.truckstopsandservices.com/location_details.php?id=1309,Trucker,texaco-,30.314225,-91.832224,I-10,,2996 GRAND POINT HWY,BREAUX BRIDGE,LA,70517,337-332-2090 (TRAVEL CENTER),50,,,4,2,0,337-332-2101,337-332-2090 (KRISPY KRUNCHY CHICKEN),115,337-332-2090 (HUNT BROTHERS PIZZA),,,,,,,,,,,
17,Louisiana,HIGHWAY 30 TRUCK PLAZA,location_details.php?id=10978,https://www.truckstopsandservices.com/location_details.php?id=10978,Trucker,ind_dealer_1,30.250691,-91.082147,LA 30,,4001 E HWY 30,ST. GABRIEL,LA,70776,225-642-7999 (TRAVEL CENTER),87,,,6,4,0,,,,,,,,,,,,,,,
17,Louisiana,HOLLYWOOD TRUCK PLAZA,location_details.php?id=18604,https://www.truckstopsandservices.com/location_details.php?id=18604,Trucker,citgo,29.686637,-91.251113,US 90,,2051 US-90,BERWICK,LA,70342,985-399-5688 (TRAVEL CENTER),30,,,5,2,0,985-399-5695,,,,,,,,,,,,,,
17,Louisiana,HWY 31 TRUCK STOP,location_details.php?id=47422,https://www.truckstopsandservices.com/location_details.php?id=47422,Trucker,ind_dealer_1,30.101567,-91.83989,LA 31,,7030 MAIN HWY,ST. MARTINVILLE,LA,70582,337-394-8428 (TRAVEL CENTER),50,0,0,4,2,0,337-394-4278,337-394-8428 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,,,,
17,Louisiana,I-10 DUSON TRAVEL CENTER,location_details.php?id=1369,https://www.truckstopsandservices.com/location_details.php?id=1369,Trucker,chevron,30.242695,-92.19288,I-10,,257 AUSTRIA RD,DUSON,LA,70529,337-873-9277 (TRAVEL CENTER),30,0,0,4,3,0,,,92,,,,,,,,,,,,
17,Louisiana,I-10 TRAVEL CENTER,location_details.php?id=1381,https://www.truckstopsandservices.com/location_details.php?id=1381,Trucker,valero,30.312612,-91.833039,I-10,,3003 GRAND POINT HWY,BREAUX BRIDGE,LA,70517,337-332-6608 (TRAVEL CENTER),50,,,8,1,0,,,115,,,,,,,,,,,,
17,Louisiana,I-10 TRAVEL CENTER,location_details.php?id=54430,https://www.truckstopsandservices.com/location_details.php?id=54430,Trucker,shell_,30.25409,-92.268448,I-10,,1044 CHURCH POINT HWY,RAYNE,LA,70578,337-334-7233 (TRAVEL CENTER),20,0,0,2,1,0,337-334-7776,337-334-7233 (SUBWAY),87,,,,,,,,,,,,
17,Louisiana,I-220 TRAVEL PLAZA,location_details.php?id=1385,https://www.truckstopsandservices.com/location_details.php?id=1385,Trucker,chevron,32.545875,-93.635395,I-20,,7301 E TEXAS ST,BOSSIER CITY,LA,71111,318-747-3535 (TRAVEL CENTER),60,,,4,2,0,,318-747-9991 (PLAZA DINER),26,,,,,,,,,,,,
17,Louisiana,IRISH BAYOU TRAVEL CENTER,location_details.php?id=54437,https://www.truckstopsandservices.com/location_details.php?id=54437,Trucker,shell_,30.14559,-89.861366,I-10,,3684 RIDGEWAY BLVD,NEW ORLEANS,LA,70129,504-254-1869 (TRAVEL CENTER),50,,,4,0,0,,,254,,,,,,,,,,,,
17,Louisiana,J & N TRUCK STOP,location_details.php?id=10975,https://www.truckstopsandservices.com/location_details.php?id=10975,Trucker,conoco,29.587218,-90.668906,LA 24,,9706 E MAIN ST,HOUMA,LA,70363,985-872-2201 (TRAVEL CENTER),75,0,0,4,2,0,985-857-8945,985-872-0954 (NIFTY FIFTIES CAFE),,,,,,,,1,,,,,
17,Louisiana,JEFFERSON TRUCK STOP (SPUR),location_details.php?id=10979,https://www.truckstopsandservices.com/location_details.php?id=10979,Trucker,ind_dealer_1,29.947575,-90.182916,LA 48,,5350 JEFFERSON HWY,HARAHAN,LA,70123,504-818-0608 (TRAVEL CENTER),0,0,0,6,0,0,,,,,,,,,,,,,,,
17,Louisiana,JENNINGS TRAVEL PLAZA,location_details.php?id=1459,https://www.truckstopsandservices.com/location_details.php?id=1459,Trucker,ind_dealer_1,30.243031,-92.66376,I-10,,1823 ELTON RD,JENNINGS,LA,70546,337-616-9989 (TRAVEL CENTER),125,,,5,3,0,,337-616-9327 (BOURBON STREET CAFE),64,,,,,,,,,,,,
17,Louisiana,JESTER'S COURT TOO,location_details.php?id=47407,https://www.truckstopsandservices.com/location_details.php?id=47407,Trucker,shell_,29.678565,-90.541831,LA 308,,5375 LA 308,MATTHEWS,LA,70375,985-532-0900 (TRAVEL CENTER),40,,,5,2,0,985-532-3235,985-532-0777 (QUIZNOS),LA 654,,,,,,,1,,,,,
17,Louisiana,JONESVILLE SHELL,location_details.php?id=11012,https://www.truckstopsandservices.com/location_details.php?id=11012,Trucker,shell_,31.577317,-91.975143,US 84,,5925 US-84,JONESVILLE,LA,71343,318-339-6118 (TRAVEL CENTER),30,,,2,0,0,,,,,,,,,,,,,,,
17,Louisiana,JUBILEE,location_details.php?id=10995,https://www.truckstopsandservices.com/location_details.php?id=10995,Trucker,chevron,29.466131,-90.323745,LA 3235,,16860 LA-3235,CUT OFF,LA,70345,985-325-5509 (TRAVEL CENTER),30,,,4,2,0,,,,,,,,,,,,,,,
17,Louisiana,JUBILEE,location_details.php?id=11063,https://www.truckstopsandservices.com/location_details.php?id=11063,Trucker,chevron,29.482948,-90.579556,LA 56,,4994 LA-56,CHAUVIN,LA,70344,985-594-8335 (TRAVEL CENTER),0,,,2,2,0,,,,,,,,,,,,,,,
17,Louisiana,JUBILEE #1201,location_details.php?id=1504,https://www.truckstopsandservices.com/location_details.php?id=1504,Trucker,texaco-,32.446711,-91.493094,I-20,,930 BROADWAY ST,DELHI,LA,71232,318-878-8850 (TRAVEL CENTER),25,0,0,4,0,0,,,153,,,,,,,,,,,,
17,Louisiana,KINGS TRUCK STOP,location_details.php?id=11052,https://www.truckstopsandservices.com/location_details.php?id=11052,Trucker,shell_,30.547451,-92.001717,US 190,,16470 US-190,PORT BARRE,LA,70577,337-585-7697 (TRAVEL CENTER),70,0,0,4,1,0,337-585-2992,337-585-7697 (KINGS RESTAURANT),,,,,,,,,,,,,
17,Louisiana,LA 1 SOUTH TRUCK STOP,location_details.php?id=1669,https://www.truckstopsandservices.com/location_details.php?id=1669,Trucker,exxon,30.422854,-91.217709,I-10,,3195 LA HWY 1 S,PORT ALLEN,LA,70767,225-749-0500 (TRAVEL CENTER),25,0,0,8,3,0,225-749-0759,225-749-0500 (KING OF THE ROAD),153,,,,,,,2,,,,,
17,Louisiana,LA EXPRESS,location_details.php?id=11049,https://www.truckstopsandservices.com/location_details.php?id=11049,Trucker,ind_dealer_1,30.533408,-91.406411,US 190,,12610 US-190 W,ERWINVILLE,LA,70729,225-627-9200 (TRAVEL CENTER),20,,,2,2,0,,,,,,,,,,,,,,,
17,Louisiana,LA EXPRESS,location_details.php?id=11051,https://www.truckstopsandservices.com/location_details.php?id=11051,Trucker,exxon,30.555064,-91.55709,US 190,,8185 AIRLINE HWY,LIVONIA,LA,70755,225-637-2281 (TRAVEL CENTER),25,,,4,2,0,225-637-2755,,,,,,,,,,,,,,
17,Louisiana,LA PLACE TRAVEL CENTER,location_details.php?id=1671,https://www.truckstopsandservices.com/location_details.php?id=1671,Trucker,shell_,30.090567,-90.439605,I-10,,4325 US-51,LAPLACE,LA,70433,985-651-1800 (TRAVEL CENTER),150,0,0,8,2,0,,,209,,,,,,,,,,,,
17,Louisiana,LACOMBE TRAVEL CENTER,location_details.php?id=54618,https://www.truckstopsandservices.com/location_details.php?id=54618,Trucker,exxon,30.35654,-89.918839,I-12,,64041 HWY 434,LACOMBE,LA,70445,985-882-2221 (TRAVEL CENTER),0,0,0,4,0,0,,985-882-2221 (SUBWAY),74,,,,,,,,,,,,
17,Louisiana,LANDRY'S AUTO/TRUCK STOP,location_details.php?id=11023,https://www.truckstopsandservices.com/location_details.php?id=11023,Trucker,shell_,29.872572,-91.646942,US 90,,20355 US 90 FRONTAGE RD,JEANERETTE,LA,70544,337-276-3592 (TRAVEL CENTER),36,0,0,5,5,0,,,,,,,,,,,,,,,
17,Louisiana,LAROSE TRUCK PLAZA & CASINO,location_details.php?id=10990,https://www.truckstopsandservices.com/location_details.php?id=10990,Trucker,citgo,29.577279,-90.392982,LA 308,,11825 LA-308,LAROSE,LA,70373,985-693-6077 (TRAVEL CENTER),27,,,6,2,0,,,,,,,,,,,,,,,
17,Louisiana,LEEBO'S,location_details.php?id=1692,https://www.truckstopsandservices.com/location_details.php?id=1692,Trucker,chevron,31.34509,-92.517605,I-49,,6016 OLD BOYCE RD,ALEXANDRIA,LA,71303,318-449-1578 (TRAVEL CENTER),45,0,0,8,2,0,,,90,,,,,,,,,,,,
17,Louisiana,LITTLE CAPITAL EXXON,location_details.php?id=1709,https://www.truckstopsandservices.com/location_details.php?id=1709,Trucker,exxon,30.3167,-91.830142,I-10,,2939 GRAND POINT HWY,BREAUX BRIDGE,LA,70517,337-667-7150 (TRAVEL CENTER),20,,,6,0,0,,,115,,,,,,,,,,,,
17,Louisiana,LIVONIA TRAVEL PLAZA,location_details.php?id=47406,https://www.truckstopsandservices.com/location_details.php?id=47406,Trucker,chevron,30.554924,-91.543789,US 190,,8621 AIRLINE HWY,LIVONIA,LA,70755,225-637-4151 (TRAVEL CENTER),50,0,0,4,2,0,,225-637-4153 (SUBWAY),,,,,,,,1,,,,,
17,Louisiana,LONGHORN TRUCK & CAR PLAZA,location_details.php?id=1724,https://www.truckstopsandservices.com/location_details.php?id=1724,Trucker,chevron,30.157925,-93.638025,I-10,,2374 LA-109,VINTON,LA,70668,337-589-5647 (TRAVEL CENTER),150,,,6,5,1,337-589-5642,337-589-5647 (HARD COUNTRY CAFE),4,,,,,,,,,,,,
17,Louisiana,LONGWOOD TRUCK STOP,location_details.php?id=10988,https://www.truckstopsandservices.com/location_details.php?id=10988,Trucker,valero,32.55935,-93.977866,LA 169,,3502 GREENWOOD MOORINGSPORT RD,LONGWOOD,LA,71060,318-929-2231 (TRAVEL CENTER),43,0,0,4,2,0,,,,,,,,,,,,,,,
17,Louisiana,Love's Country Stores,location_details.php?id=64469,https://www.truckstopsandservices.com/location_details.php?id=64469,Trucker,,32.0646162,-93.56643188,I-49,,,Mansfield,LA,71052,318-575-5123,,,,,,,,,,,,,,,,,,,,,
17,Louisiana,LOVE'S TRAVEL STOP #209,location_details.php?id=14935,https://www.truckstopsandservices.com/location_details.php?id=14935,Trucker,loves-travel-stops-country-stores_416x416,32.443355,-93.984111,I-20,,9600 HWY 80 W,GREENWOOD,LA,71033,318-938-8986 (TRAVEL CENTER),205,,,10,7,2,318-938-8314,318-938-8986 (ARBY'S),3,,,,,,,,,,,,
17,Louisiana,LOVE'S TRAVEL STOP #237,location_details.php?id=14947,https://www.truckstopsandservices.com/location_details.php?id=14947,Trucker,loves-travel-stops-country-stores_416x416,32.388826,-91.197998,I-20,,227 HWY 65 S,TALLULAH,LA,71282,318-574-6413 (TRAVEL CENTER),67,0,0,7,5,6,318-574-6416,318-574-6413 (ARBY'S),171,,,,,,,,,,,,
17,Louisiana,LOVE'S TRAVEL STOP #240,location_details.php?id=14944,https://www.truckstopsandservices.com/location_details.php?id=14944,Trucker,loves-travel-stops-country-stores_416x416,30.445249,-91.243403,I-10,,751 LOBDELL HWY,PORT ALLEN,LA,70767,225-389-9111 (TRAVEL CENTER),40,,,6,5,0,225-389-9144,225-389-9111 (ARBY'S),151,,,,,,,,,,,,
17,Louisiana,LOVE'S TRAVEL STOP #243,location_details.php?id=14938,https://www.truckstopsandservices.com/location_details.php?id=14938,Trucker,loves-travel-stops-country-stores_416x416,30.253845,-93.01365,I-10,,1118 LOWE-GROUT RD,LAKE CHARLES,LA,70647,337-582-4528 (TRAVEL CENTER),50,0,0,4,7,1,337-582-3650,337-582-4528 (HARDEE'S),43,,,,,,,,,,,,
17,Louisiana,LOVE'S TRAVEL STOP #289,location_details.php?id=14941,https://www.truckstopsandservices.com/location_details.php?id=14941,Trucker,loves-travel-stops-country-stores_416x416,32.5827,-93.25007,I-20,,13510 INDUSTRIAL DR,MINDEN,LA,71055,318-371-3790 (TRAVEL CENTER),69,,,7,7,3,318-371-3792,318-371-3790 (ARBY'S),49,,,,,,,,,,,,
17,Louisiana,LOVE'S TRAVEL STOP #362,location_details.php?id=14950,https://www.truckstopsandservices.com/location_details.php?id=14950,Trucker,loves-travel-stops-country-stores_416x416,30.172002,-93.587338,I-10,,2024A WEST ST,VINTON,LA,70668,337-589-9858 (TRAVEL CENTER),100,,,7,7,3,337-589-9856,337-589-9858 (ARBY'S),7,,,,,,,,,,,,
