state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Phone 4,# of Men's Showers,Fax,Diesel,Bulk Def,https,Unleaded,Propane,Phone 5,http,Mile Marker,Road Name,Hours of Operation,Mailing Address,htp
45,Texas,TRAVEL CENTERS OF AMERICA #150,location_details.php?id=16545,http://www.rvandtravelers.com/location_details.php?id=16545,RVer,catscale3,,,I-20,7751 BONNIE VIEW RD,DALLAS,TX,75241,469-941-3150 (TRAVEL CENTER),469-941-3150 (TACO BELL),469-941-3150 (BURGER KING),136,54,54,8,9,5,472,469-941-3150 (PIZZA HUT),,469-941-3155,,,www.ta-petro.com/location/tx/ta-dallas-south,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA #153 - HENRY ALBERT,location_details.php?id=16567,http://www.rvandtravelers.com/location_details.php?id=16567,RVer,catscale3,,,I-35,1010 BELTWAY PARK,LAREDO,TX,78045,956-724-2016 (TRAVEL CENTER),956-724-2016 (COUNTRY PRIDE RESTAURANT),956-724-2016 (TACO BELL),336,20,20,8,15,5,13,956-724-2016 (BURGER KING),,956-724-2511,,,www.ta-petro.com/location/tx/ta-laredo,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA #230,location_details.php?id=3226,http://www.rvandtravelers.com/location_details.php?id=3226,RVer,catscale3,,,I-20,704 W I-20,BIG SPRING,TX,79720,432-264-4444 (TRAVEL CENTER),432-264-4444 (SUBWAY),432-264-4444 (POPEYE'S),108,8,8,6,9,5,177,,,432-263-0418,,,www.ta-petro.com/location/tx/ta-big-spring,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA #231,location_details.php?id=16562,http://www.rvandtravelers.com/location_details.php?id=16562,RVer,catscale3,,,US 59,802 E YORK HWY 59,GANADO,TX,77962,361-771-3504 (TRAVEL CENTER),361-771-3504 (BURGER KING),361-771-3504 (SUBWAY),104,10,10,8,9,5,522 E,,,361-771-1984,,,www.ta-petro.com/location/tx/ta-ganado,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA #232,location_details.php?id=3228,http://www.rvandtravelers.com/location_details.php?id=3228,RVer,catscale3,,,I-35,4817 I-35 N,NEW BRAUNFELS,TX,78130,830-608-9395 (TRAVEL CENTER),830-608-9395 (POPEYE'S),830-608-9395 (SUBWAY),220,26,26,10,13,6,193,,,830-608-9064,,,www.ta-petro.com/location/tx/ta-new-braunfels,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA #233,location_details.php?id=3227,http://www.rvandtravelers.com/location_details.php?id=3227,RVer,catscale3,,,I-20,1700 WILSON RD,TERRELL,TX,75161,972-563-6939 (TRAVEL CENTER),972-563-6939 (PIZZA HUT),972-563-6939 (SUBWAY),300,16,16,12,12,5,503,,,972-563-5264,,,,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA #235,location_details.php?id=16559,http://www.rvandtravelers.com/location_details.php?id=16559,RVer,catscale3,,,US 281,8301 N HWY 281,EDINBURG,TX,78541,956-383-0788 (TRAVEL CENTER),956-383-0788 (COUNTRY PRIDE RESTAURANT),956-383-0788 (TULE TREE LEGENDARY BURRITOS),105,12,12,5,5,2,FM 2812,,,956-383-2310,,,www.ta-petro.com/location/tx/ta-edinburg,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA #266,location_details.php?id=16552,http://www.rvandtravelers.com/location_details.php?id=16552,RVer,catscale3,,,I-35,6420 N I-35,DENTON,TX,76207,940-383-1458 (TRAVEL CENTER),940-383-1458 (BOSTON MARKET),940-383-1458 (BURGER KING),138,56,56,8,7,6,471,,,940-898-1527,,,www.ta-petro.com/location/tx/ta-denton,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA #270,location_details.php?id=48216,http://www.rvandtravelers.com/location_details.php?id=48216,RVer,catscale3,,,I-10,6701 US 90,SEALY,TX,77474,979-732-2986 (TRAVEL CENTER),979-732-2986 (CARL'S JR),979-732-2986 (DUNKIN' DONUTS),43,6,6,8,5,0,709,,,979-732-2999,,,www.ta-petro.com/location/tx/ta-bernardo,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA #333,location_details.php?id=47627,http://www.rvandtravelers.com/location_details.php?id=47627,RVer,catscale3,,,I-35,160 US 77,HILLSBORO,TX,76645,254-283-6556 (TRAVEL CENTER),254-283-6556 (COUNTRY PRIDE RESTAURANT),254-283-6556 (BURGER KING),201,16,16,8,10,5,370,,,254-283-6968,,,www.ta-petro.com/location/tx/ta-hillsboro,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA EXPRESS #286,location_details.php?id=55880,http://www.rvandtravelers.com/location_details.php?id=55880,RVer,taexpress,,,I-30,300 SE ACCESS RD,MT VERNON,TX,75457,903-567-9200 (TRAVEL CENTER),903-567-9200 (COTTON BELT BBQ),903-567-9200 (THE ORIGINAL FRIED PIE SHOP),90,8,8,4,6,0,147,903-567-9200 (PICKADILLY CIRCUS PIZZA),,903-537-9215,,,,,,903-567-9200 (TACO CASA),,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA EXPRESS #289,location_details.php?id=52892,http://www.rvandtravelers.com/location_details.php?id=52892,RVer,taexpress,,,US 59,2615 NW STALLINGS DR,NACOGDOCHES,TX,75964,936-462-8801 (TRAVEL CENTERS),936-462-8801 (DENNY'S),936-462-8801 (THE ORIGINAL FRIED PIE SHOP),95,16,16,5,3,0,,,,936-462-8816,,,www.ta-petro.com/location/tx/ta-express%20nacogdoches,,,,,,,,,
45,Texas,TRAVEL CENTERS OF AMERICA EXPRESS #293,location_details.php?id=47541,http://www.rvandtravelers.com/location_details.php?id=47541,RVer,taexpress,,,US 59,1086 US 59 S,CARTHAGE,TX,75633,903-690-0272 (TRAVEL CENTER),903-690-0272 (DENNY'S),,50,10,10,5,4,0,,,,903-690-0273,,,,,,,,,,,,
45,Texas,"TRAVELING TIGER CENTERS, LLC",location_details.php?id=55198,http://www.rvandtravelers.com/location_details.php?id=55198,RVer,ind_dealer_1,,,I-10,8700 I-10,SIERRA BLANCA,TX,79851,915-288-9832 (TRAVEL CENTER),915-288-9832 (TRAVELING TIGER RESTAURANT),,50,0,0,2,4,2,87,,,,,,,,,,,,,,,
45,Texas,TRUCK N TRAVEL,location_details.php?id=3526,http://www.rvandtravelers.com/location_details.php?id=3526,RVer,ind_dealer_1,,,I-20,1118 W PARK AVE,WEATHERFORD,TX,76086,817-596-3096 (TRAVEL CENTER),,,55,,,6,2,0,406,,,,,,,,,,,,,,,
45,Texas,TRUCKERS PARADISE,location_details.php?id=3537,http://www.rvandtravelers.com/location_details.php?id=3537,RVer,valero,,,I-610,9221 WALLISVILLE RD,HOUSTON,TX,77013,713-670-3000 (TRAVEL CENTER),713-670-3000 (HARTZ CHICKEN),,100,0,100,6,5,2,24 EB/24-B WB,,,713-670-8500,,,,,,,,,,,,
45,Texas,TUCKER FUEL & OIL CO,location_details.php?id=55211,http://www.rvandtravelers.com/location_details.php?id=55211,RVer,ind_dealer_1,,,I-45,408 N MAIN ST,HUTCHINS,TX,75141,972-225-3100 (TRAVEL CENTER),,,0,0,0,3,0,0,274,,,972-225-5726,,,,,,,,,,,,
45,Texas,TX 4EVER,location_details.php?id=55278,http://www.rvandtravelers.com/location_details.php?id=55278,RVer,exxon,,,I-10,17124 E FWY SERVICE RD,CHANNELVIEW,TX,77530,281-864-7037 (TRAVEL CENTER),,,,,,5,,,785,,,,,,,,,,,,,,,
45,Texas,TYLER TRAVEL CENTER,location_details.php?id=47740,http://www.rvandtravelers.com/location_details.php?id=47740,RVer,valero,,,NE LOOP 323,407 E NE LOOP 323,TYLER,TX,75706,903-592-0653 (TRAVEL CENTER),,,30,0,0,4,2,0,,,,,,,,,,,,,,,,
45,Texas,US 59 FUEL MART,location_details.php?id=47721,http://www.rvandtravelers.com/location_details.php?id=47721,RVer,valero,,,US 59,26111 SW FWY,ROSENBERG,TX,77471,832-595-9772 (TRAVEL CENTER),832-595-9772 (TAQUERIA),,20,5,5,4,0,0,,,,832-595-9734,,,,,,,,,,,,
45,Texas,US TRUXTOP,location_details.php?id=3577,http://www.rvandtravelers.com/location_details.php?id=3577,RVer,exxon,,,I-10,213 FM 359,BROOKSHIRE,TX,77423,281-375-8090 (TRAVEL CENTER),281-375-8090 (TAQUERIA COAHUILA),,30,0,0,9,0,0,732,,,,,,,,,,,,,,,
45,Texas,USA TRUCK STOP,location_details.php?id=3584,http://www.rvandtravelers.com/location_details.php?id=3584,RVer,ind_dealer_1,,,I-10,17129 MARKET ST,CHANNELVIEW,TX,77530,281-452-3589 (TRAVEL CENTER),,,0,,,5,0,0,785,,,,,,,,,,,,,,,
45,Texas,VALERO,location_details.php?id=54159,http://www.rvandtravelers.com/location_details.php?id=54159,RVer,valero,,,TX 375,230 S AMERICAS AVE,EL PASO,TX,79907,915-858-8625 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,,,,,,,,,,,,,
45,Texas,VALERO CORNER STORE,location_details.php?id=3351,http://www.rvandtravelers.com/location_details.php?id=3351,RVer,sunoco,,,I-30,2204 N JEFFERSON AVE,MOUNT PLEASANT,TX,75455,903-577-1599 (TRAVEL CENTER),903-577-1599 (SUBWAY),,10,0,0,2,0,0,162-A,,,903-577-8451,,,,,,,,,,,,
45,Texas,VALLEY MART,location_details.php?id=12305,http://www.rvandtravelers.com/location_details.php?id=12305,RVer,exxon,,,US 277,2401 DEL RIO BLVD,EAGLE PASS,TX,78852,830-773-1659 (TRAVEL CENTER),830-773-1659 (MCDONALD'S),,50,,,3,0,0,,,,,,,,,,,,,,,,
45,Texas,VALLEY MART #12,location_details.php?id=55232,http://www.rvandtravelers.com/location_details.php?id=55232,RVer,exxon,,,I-35,111 N IH 35,PEARSALL,TX,78061,830-334-9296 (TRAVEL CENTER),,,10,0,0,3,0,0,101,,,830-334-9296,,,,,,,,,,,,
45,Texas,VP RACING FUELS,location_details.php?id=47534,http://www.rvandtravelers.com/location_details.php?id=47534,RVer,bp-,,,I-30,2910 RUDER ST,DALLAS,TX,75212,214-631-1639 (TRAVEL CENTER),214-631-1639 (TAQUERIA),,0,0,0,3,0,0,38,,,972-270-0760,,,,,,,,,,,,
45,Texas,WACO EXPRESS MART,location_details.php?id=54939,http://www.rvandtravelers.com/location_details.php?id=54939,RVer,chevron,,,TX 6,8309 N HWY 6,WACO,TX,76712,254-848-8203 (TRAVEL CENTER),254-848-8203 (SUBWAY),,0,0,0,2,0,0,,,,,,,,,,,,,,,,
45,Texas,WACO TRAVEL STOP,location_details.php?id=55243,http://www.rvandtravelers.com/location_details.php?id=55243,RVer,ind_dealer_1,,,I-35,1001 ENTERPRISE BLVD,HEWITT,TX,76643,254-655-4150,,,0,0,0,4,3,0,325,,,254-655-4164,,,,,,,,,,,,
45,Texas,WAG-A-BAG,location_details.php?id=47697,http://www.rvandtravelers.com/location_details.php?id=47697,RVer,valero,,,US 183,10990 TX-29,LIBERTY HILL,TX,78642,512-778-5512 (TRAVEL CENTER),,,8,0,0,4,0,0,,,,,,,,,,,,,,,,
45,Texas,WALBURG TRAVEL CENTER,location_details.php?id=55244,http://www.rvandtravelers.com/location_details.php?id=55244,RVer,shell_,,,I-35,4610 N IH 35 SERVICE RD,GEORGETOWN,TX,78626,512-688-5152 (TRAVEL CENTER),512-688-5152 (QUIZNOS),512-688-5152 (KRISPY KRUNCHY CHICKEN),200,0,0,8,0,0,268,512-688-5152 (CHEETO TACO),,,,,,,,512-688-5152 (HUDDLE HOUSE),,,,,,
45,Texas,WB DIAMOND,location_details.php?id=47670,http://www.rvandtravelers.com/location_details.php?id=47670,RVer,exxon,,,US 80,1720 S TOWN E BLVD,MESQUITE,TX,75149,469-855-3737 (TRAVEL CENTER),,,0,,,2,0,0,,,,,,,,,,,,,,,,
45,Texas,WEIMAR TRAVEL CENTER,location_details.php?id=47779,http://www.rvandtravelers.com/location_details.php?id=47779,RVer,chevron,,,I-10,901 S EAGLE ST,WEIMAR,TX,78962,979-725-5014 (TRAVEL CENTER),979-725-5014 (CHESTER'S FRIED CHICKEN),,75,0,0,8,6,0,682,,,,,,,,,,,,,,,
45,Texas,WES-T-GO -TYE,location_details.php?id=3631,http://www.rvandtravelers.com/location_details.php?id=3631,RVer,conoco,,,I-20,606 S ACCESS RD,TYE,TX,79563,325-692-8736 (TRAVEL CENTER),,,101,0,0,8,2,4,278,,,325-692-0501,,,,,,,,,,,,
45,Texas,WES-T-GO TOP 18,location_details.php?id=3345,http://www.rvandtravelers.com/location_details.php?id=3345,RVer,conoco,,,I-20,101 SPINKS RD,ABILENE,TX,79603,325-695-5330 (TRAVEL CENTER),,,20,0,0,6,0,0,278,,,,,,,,,,,,,,,
45,Texas,WHIP IN,location_details.php?id=3656,http://www.rvandtravelers.com/location_details.php?id=3656,RVer,exxon,,,I-35,101 HOLFORDS PRAIRIE RD,LEWISVILLE,TX,75056,972-492-8614 (TRAVEL CENTER),,,8,0,8,3,0,2,450,,,,,,,,,,,,,,,
45,Texas,WILDCAT EXPRESS,location_details.php?id=47777,http://www.rvandtravelers.com/location_details.php?id=47777,RVer,shell_,,,I-10,801 S EAGLE ST,WEIMAR,TX,78962,979-725-6240 (TRAVEL CENTER),979-725-6240 (LOS RARRITOS),,0,0,0,2,0,0,682,,,,,,,,,,,,,,,
45,Texas,WILLCO TRUCK/AUTO PLAZA,location_details.php?id=3697,http://www.rvandtravelers.com/location_details.php?id=3697,RVer,valero,,,I-20,12898 TX-155 N,WINONA,TX,75792,903-877-2280 (TRAVEL CENTER),,,20,,,4,0,0,567,,,,,,,,,,,,,,,
45,Texas,WOODVILLE CHEVRON,location_details.php?id=12428,http://www.rvandtravelers.com/location_details.php?id=12428,RVer,chevron,,,US 69,523 S MAGNOLIA ST,WOODVILLE,TX,75979,409-283-5555 (TRAVEL CENTER),,,5,,,2,0,0,,,,,,,,,,,,,,,,
45,Texas,WOODY'S DIESEL EXPRESS,location_details.php?id=3728,http://www.rvandtravelers.com/location_details.php?id=3728,RVer,shell_,,,I-45,1021 W ST MARY ST,CENTERVILLE,TX,75833,903-536-2434 (TRAVEL CENTER),903-536-2434 (WOODY'S DINER),,30,0,0,5,0,0,164,,,,,,,,,,,,,,,
45,Texas,XPRESS FUEL,location_details.php?id=52871,http://www.rvandtravelers.com/location_details.php?id=52871,RVer,pilot,,,TX 20,1590 CLINT CUT-OFF RD,CLINT,TX,79836,915-851-2137 (TRAVEL CENTER),915-851-2137 (SUBWAY),,53,0,0,8,8,0,CLINT CUT-OFF RD,,,915-851-2312,,,locations.pilotflyingj.com/us/tx/clint/1590-clint-cutoff-road-[fm-1110],,,,,,,,,
45,Texas,XPRESS TRAVEL CENTER,location_details.php?id=12232,http://www.rvandtravelers.com/location_details.php?id=12232,RVer,shell_,,,US 80,120 E US HWY 80,FORNEY,TX,75126,972-564-5577 (TRAVEL CENTER),972-564-5577 (THE TACO PLACE),,40,0,40,2,0,0,,,,,,,,,,,,,,,,
45,Texas,YELLOW ROSE TRAVEL PLAZA,location_details.php?id=47657,http://www.rvandtravelers.com/location_details.php?id=47657,RVer,shell_,,,I-45,23456 OLD SAN ANTONIORD,NORMANGEE,TX,77871,903-344-1108 (TRAVEL CENTER),903-344-1108 (ARBY'S),,40,0,0,7,3,0,152,,,903-344-1115,,,,,,,,,,,,
45,Texas,YESWAY #1060,location_details.php?id=55273,http://www.rvandtravelers.com/location_details.php?id=55273,RVer,66gas,,,US 83,510 E FRONTAGE RD,HAWLEY,TX,79525,325-537-3552 (TRAVEL CENTER),325-537-3552 (SUBWAY),,3,0,0,6,0,0,,,,,,,,,,,,,,,,
45,Texas,YESWAY #1061,location_details.php?id=55274,http://www.rvandtravelers.com/location_details.php?id=55274,RVer,ind_dealer_1,,,US 180,1111 SEMINOLE RD,LAMESA,TX,79331,806-872-8629 (TRAVEL CENTER),,,0,0,0,4,0,0,TX 137,,,,,,,,,,,,,,,
45,Texas,YESWAY #1078,location_details.php?id=55275,http://www.rvandtravelers.com/location_details.php?id=55275,RVer,ind_dealer_1,,,US 83,400 S MAIN ST,WINTERS,TX,79567,325-754-5682 (TRAVEL CENTER),325-754-5400 (SUBWAY),,0,0,0,3,0,0,,,,,,,,,,,,,,,,
45,Texas,YESWAY 1125 - LUBBOCK,location_details.php?id=2748,http://www.rvandtravelers.com/location_details.php?id=2748,RVer,valero,,,I-27,4609 AVE A,LUBBOCK,TX,79404,806-747-2505 (TRAVEL CENTER),,,50,0,0,4,3,6,1-A,,,,,,,,,,,,,,,
45,Texas,YESWAY 1168 - CHISUM TRAVEL CENTER,location_details.php?id=53596,http://www.rvandtravelers.com/location_details.php?id=53596,RVer,valero,,,US 287,1501 N PACIFIC AVE,IOWA PARK,TX,76367,940-592-5607 (TRAVEL CENTER),940-592-5607 (CHESTER'S FRIED CHICKEN),,5,0,0,3,0,0,NW ACCESS RD,,,,,,,,,,,,,,,
45,Texas,YESWAY STORE,location_details.php?id=12399,http://www.rvandtravelers.com/location_details.php?id=12399,RVer,valero,,,TX LOOP 289,2611 E SLATON RD,LUBBOCK,TX,79404,806-771-8800 (TRAVEL CENTER),,,150,,,9,3,0,US 84,,,806-687-2757,,,,,,,,,,,,
45,Texas,ZIPPY J #6,location_details.php?id=915,http://www.rvandtravelers.com/location_details.php?id=915,RVer,exxon,,,I-20,4879 ESTES PKWY,LONGVIEW,TX,75603,903-757-0551 (TRAVEL CENTER),,,10,0,0,8,0,0,596,,,903-234-1419,,,,,,,,,,,,
46,Utah,7 ELEVEN,location_details.php?id=19125,http://www.rvandtravelers.com/location_details.php?id=19125,RVer,exxon,,,I-70,460 UT-94,THOMPSON SPRINGS,UT,84540,435-285-2230 (TRAVEL CENTER),,,20,0,0,3,0,0,187,,,,,,,,,,,,,,,
46,Utah,7 ELEVEN,location_details.php?id=44641,http://www.rvandtravelers.com/location_details.php?id=44641,RVer,exxon,,,US 191,861 US 191 S,BLANDING,UT,84511,435-678-2991 (TRAVEL CENTER),,,1,0,0,4,0,0,,,,,,,,,,,,,,,,
46,Utah,BEAR RIVER VALLEY CO-OP,location_details.php?id=44643,http://www.rvandtravelers.com/location_details.php?id=44643,RVer,66gas,,,UT 83,2780 N 4800 W,CORINNE,UT,84307,435-744-2211 (TRAVEL CENTER),435-744-2211 (BEAR RIVER VALLEY CAFE),,20,0,0,3,0,1,W OF UT 13,,,435-744-1031,,,,,,,,,,,,
46,Utah,BELL'S FUEL STOP,location_details.php?id=44642,http://www.rvandtravelers.com/location_details.php?id=44642,RVer,66gas,,,I-15/84,1096 MEDICAL DR,BRIGHAM CITY,UT,84302,435-723-3924 (TRAVEL CENTER),,,0,0,0,3,0,0,362,,,,,,,,,,,,,,,
46,Utah,BELL'S SILVERCREEK JUNCTION,location_details.php?id=319,http://www.rvandtravelers.com/location_details.php?id=319,RVer,sinclair_oil_.svg,,,I-80,7100 SILVER CREEK RD,SILVER CREEK,UT,84098,435-649-9243 (TRAVEL CENTER),435-649-9243 (SUBWAY),435-649-9243 (PIZZA HUT),12,0,12,4,4,0,146,,,435-649-9245,,,,,,,,,,,,
46,Utah,BLU #0103,location_details.php?id=53977,http://www.rvandtravelers.com/location_details.php?id=53977,RVer,ind_dealer_1,,,US 191,8190 S PARIETTE RD,MYTON,UT,84052,801-866-7200 (TRAVEL CENTER),,,0,0,0,5,0,0,,,,,,,,,,,,,,,,
46,Utah,BRYCE CANYON SINCLAIR,location_details.php?id=12454,http://www.rvandtravelers.com/location_details.php?id=12454,RVer,sinclair_oil_.svg,,,UT 63,1000 S STATE HWY 63,BRYCE CANYON CITY,UT,84764,435-834-5232 (TRAVEL CENTER),,,10,0,0,2,0,3,HALF MILE S OF UT 12,,,,,,,,,,,,,,,
46,Utah,CANYONLANDS CONOCO,location_details.php?id=44649,http://www.rvandtravelers.com/location_details.php?id=44649,RVer,conoco,,,US 191,433 N MAIN ST,MONTICELLO,UT,84535,435-587-3489 (TRAVEL CENTER),435-587-3489 (SUBWAY),,3,0,0,4,0,0,,,,,,,,,,,,,,,,
46,Utah,CHEVRON FUEL STOP,location_details.php?id=12439,http://www.rvandtravelers.com/location_details.php?id=12439,RVer,chevron,,,US 6,76 US-6,DELTA,UT,84624,435-864-4671 (TRAVEL CENTER),,,5,0,0,3,0,0,US 50,,,,,,,,,,,,,,,
46,Utah,CORAL CANYON MARKET,location_details.php?id=44646,http://www.rvandtravelers.com/location_details.php?id=44646,RVer,chevron,,,I-15,40 N 6300 W,HURRICANE,UT,84737,435-628-4858 (TRAVEL CENTER),,,10,0,0,2,0,0,16 (1 MILE E ON UT 9),,,,,,,,,,,,,,,
46,Utah,COTTONWOOD SINCLAIR,location_details.php?id=12450,http://www.rvandtravelers.com/location_details.php?id=12450,RVer,sinclair_oil_.svg,,,UT 18,855 E MAIN ST,ENTERPRISE,UT,84725,435-878-2603 (TRAVEL CENTER),,,5,0,0,4,0,0,,,,,,,,,,,,,,,,
46,Utah,DELLE CITY STATION,location_details.php?id=732,http://www.rvandtravelers.com/location_details.php?id=732,RVer,tesoro-,,,I-80,1 W MAIN ST,GRANTSVILLE,UT,84029,435-884-0476 (TRAVEL CENTER),,,100,0,0,2,0,0,70,,,,,,,,,,,,,,,
46,Utah,DUNN OIL,location_details.php?id=789,http://www.rvandtravelers.com/location_details.php?id=789,RVer,chevron,,,I-215,1881 W CALIFORNIA AVE,SALT LAKE CITY,UT,84104,801-975-7188 (TRAVEL CENTER),,,0,0,0,4,0,0,21,,,,,,,,,,,,,,,
46,Utah,"ERNIE'S TRUCK PLAZA, INC",location_details.php?id=829,http://www.rvandtravelers.com/location_details.php?id=829,RVer,sinclair_oil_.svg,,,I-15,1035 N MAIN ST,BEAVER,UT,84713,435-438-5846 (TRAVEL CENTER),,,40,0,0,6,8,0,112,,,435-438-5397,,,,,,,,,,,,
46,Utah,EXTRA MILE,location_details.php?id=2647,http://www.rvandtravelers.com/location_details.php?id=2647,RVer,chevron,,,I-15/80,278 WEST 2100,SALT LAKE CITY,UT,84115,801-484-1662 (TRAVEL CENTER),,,0,0,0,7,0,0,305-B,,,,,,,,,,,,,,,
46,Utah,FLYING J DEALER #509 -  EAGLE'S LANDING,location_details.php?id=798,http://www.rvandtravelers.com/location_details.php?id=798,RVer,flying-j-,,,I-15,653 W 1400 N,BEAVER,UT,84713,435-438-5191 (TRAVEL CENTER),435-438-5191 (VALERIES TACO SHOP),,120,10,10,7,6,3,112,,,435-438-5043,3.999,3.999,pilotflyingj.com/stores/509/,3.899,2.999,,,,,,,
46,Utah,FLYING J DEALER #510 - EAGLE'S LANDING,location_details.php?id=18307,http://www.rvandtravelers.com/location_details.php?id=18307,RVer,flying-j-,,,I-15,810 N 800 W,SCIPIO,UT,84656,435-758-2345 (TRAVEL CENTER),435-758-2345 (DAIRY QUEEN),,50,0,0,5,4,1,188,,,435-758-2330,3.999,3.999,pilotflyingj.com/stores/510,3.799,2.999,,,,,,,
46,Utah,FLYING J TRAVEL CENTER #742,location_details.php?id=18308,http://www.rvandtravelers.com/location_details.php?id=18308,RVer,flying-j-,,,I-80,1605 E SADDLEBACK BLVD,LAKE POINT,UT,84074,801-508-7400 (TRAVEL CENTER),801-508-7400 (DENNY'S),,150,5,5,7,9,0,99,,,801-508-7404,3.959,3.999,pilotflyingj.com/stores/742,3.259,3.699,,,,,,,
46,Utah,FLYING J TRAVEL CENTER #743,location_details.php?id=18313,http://www.rvandtravelers.com/location_details.php?id=18313,RVer,flying-j-,,,I-15,1597 S MAIN ST,NEPHI,UT,84648,435-623-2400 (TRAVEL CENTER),435-623-2400 (DENNY'S),,150,5,5,8,9,0,222,,,435-623-2421,3.999,3.999,pilotflyingj.com/stores/743,3.359,3.699,,,,,,,
46,Utah,FLYING J TRAVEL CENTER #744,location_details.php?id=18318,http://www.rvandtravelers.com/location_details.php?id=18318,RVer,flying-j-,,,I-15/84,1172 W 21ST ST,OGDEN,UT,84401,801-399-5577 (TRAVEL CENTER),801-399-5577 (DENNY'S),,100,25,25,8,9,0,343,,,801-399-9353,3.959,3.999,www.pilotflyingj.com/stores/744,3.359,3.999,,,,,,,
46,Utah,FLYING J TRAVEL CENTER #746,location_details.php?id=18325,http://www.rvandtravelers.com/location_details.php?id=18325,RVer,flying-j-,,,I-15,2025 S 900 W,SALT LAKE CITY,UT,84116,801-972-3711 (TRAVEL CENTER),801-972-3711 (DENNY'S),,110,36,36,8,9,0,305-B,,,801-972-6174,3.959,3.999,pilotflyingj.com/stores/746,3.439,3.999,,,,,,,
46,Utah,FLYING J TRAVEL CENTER #746,location_details.php?id=44768,http://www.rvandtravelers.com/location_details.php?id=44768,RVer,flying-j-,,,I-80,2025 S 900 W,SALT LAKE CITY,UT,84116,801-972-3711 (TRAVEL CENTER),801-972-3711 (DENNY'S),,110,36,36,8,9,0,122,,,801-972-6174,3.959,3.999,pilotflyingj.com/stores/746,3.439,3.999,,,,,,,
46,Utah,FLYING J TRAVEL CENTER #747,location_details.php?id=18336,http://www.rvandtravelers.com/location_details.php?id=18336,RVer,flying-j-,,,I-15,1460 N 1750 W,SPRINGVILLE,UT,84663,801-489-3622 (TRAVEL CENTER),801-489-3622 (DENNY'S),,80,15,15,8,8,0,261,,,801-489-3059,3.999,3.999,pilotflyingj.com/stores/747,3.279,3.199,,,,,,,
46,Utah,FLYING J TRAVEL CENTER #748,location_details.php?id=18337,http://www.rvandtravelers.com/location_details.php?id=18337,RVer,flying-j-,,,I-15,600 W 750 N,WILLARD,UT,84340,435-723-1010 (TRAVEL CENTER),435-723-1010 (SUBWAY),,50,10,10,5,4,0,357,,,435-723-1044,3.959,3.999,pilotflyingj.com/stores/748,3.379,3.499,,,,,,,
46,Utah,FLYING J TRAVEL CENTER #772,location_details.php?id=18340,http://www.rvandtravelers.com/location_details.php?id=18340,RVer,flying-j-,,,I-215,885 N POINT CIRCLE,NORTH SALT LAKE CITY,UT,84054,801-936-1408 (TRAVEL CENTER),,,50,5,5,5,4,0,27,,,801-936-1457,3.959,3.999,pilotflyingj.com/stores/772,3.319,3.999,,,,,,,
46,Utah,FLYING J TRAVEL CENTER #773,location_details.php?id=952,http://www.rvandtravelers.com/location_details.php?id=952,RVer,flying-j-,,,I-70,35 E FLYING J DR,RICHFIELD,UT,84701,435-896-5050 (TRAVEL CENTER),,,50,5,5,5,3,0,40,,,435-896-4044,3.879,3.999,,3.319,3.999,,,,,,,
46,Utah,FLYING J TRAVEL CENTER #774,location_details.php?id=953,http://www.rvandtravelers.com/location_details.php?id=953,RVer,flying-j-,,,I-84,90 S STONE RD,SNOWVILLE,UT,84336,435-872-8181 (TRAVEL CENTER),,,34,11,11,3,3,0,7,,,435-872-8171,3.999,3.999,pilotflyingj.com/stores/774,3.299,3.999,,,,,,,
46,Utah,GOLDEN SPIKE TRAVEL PLAZA,location_details.php?id=1250,http://www.rvandtravelers.com/location_details.php?id=1250,RVer,chevron,,,I-84,2410 W MAIN ST,TREMONTON,UT,84337,435-257-7249 (TRAVEL CENTER),435-257-7249 (LA PASATITA),,20,0,0,2,2,0,40,,,435-257-2931,,,,,,,,,,,,
46,Utah,HOLIDAY HILLS RV PARK,location_details.php?id=1336,http://www.rvandtravelers.com/location_details.php?id=1336,RVer,66gas,,,I-80,118 S 500 W,COALVILLE,UT,84017,435-336-4421 (TRAVEL CENTER),,,50,0,0,2,2,0,162,,,,,,,,,,,,,,,
