state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,Fax,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Reserved Parking Spots,# of Paid Parking Spots,Exit,Phone 2,Phone 3,Diesel,Bulk Def,Unleaded,# of Men's Showers,Propane,Phone 4,Phone 5,Hours of Operation,Mile Marker,Road Name,https,Mailing Address
23,Missouri,PILOT - MR. FUEL,location_details.php?id=2069,https://www.truckstopsandservices.com/location_details.php?id=2069,Trucker,pilot,38.28618,-90.404641,I-55,8915 WEIER RD,PEVELY,MO,63070,636-475-7403 (TRAVEL CENTER),636-479-4734,12,5,2,0,0,0,180,,,2.999,3.999,2.899,,,,,,,,,
23,Missouri,PILOT - MR. FUEL,location_details.php?id=2070,https://www.truckstopsandservices.com/location_details.php?id=2070,Trucker,pilot,38.818521,-90.952253,I-70,11 HWY W,FORISTELL,MO,63348,636-673-1011 (TRAVEL CENTER),636-673-1015,20,7,4,0,0,0,203,,,,,,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #1126,location_details.php?id=45337,https://www.truckstopsandservices.com/location_details.php?id=45337,Trucker,pilot,39.156959,-94.476131,I-435,8801 NE BIRMINGHAM RD,KANSAS CITY,MO,64161,816-453-0076 (TRAVEL CENTER),816-453-4068,15,6,2,0,0,0,55-B,816-453-0076 (DUNKIN' DONUTS EXPRESS),,3.559,4.259,2.759,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #1323,location_details.php?id=890,https://www.truckstopsandservices.com/location_details.php?id=890,Trucker,pilot,39.599993,-94.791727,I-29,1307 SE GRAND DD HWY,FAUCETT,MO,64448,816-558-5011 (TRAVEL CENTER),816-710-2022,59,10,7,0,0,0,35,816-558-5011 (TACO BELL),,,,,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #167,location_details.php?id=24300,https://www.truckstopsandservices.com/location_details.php?id=24300,Trucker,pilot,37.836067,-94.325324,I-49,2424 E AUSTIN RD,NEVADA,MO,64772,417-667-3271 (TRAVEL CENTER),417-667-4843,70,6,3,0,6,6,101,,,3.399,4.259,2.899,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #208,location_details.php?id=17485,https://www.truckstopsandservices.com/location_details.php?id=17485,Trucker,pilot,38.488114,-90.757955,I-44,1475 THORTON ST,PACIFIC,MO,63069,636-257-4100 (TRAVEL CENTER),636-257-4107,90,9,7,0,0,0,257,636-257-4106 (SUBWAY),,3.399,4.159,2.799,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #252,location_details.php?id=17488,https://www.truckstopsandservices.com/location_details.php?id=17488,Trucker,pilot,39.370131,-94.37431,I-35,600 W STATE RD 92,KEARNEY,MO,64060,816-635-4015 (TRAVEL CENTER),816-635-4116,75,9,7,3,9,9,26,816-635-4115 (TACO BELL),,3.659,4.259,2.759,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #301,location_details.php?id=17493,https://www.truckstopsandservices.com/location_details.php?id=17493,Trucker,pilot,36.518738,-89.598252,I-55,917 E ELM ST,MARSTON,MO,63866,573-643-2320 (TRAVEL CENTER),573-643-2252,90,7,5,2,5,5,40,573-643-2200 (SUBWAY),,3.099,4.259,2.639,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #317,location_details.php?id=17496,https://www.truckstopsandservices.com/location_details.php?id=17496,Trucker,pilot,37.004929,-94.554127,I-44,4500 HWY 43 S,JOPLIN,MO,64804,417-781-0255 (TRAVEL CENTER),417-781-0179,90,9,7,0,0,0,4,417-781-0164 (WENDY'S),,3.599,4.259,2.799,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #385,location_details.php?id=12770,https://www.truckstopsandservices.com/location_details.php?id=12770,Trucker,pilot,37.873873,-93.620813,US 54,9890 S MO 13,COLLINS,MO,64738,417-275-4796 (TRAVEL CENTER),417-275-4726,65,8,3,0,5,5,BUSINESS 13 S,417-275-1010 (SUBWAY),,3.399,4.259,2.849,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #44,location_details.php?id=17480,https://www.truckstopsandservices.com/location_details.php?id=17480,Trucker,pilot,38.939611,-92.77297,I-70,1701 ASHLEY RD,BOONVILLE,MO,65233,660-882-9120 (TRAVEL CENTER),660-882-9710,150,10,8,1,10,10,101,660-882-8675 (WENDY'S),660-882-8675 (DUNKIN' DONUTS),3.359,4.259,2.579,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #442,location_details.php?id=17502,https://www.truckstopsandservices.com/location_details.php?id=17502,Trucker,pilot,36.228524,-89.725784,I-55,1701 HWY 84 E,HAYTI,MO,63851,573-359-2007 (TRAVEL CENTER),573-359-2031,120,9,8,0,10,10,19,573-359-0471 (ARBY'S),,3.359,4.259,2.799,,,,,,,,,
23,Missouri,PILOT TRAVEL CENTER #443,location_details.php?id=17505,https://www.truckstopsandservices.com/location_details.php?id=17505,Trucker,pilot,39.00357,-93.733678,I-70,6676 HWY 13,HIGGINSVILLE,MO,64037,660-584-8484 (TRAVEL CENTER),660-584-8486,125,9,6,0,6,6,49,660-584-6660 (SUBWAY),660-584-6660 (MCDONALD'S),3.499,4.259,2.939,,,,,,,,,
23,Missouri,PUMP N PANTRY,location_details.php?id=18686,https://www.truckstopsandservices.com/location_details.php?id=18686,Trucker,66gas,37.053436,-94.314193,MO 59,45 STATE HWY 59,DIAMOND,MO,64840,417-358-1955 (TRAVEL CENTER),,10,2,0,0,0,0,CR FF,,,,,,,,,,,,,,
23,Missouri,PUMP N PETE'S,location_details.php?id=12838,https://www.truckstopsandservices.com/location_details.php?id=12838,Trucker,66gas,37.339483,-94.29445,I-49,309 N 6TH ST,JASPER,MO,64755,417-394-2368 (TRAVEL CENTER),,24,6,0,0,0,0,66,417-394-2368 (SIMPLE SIMON'S DELI),,,,,,,,,,,,,
23,Missouri,QUICK STOP,location_details.php?id=45300,https://www.truckstopsandservices.com/location_details.php?id=45300,Trucker,conoco,37.273808,-94.601053,MO 171,540 MO 171,ASBURY,MO,64832,417-642-5659 (TRAVEL CENTER),,0,2,0,0,0,0,,,,,,,,,,,,,,,
23,Missouri,QUIK TRIP,location_details.php?id=2686,https://www.truckstopsandservices.com/location_details.php?id=2686,Trucker,quiktrip-,39.355439,-94.765875,I-29,1951 PRAIRIE VIEW RD,PLATTE CITY,MO,64079,816-858-2503 (TRAVEL CENTER),816-431-7572,15,8,0,0,0,0,18,,,,,,,,,,,,,,
23,Missouri,QUIK TRIP,location_details.php?id=2688,https://www.truckstopsandservices.com/location_details.php?id=2688,Trucker,quiktrip-,39.216459,-94.47688,I-35,8600 PLEASANT VALLEY RD,PLEASANT VALLEY,MO,64068,816-415-2291 (TRAVEL CENTER),816-415-2294,25,9,0,0,0,0,13 NB - 14 SB,,,,,,,,,,,,,,
23,Missouri,QUIK TRIP,location_details.php?id=2689,https://www.truckstopsandservices.com/location_details.php?id=2689,Trucker,quiktrip-,38.254534,-90.400313,I-55,850 MCNUTT ST,HERCULANEUM,MO,63048,636-937-3813 (TRAVEL CENTER),636-937-3813,20,6,0,0,0,0,178,636-937-3813 (QT KITCHEN),,,,,,,,,,,,,
23,Missouri,QUIK TRIP,location_details.php?id=2690,https://www.truckstopsandservices.com/location_details.php?id=2690,Trucker,quiktrip-,39.012881,-94.126545,I-70,309 S BROADWAY,OAK GROVE,MO,64075,816-690-8569 (TRAVEL CENTER),816-625-3149,30,8,0,0,0,0,28,,,,,,,,,,,,,,
23,Missouri,QUIK TRIP,location_details.php?id=2691,https://www.truckstopsandservices.com/location_details.php?id=2691,Trucker,quiktrip-,38.800874,-90.623119,I-70,391 MAIN ST,ST. PETERS,MO,63376,636-970-3029 (TRAVEL CENTER),636-279-3002,20,6,0,0,0,0,222,636-970-3029 (QT KITCHEN),,,,,,,,,,,,,
23,Missouri,QUIK TRIP,location_details.php?id=2692,https://www.truckstopsandservices.com/location_details.php?id=2692,Trucker,quiktrip-,38.764466,-90.204643,I-270,10845 LILAC AVE,LARIMORE,MO,63137,314-867-6678 (TRAVEL CENTER),314-867-6678,15,11,0,0,0,0,33,,,,,,,,,,,,,,
23,Missouri,RAPID ROBERT'S,location_details.php?id=12773,https://www.truckstopsandservices.com/location_details.php?id=12773,Trucker,conoco,37.006436,-94.550479,I-44,4549 HWY 43,JOPLIN,MO,64804,417-206-9416 (TRAVEL CENTER),417-206-9416,50,5,0,0,0,0,4,417-206-9416 (SUBWAY),,,,,,,,,,,,,
23,Missouri,RAPID ROBERT'S,location_details.php?id=12803,https://www.truckstopsandservices.com/location_details.php?id=12803,Trucker,conoco,37.13067,-93.458695,US 60,1951 PRAIRIE VIEW RD,REPUBLIC,MO,65738,417-732-9226 (TRAVEL CENTER),,0,2,0,0,0,0,MO M,,,,,,,,,,,,,,
23,Missouri,RAPID ROBERTS,location_details.php?id=2716,https://www.truckstopsandservices.com/location_details.php?id=2716,Trucker,conoco,37.254303,-93.265356,I-44,3165 N GLENSTONE AVE,SPRINGFIELD,MO,65803,417-833-8595 (TRAVEL CENTER),417-833-8587,70,4,0,0,0,0,80-B,,,,,,,,,,,,,,
23,Missouri,RAY CARROLL FUELS,location_details.php?id=12766,https://www.truckstopsandservices.com/location_details.php?id=12766,Trucker,cenex--300_0,39.278517,-93.987805,MO 10,807 W MAIN ST,RICHMOND,MO,64085,800-722-4470 (TRAVEL CENTER),816-776-5886,0,6,0,0,0,0,,,,,,,,,,,,,,,
23,Missouri,RHODES 101 STOP,location_details.php?id=2741,https://www.truckstopsandservices.com/location_details.php?id=2741,Trucker,ind_dealer_1,37.636856,-89.837324,I-55,50 SEMO LANE,BIEHLE,MO,63775,573-547-2314 (TRAVEL CENTER),,5,2,0,0,0,0,123,,,,,,,,,,,,,,
23,Missouri,RHODES 101 TRAVEL CENTER,location_details.php?id=2742,https://www.truckstopsandservices.com/location_details.php?id=2742,Trucker,ind_dealer_1,37.240553,-89.562743,I-55,3508 NASH RD,SCOTT CITY,MO,63780,573-335-8200 (TRAVEL CENTER),573-335-7789,150,6,5,0,0,0,91,573-335-8200 (KRISPY KRUNCHY CHICKEN),573-335-8200 (EMO'S PIZZA),,,,,,,,,,,,
23,Missouri,Rhodes 101 Travel Center,location_details.php?id=64522,https://www.truckstopsandservices.com/location_details.php?id=64522,Trucker,,36.89076158,-89.5384052,I-55,,Sikeston,MO,63801,573-258-8331,,,,,,,,,,,,,,,,,,,,,,
23,Missouri,Road Ranger,location_details.php?id=64922,https://www.truckstopsandservices.com/location_details.php?id=64922,Trucker,,37.06707,-94.40355,I-44,,Joplin,MO,64801,417-202-3584,,,,,,,,,,,,,,,,,,,,,,
23,Missouri,ROAD RANGER TRAVEL CENTER,location_details.php?id=2598,https://www.truckstopsandservices.com/location_details.php?id=2598,Trucker,roadranger2019,38.544008,-90.439694,I-44,205 N HWY DR,FENTON,MO,63026,815-566-4043 (TRAVEL CENTER),636-326-6922,25,6,2,0,0,0,275,815-566-4043 (SUBWAY),,,,,,,,,,,,,
23,Missouri,ROAD RANGER TRAVEL CENTER,location_details.php?id=17513,https://www.truckstopsandservices.com/location_details.php?id=17513,Trucker,roadranger2019,37.836064,-92.098928,I-44,22345 HWY 28,ST. ROBERT,MO,65584,815-315-4953 (TRAVEL CENTER),573-336-3080,80,7,6,4,0,0,163,815-315-4953 (SUBWAY),815-315-4953 (CHESTER'S FRIED CHICKEN),,,,,,815-315-4953 (DAN'S PIZZA),815-315-4953 (RR KITCHEN),,,,,
23,Missouri,ROSS FUEL CENTER,location_details.php?id=54876,https://www.truckstopsandservices.com/location_details.php?id=54876,Trucker,ind_dealer_1,36.801886,-90.454054,US 67,3800 HWY 67 N,POPLAR BLUFF,MO,63901,573-778-9090,573-778-9595,25,4,0,0,0,0,,,,,,,,,,,,,,,
23,Missouri,SAPP BROTHERS TRAVEL CENTER,location_details.php?id=51164,https://www.truckstopsandservices.com/location_details.php?id=51164,Trucker,,38.616374,-94.352759,I-49,27603 SW OUTER RD,HARRISONVILLE,MO,64701,816-884-3306 (TRAVEL CENTER),816-793-7099,100,5,5,4,0,0,157,816-884-3306 (APPLE BARREL RESTAURANT),816-884-3306 (DUNKIN' DONUTS),3.199,4.189,n/a,,,,,,,,,
23,Missouri,SHELBYS,location_details.php?id=12768,https://www.truckstopsandservices.com/location_details.php?id=12768,Trucker,66gas,38.139444,-93.71685,MO 13,303 S HWY 13,LOWRY CITY,MO,64763,417-644-7850 (TRAVEL CENTER),,25,6,0,0,0,0,,,,,,,,,,,,,,,
23,Missouri,SHELL FOOD MART,location_details.php?id=45306,https://www.truckstopsandservices.com/location_details.php?id=45306,Trucker,shell_,39.752065,-94.215252,I-35,1415 BOB GRIFFIN RD,CAMERON,MO,64429,816-632-2156 (TRAVEL CENTER),816-632-2617,65,8,1,0,0,0,54,816-632-2156 (WENDY'S),,,,,,,,,,,,,
23,Missouri,SHOAL CREEK C-STORE,location_details.php?id=45336,https://www.truckstopsandservices.com/location_details.php?id=45336,Trucker,66gas,36.968711,-94.432136,I-49,6867 GATEWAY DR,JOPLIN,MO,64804,417-659-8553 (TRAVEL CENTER),,6,6,0,0,0,6,33,,,,,,,,,,,,,,
23,Missouri,SIGNAL FOOD STORE,location_details.php?id=12761,https://www.truckstopsandservices.com/location_details.php?id=12761,Trucker,ind_dealer_1,37.114015,-92.576966,US 60,881 W COMMERCIAL ST,MANSFIELD,MO,65704,417-924-4061 (TRAVEL CENTER),,0,2,0,0,0,0,MO 5,,,,,,,,,,,,,,
23,Missouri,SIGNAL FOOD STORE #110,location_details.php?id=54933,https://www.truckstopsandservices.com/location_details.php?id=54933,Trucker,ind_dealer_1,37.1144,-92.577484,US 60,711 N US HWY 60,MANSFIELD,MO,65704,417-924-8886 (TRAVEL CENTER),,0,5,0,0,0,0,,417-924-2424 (SUBWAY),417-924-2424 (HANK'S FRIED CHICKEN),,,,,,,,,,,,
23,Missouri,SIGNAL FOOD STORE #120,location_details.php?id=55848,https://www.truckstopsandservices.com/location_details.php?id=55848,Trucker,ind_dealer_1,37.14982,-92.7525,US 60,222 STATE HWY C,SEYMOUR,MO,65746,417-765-1010 (TRAVEL CENTER),,0,3,0,0,0,0,,417-765-1010 (SUBWAY),,,,,,,,,,,,,
23,Missouri,SIGNAL FOOD STORE - MOUNTAIN VIEW,location_details.php?id=12800,https://www.truckstopsandservices.com/location_details.php?id=12800,Trucker,ind_dealer_1,37.000146,-91.70525,US 60,513 N PINE ST,MOUNTAIN VIEW,MO,65548,417-934-5941 (TRAVEL CENTER),,3,4,0,0,0,0,MO 17,417-934-5941 (SUBWAY),417-934-5941 (HANK'S FRIED CHICKEN),,,,,,,,,,,,
23,Missouri,SIGNAL FOOD STORE - OZARK,location_details.php?id=45377,https://www.truckstopsandservices.com/location_details.php?id=45377,Trucker,ambest,37.06999,-93.222688,US 65,1690 W HWY J,OZARK,MO,65721,417-581-9902 (TRAVEL CENTER),,5,6,0,0,0,0,HWY J,417-581-9902 (HANK'S FRIED CHICKEN),417-581-9902 (QUIZNOS),,,,,,,,,,,,
23,Missouri,SIMMONS GROCERY,location_details.php?id=45465,https://www.truckstopsandservices.com/location_details.php?id=45465,Trucker,ind_dealer_1,36.949261,-90.826844,US 60,28001 US 60,ELLSINORE,MO,63937,573-322-5758 (TRAVEL CENTER),,10,3,0,0,0,0,MO FF,,,,,,,,,,,,,,
23,Missouri,SINCLAIR SMART MART,location_details.php?id=12823,https://www.truckstopsandservices.com/location_details.php?id=12823,Trucker,sinclair_oil_.svg,39.375663,-93.484827,US 65,1400 N US HWY 65,CARROLLTON,MO,64633,660-542-3316 (TRAVEL CENTER),660-542-8727,3,3,0,0,0,0,,,,,,,,,,,,,,,
23,Missouri,SNAPPY MART,location_details.php?id=12815,https://www.truckstopsandservices.com/location_details.php?id=12815,Trucker,66gas,36.713238,-91.82549,US 63,3675 N US 63,WEST PLAINS,MO,65775,417-257-1421 (TRAVEL CENTER),417-257-1081,65,4,1,0,0,0,MO 14,,,,,,,,,,,,,,
23,Missouri,SNAPPY MART,location_details.php?id=12816,https://www.truckstopsandservices.com/location_details.php?id=12816,Trucker,shell_,36.594154,-91.643686,US 63,US 63 S,KOSHKONONG,MO,65692,417-867-3202 (TRAVEL CENTER),,12,2,1,0,0,0,,,,,,,,,,,,,,,
23,Missouri,SPEEDY'S CONVENIENCE,location_details.php?id=12786,https://www.truckstopsandservices.com/location_details.php?id=12786,Trucker,sinclair_oil_.svg,39.753852,-94.76833,US 36,1310 S RIVERSIDE RD,ST. JOSEPH,MO,64507,816-232-7111 (TRAVEL CENTER),816-279-5127,10,4,1,0,0,0,RIVERSIDE RD,816-232-7111 (MCDONALD'S),,,,,,,,,,,,,
23,Missouri,TAYLOR'S STATE LINE TRUCK STOP,location_details.php?id=12829,https://www.truckstopsandservices.com/location_details.php?id=12829,Trucker,ind_dealer_1,36.499994,-90.539672,US 67,21761 HWY 67 S,NEELYVILLE,MO,63954,573-989-6494 (TRAVEL CENTER),,200,4,4,2,0,0,,573-989-6494 (LONGHORN GRILL),,,,,,,,,,,,,
23,Missouri,TEMP STOP,location_details.php?id=12821,https://www.truckstopsandservices.com/location_details.php?id=12821,Trucker,66gas,38.67235,-93.2507,US 65,4575 S LIMIT AVE,SEDALIA,MO,65301,660-826-8222 (TRAVEL CENTER),,15,8,2,0,0,0,,660-826-8222 (CHAMP'S CHICKEN),,,,,,,,,,,,,
23,Missouri,TEMP STOP #102  EL RANCHO,location_details.php?id=12791,https://www.truckstopsandservices.com/location_details.php?id=12791,Trucker,66gas,38.305746,-92.576709,US 54,7 ACORN DR,ELDON,MO,65026,573-392-5510 (TRAVEL CENTER),573-392-9116,50,4,2,0,0,0,MO 52,573-392-5510 (CHAMP'S CHICKEN),,,,,,,,,,,,,
23,Missouri,THE ANCHOR C-STORE,location_details.php?id=45340,https://www.truckstopsandservices.com/location_details.php?id=45340,Trucker,ind_dealer_1,37.00112,-91.683627,US 60,1216 E HWY 60,MOUNTAIN VIEW,MO,65548,417-934-5050 (TRAVEL CENTER),,10,4,0,0,0,0,MO 17,417-934-5050 (THE ANCHOR DELI),,,,,,,,,,,,,
23,Missouri,THE FILLING STATION,location_details.php?id=12774,https://www.truckstopsandservices.com/location_details.php?id=12774,Trucker,ind_dealer_1,36.598911,-94.594936,MO 43,27 ROUTE O,SOUTHWEST CITY,MO,64863,417-762-3670 (TRAVEL CENTER),417-762-2535,5,2,0,0,0,0,CO RD O,,,,,,,,,,,,,,
23,Missouri,TRAIL'S END,location_details.php?id=3391,https://www.truckstopsandservices.com/location_details.php?id=3391,Trucker,66gas,40.405675,-95.557168,I-29,1303 US 136,ROCK PORT,MO,64482,660-744-6166 (TRAVEL CENTER),660-744-6358,70,5,2,0,0,0,110,660-744-6166 (SUBWAY),660-744-6166 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,,
23,Missouri,TRAVEL CENTERS OF AMERICA #018,location_details.php?id=15987,https://www.truckstopsandservices.com/location_details.php?id=15987,Trucker,catscale3,38.996214,-93.56675,I-70,102 NW 4TH ST,CONCORDIA,MO,64020,660-463-2001 (TRAVEL CENTER),660-463-2046,146,10,12,2,8,8,58,660-463-2001 (COUNTRY PRIDE RESTAURANT),660-463-2001 (SUBWAY),,,,,,,,,,,,
23,Missouri,TRAVEL CENTERS OF AMERICA #051,location_details.php?id=16001,https://www.truckstopsandservices.com/location_details.php?id=16001,Trucker,catscale3,36.759166,-89.535474,I-55,854 STATE RD 80,MATTHEWS,MO,63867,573-471-8644 (TRAVEL CENTER),573-471-6927,114,8,6,5,27,27,58,573-471-8644 (POPEYE'S),573-471-8644 (TACO BELL EXPRESS),,,,,,,,,,,,
23,Missouri,TRAVEL CENTERS OF AMERICA #052 - SANDY LONG,location_details.php?id=16009,https://www.truckstopsandservices.com/location_details.php?id=16009,Trucker,catscale3,39.018463,-94.128875,I-70,100 N BROADWAY,OAK GROVE,MO,64075,816-690-4115 (TRAVEL CENTER),816-625-4555,118,10,9,3,12,12,28,816-690-4115 (POPEYE'S),,,,,,,,,,,,,
23,Missouri,TRAVEL CENTERS OF AMERICA #072,location_details.php?id=16006,https://www.truckstopsandservices.com/location_details.php?id=16006,Trucker,,37.09446,-93.808142,I-44,1000 E MOUNT VERNON BLVD,MOUNT VERNON,MO,65712,417-466-9230 (TRAVEL CENTER),417-466-3587,150,12,12,2,13,13,46,417-466-9230 (SUBWAY),417-466-9230 (CHAMP'S CHICKEN),,,,,,,,,,,,
23,Missouri,TRAVEL CENTERS OF AMERICA #137,location_details.php?id=3199,https://www.truckstopsandservices.com/location_details.php?id=3199,Trucker,catscale3,37.275196,-93.114508,I-44,225 E EVERGREEN RD,STRAFFORD,MO,65757,417-736-2161 (TRAVEL CENTER),417-736-3486,130,8,8,2,40,40,88,417-736-2161 (COUNTRY PRIDE RESTAURANT),417-736-2161 (TACO BELL),,,,,,417-736-2161 (SUBWAY),417-736-2161 (CHAMP'S CHICKEN),,,,,
23,Missouri,TRAVEL CENTERS OF AMERICA #175,location_details.php?id=15992,https://www.truckstopsandservices.com/location_details.php?id=15992,Trucker,catscale3,38.816807,-90.951183,I-70,3265 N SERVICE RD E,FORISTELL,MO,63348,636-673-2295 (TRAVEL CENTER),636-673-2821,95,8,8,5,48,48,203,636-673-2295 (COUNTRY PRIDE RESTAURANT),636-673-2295 (POPEYE'S),,,,,,636-673-2295 (TACO BELL),636-673-2295 (PIZZA HUT),,,,,
23,Missouri,TRAVEL CENTERS OF AMERICA #461,location_details.php?id=58002,https://www.truckstopsandservices.com/location_details.php?id=58002,Trucker,,38.0739,-91.4069,I-44,5922 MO 19,CUBA,MO,65453,573-885-3992 (TRAVEL CENTER),573-885-4892,412,20,16,3,,,208,573-885-3992 (DOTTI'S FAMILY RESTAURANT),,,,,,,,,,,,,
23,Missouri,TREX MART,location_details.php?id=3516,https://www.truckstopsandservices.com/location_details.php?id=3516,Trucker,conoco,39.968952,-94.973325,I-29,4177 US 59,SAVANNAH,MO,64485,816-487-2222 (TRAVEL CENTER),816-487-2562,10,2,0,0,0,0,53,816-487-2222 (COUNTRY CAFE),,,,,,,,,,,,,
23,Missouri,TREX MART,location_details.php?id=3517,https://www.truckstopsandservices.com/location_details.php?id=3517,Trucker,ind_dealer_1,39.551355,-94.268089,I-35,7812 E HWY 116,LATHROP,MO,64465,816-740-6605 (TRAVEL CENTER),,25,4,4,0,0,0,40,,,,,,,,,,,,,,
23,Missouri,TREX MART,location_details.php?id=18685,https://www.truckstopsandservices.com/location_details.php?id=18685,Trucker,ind_dealer_1,39.518701,-94.784719,I-29,17605 HWY Z,DEARBORN,MO,64439,816-992-3758 (TRAVEL CENTER),816-992-9460,10,2,0,0,0,0,30,,,,,,,,,,,,,,
23,Missouri,TREX MART,location_details.php?id=45305,https://www.truckstopsandservices.com/location_details.php?id=45305,Trucker,ind_dealer_1,39.451132,-94.786752,I-29,17805 NW CO RD E,CAMDEN POINT,MO,64018,816-280-3388 (TRAVEL CENTER),,0,2,0,0,0,0,25,,,,,,,,,,,,,,
23,Missouri,Truckomat of Oak Grove,location_details.php?id=64506,https://www.truckstopsandservices.com/location_details.php?id=64506,Trucker,,39.01519303,-94.13289546,I-70,,Oak Grove,MO,64075,816-690-3254,,,,,,,,,,,,,,,,,,,,,,
23,Missouri,VILLAGE MART,location_details.php?id=12846,https://www.truckstopsandservices.com/location_details.php?id=12846,Trucker,conoco,37.241198,-93.330065,W KEARNEY ST,2720 W KEARNEY ST,SPRINGFIELD,MO,65803,417-862-9241 (TRAVEL CENTER),417-862-5655,10,4,0,0,0,0,,,,,,,,,,,,,,,
23,Missouri,WESTLAND TRAVEL CENTER,location_details.php?id=3649,https://www.truckstopsandservices.com/location_details.php?id=3649,Trucker,66gas,38.941343,-91.938989,I-70,3296 GOLD AVE,KINGDOM CITY,MO,65262,573-592-9000 (TRAVEL CENTER),573-592-0256,30,8,4,0,0,0,148,573-592-9000 (SUBWAY),,,,,,,,,,,,,
23,Missouri,WESTLAND TRAVEL CENTER,location_details.php?id=3650,https://www.truckstopsandservices.com/location_details.php?id=3650,Trucker,66gas,38.765388,-90.202964,I-270,10866 LILAC AVE,LARIMORE,MO,63137,314-869-3957 (TRAVEL CENTER),314-869-3957,0,5,0,0,0,0,33,,,,,,,,,,,,,,
23,Missouri,WHITE OAK # 18,location_details.php?id=12771,https://www.truckstopsandservices.com/location_details.php?id=12771,Trucker,66gas,36.527306,-93.93638,MO 37,31418 STATE HWY 37,SELIGMAN,MO,65745,417-662-3295 (TRAVEL CENTER),417-662-3296,15,2,0,0,0,0,MO 15,,,,,,,,,,,,,,
23,Missouri,WILCO FAST BREAK,location_details.php?id=12784,https://www.truckstopsandservices.com/location_details.php?id=12784,Trucker,conoco,39.787096,-91.51584,US 61,807 MARION CITY RD,PALMYRA,MO,63461,573-769-3638 (TRAVEL CENTER),573-769-3670,85,6,2,0,0,0,US 24,573-769-3638 (WENDY'S),,,,,,,,,,,,,
23,Missouri,WILD BILL'S TRAVEL CENTER,location_details.php?id=12825,https://www.truckstopsandservices.com/location_details.php?id=12825,Trucker,ind_dealer_1,36.500833,-93.222995,US 65,3799 RIDGEDALE RD,RIDGEDALE,MO,65739,417-337-9565 (TRAVEL CENTER),417-337-9304,35,6,2,0,0,0,MO 14,417-337-9565 (STATELINE CAFE),,,,,,,,,,,,,
23,Missouri,WINSTON TRUCK STOP,location_details.php?id=3722,https://www.truckstopsandservices.com/location_details.php?id=3722,Trucker,shell_,39.853471,-94.173241,I-35,29541 US HWY 69,WINSTON,MO,64689,660-749-5413 (TRAVEL CENTER),660-749-5303,10,7,2,0,,,61,660-749-5413 (COUNTRY CAFE),,,,,,,,,,,,,
23,Missouri,YESWAY #1038,location_details.php?id=55272,https://www.truckstopsandservices.com/location_details.php?id=55272,Trucker,ind_dealer_1,36.875674,-94.317048,MO 86,18078 E HWY 86,NEOSHO,MO,64850,417-451-2880,,40,6,0,0,0,0,US 60,,,,,,,,,,,,,,
23,Missouri,YESWAY #1147,location_details.php?id=55097,https://www.truckstopsandservices.com/location_details.php?id=55097,Trucker,heartland[15603],37.080427,-94.617459,MO 66,1117 S STATE LINE AVE,JOPLIN,MO,64804,417-627-0872 (TRAVEL CENTER),,8,2,0,0,0,0,,,,,,,,,,,,,,,
24,Mississippi,27-55 FUEL PLAZA,location_details.php?id=53889,https://www.truckstopsandservices.com/location_details.php?id=53889,Trucker,shell_,32.01256,-90.357529,I-55,26171 STATE HWY 27 N,CRYSTAL SPRINGS,MS,39059,601-892-1643 (TRAVEL CENTER),601-892-7393,2,2,0,0,0,0,72,,,,,,,,,,,,,,
24,Mississippi,45 SOUTH TRUCK STOP,location_details.php?id=12578,https://www.truckstopsandservices.com/location_details.php?id=12578,Trucker,ind_dealer_1,34.864391,-88.559333,US 45,753 US 45 S,CORINTH,MS,38834,662-287-7784 (TRAVEL CENTER),662-287-0838,32,3,1,0,0,0,,,,,,,,,,,,,,,
24,Mississippi,82 COUNTRY,location_details.php?id=53903,https://www.truckstopsandservices.com/location_details.php?id=53903,Trucker,ind_dealer_1,33.49299,-88.327705,MS 182,5855 HWY 182 E,COLUMBUS,MS,39702,662-329-4765 (TRAVEL CENTER),,6,2,0,0,0,0,,,,,,,,,,,,,,,
24,Mississippi,84 TRAVEL CENTER,location_details.php?id=1367,https://www.truckstopsandservices.com/location_details.php?id=1367,Trucker,exxon,31.697488,-89.114904,I-59,1304 CHANTILLY ST,LAUREL,MS,39440,601-649-9398 (TRAVEL CENTER),601-649-0809,87,5,2,0,0,0,97,601-649-9398 (HUDDLE HOUSE),601-649-9398 (HUNT BROTHERS PIZZA),,,,,,,,,,,,
