state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Reserved Parking Spots,# of Paid Parking Spots,Phone 2,Fax,Exit,Phone 3,# of Men's Showers,Unleaded,Diesel,Bulk Def,Propane,Phone 4,https,Mailing Address,Phone 5,http,Mile Marker,Road Name,Hours of Operation
5,California,ERNIE'S GENERAL STORE,location_details.php?id=44708,http://www.rvandtravelers.com/location_details.php?id=44708,RVer,ind_dealer_1,,,I-88,4407 WATERLOO RD,STOCKTON,CA,95215,209-931-2850 (TRAVEL CENTER),0,4,0,0,0,0,,,255 (CA 88),,,,,,,,,,,,,,
5,California,EZ TRIP,location_details.php?id=55921,http://www.rvandtravelers.com/location_details.php?id=55921,RVer,pilot,,,CA 99,28577 AVE 12,MADERA,CA,93637,559-975-9001 (TRAVEL CENTER),28,7,7,0,0,0,559-975-9001 (SUBWAY),,151,559-975-9001 (TACO BELL),,4.179,4.399,3.899,3.299,,,,,,,,
5,California,EZ TRIP,location_details.php?id=1329,http://www.rvandtravelers.com/location_details.php?id=1329,RVer,76,,,I-5,44779 S LASSEN AVE,AVENAL,CA,93204,559-386-9783 (TRAVEL CENTER),76,8,6,0,0,0,559-386-9783 (CINNABON),,319,,,4.479,4.559,3.899,,,,,,,,,
5,California,EZ TRIP TRAVEL CENTER (ONE9 FUEL NETWORK),location_details.php?id=793,http://www.rvandtravelers.com/location_details.php?id=793,RVer,shell_,,,I-5,29541 STOCKDALE HWY,BAKERSFIELD,CA,93314,661-764-5522 (TRAVEL CENTER),10,8,0,0,0,0,661-764-5522 (IHOP),,253,,,,,,,,,,,,,,
5,California,EZ TRIP TRAVEL PLAZA,location_details.php?id=874,http://www.rvandtravelers.com/location_details.php?id=874,RVer,arco-,,,I-99,6725 N GOLDEN STATE BLVD,FRESNO,CA,93722,559-276-8002 (TRAVEL CENTER),85,2,4,2,0,0,,,142,,,,,,,,,,,,,,
5,California,FAST LANE CENTRAL VALLEY,location_details.php?id=44695,http://www.rvandtravelers.com/location_details.php?id=44695,RVer,ind_dealer_1,,,I-5,116 ROTH RD,LATHROP,CA,95330,209-234-4341 (TRAVEL CENTER),0,6,0,0,0,0,,,465,,,,,,,,,,,,,,
5,California,FIREBAUGH TRAVEL PLAZA (CHEVRON),location_details.php?id=927,http://www.rvandtravelers.com/location_details.php?id=927,RVer,chevron,,,I-5,15838 PAUL NEGRA RD,FIREBAUGH,CA,93622,209-364-6437 (TRAVEL CENTER),15,6,0,0,0,0,209-364-6437 (SUBWAY),,385,,,,,,,,,,,,,,
5,California,FLYING J TRAVEL CENTER #1009,location_details.php?id=52434,http://www.rvandtravelers.com/location_details.php?id=52434,RVer,flying-j-,,,I-15,11053 RIVERSIDE DR,MIRA LOMA,CA,91752,951-681-1032 (TRAVEL CENTER),107,12,9,0,48,48,951-681-1032 (WENDY'S),951-681-1050,106-A,951-681-1032 (PJ FRESH),,4.259,4.759,4.059,,951-681-1032 (CINNABON),pilotflyingj.com/stores/1009/,,,,,,
5,California,FLYING J TRAVEL CENTER #1017,location_details.php?id=48253,http://www.rvandtravelers.com/location_details.php?id=48253,RVer,flying-j-,,,I-5,345 ROTH RD,LATHROP,CA,95330,209-982-1460 (TRAVEL CENTER),209,9,9,0,36,36,209-982-1460 (PJ FRESH),209-982-1477,465,,,4.399,4.599,4.059,,,pilotflyingj.com/stores/1017/,,,,,,
5,California,FLYING J TRAVEL CENTER #1071,location_details.php?id=52437,http://www.rvandtravelers.com/location_details.php?id=52437,RVer,flying-j-,,,I-99,979 E PAIGE AVE,TULARE,CA,93274,559-686-0206 (TRAVEL CENTER),160,9,10,0,10,10,559-686-0206 (WENDY'S),559-686-0266,85,,,4.059,4.699,4.059,,,pilotflyingj.com/stores/1071/,,,,,,
5,California,FLYING J TRAVEL CENTER #1080,location_details.php?id=44732,http://www.rvandtravelers.com/location_details.php?id=44732,RVer,flying-j-,,,I-5,2275 SPERRY AVE,PATTERSON,CA,95363,209-892-9225 (TRAVEL CENTER),150,9,9,0,20,20,209-892-9225 (WENDY'S),209-892-2739,434,,,4.199,4.599,4.059,3.999,,pilotflyingj.com/stores/1080,,,,,,
5,California,FLYING J TRAVEL CENTER #1094,location_details.php?id=48251,http://www.rvandtravelers.com/location_details.php?id=48251,RVer,flying-j-,,,CA 58,1668 E TEHACHAPI BLVD,TEHACHAPI,CA,93561,661-823-1049 (TRAVEL CENTER),99,9,9,0,10,10,661-823-1049 (WENDY'S),661-823-1123,151,661-823-1049 (PJ FRESH),,4.279,4.659,4.059,,661-823-1049 (CINNABON),pilotflyingj.com/stores/1094/,,,,,,
5,California,FLYING J TRAVEL CENTER #1177,location_details.php?id=52429,http://www.rvandtravelers.com/location_details.php?id=52429,RVer,flying-j-,,,I-10,14320 SLOVER AVE,FONTANA,CA,92337,909-574-4866 (TRAVEL CENTER),52,10,7,0,12,12,909-574-4866 (WENDY'S),909-822-8398,61,909-574-4866 (PJ FRESH),,4.359,4.779,4.059,,,pilotflyingj.com/stores/1177/,,,,,,
5,California,FLYING J TRAVEL CENTER #613,location_details.php?id=1109,http://www.rvandtravelers.com/location_details.php?id=1109,RVer,flying-j-,,,I-99,17047 ZACHARY AVE,BAKERSFIELD,CA,93308,661-392-5300 (TRAVEL CENTER),218,10,14,0,0,0,661-392-5300 (SUBWAY),661-392-5307,39,,,4.399,4.699,4.059,3.499,,www.pilotflyingj.com/stores/613/,,,,,,
5,California,FLYING J TRAVEL CENTER #614,location_details.php?id=16090,http://www.rvandtravelers.com/location_details.php?id=16090,RVer,flying-j-,,,I-15,2611 FISHER BLVD,BARSTOW,CA,92311,760-253-7043 (TRAVEL CENTER),161,10,15,0,15,15,760-253-7043 (DENNY'S),760-253-7051,178,,,4.299,4.699,4.059,3.799,,pilotflyingj.com/stores/614,,,,,,
5,California,FLYING J TRAVEL CENTER #616,location_details.php?id=55913,http://www.rvandtravelers.com/location_details.php?id=55913,RVer,flying-j-,,,I-5,42810 FRAZIER MOUNTAIN PARK RD,LEBEC,CA,93243,661-248-6519 (TRAVEL CENTER),277,12,12,0,20,20,661-248-6519 (DUNKIN' DONUTS),661-248-2628,205,661-248-6519 (WENDY'S),,4.459,4.699,4.059,,,,,,,,,
5,California,FLYING J TRAVEL CENTER #617,location_details.php?id=1107,http://www.rvandtravelers.com/location_details.php?id=1107,RVer,flying-j-,,,I-5,15100 N THORNTON RD,LODI,CA,95242,209-339-4066 (TRAVEL CENTER),197,13,15,0,59,59,209-339-4066 (DENNY'S),209-339-4287,485,209-339-4066 (SUBWAY),,3.999,4.599,4.059,3.699,,www.pilotflyingj.com/stores/617,,,,,,
5,California,FLYING J TRAVEL CENTER #618,location_details.php?id=16103,http://www.rvandtravelers.com/location_details.php?id=16103,RVer,flying-j-,,,I-99,1501 N JACK TONE RD,RIPON,CA,95366,209-599-4141 (TRAVEL CENTER),194,12,15,0,44,44,209-559-4141 (DENNY'S),209-559-4265,237-B,,,3.899,4.599,4.059,3.699,,www.pilotflyingj.com/stores/618,,,,,,
5,California,FLYING J TRAVEL CENTER #765,location_details.php?id=16106,http://www.rvandtravelers.com/location_details.php?id=16106,RVer,flying-j-,,,I-10,72235 VARNER RD,THOUSAND PALMS,CA,92276,760-343-1500 (TRAVEL CENTER),80,10,8,0,0,0,760-343-1500 (PJ FRESH),760-343-1330,130,,,4.399,4.699,4.059,3.799,,pilotflyingj.com/stores/765,,,,,,
5,California,FONTANA CHEVRON,location_details.php?id=1121,http://www.rvandtravelers.com/location_details.php?id=1121,RVer,chevron,,,I-10,14455 VALLEY BLVD,FONTANA,CA,92335,909-822-2552 (TRAVEL CENTER),0,3,0,0,0,0,909-822-2552 (ALBERTO'S),909-822-2531,61,,,,,,,,,,,,,,
5,California,FONTANA TRUCK STOP,location_details.php?id=1122,http://www.rvandtravelers.com/location_details.php?id=1122,RVer,ind_dealer_1,,,I-10,14264 VALLEY BLVD,FONTANA,CA,92335,909-357-1167 (TRAVEL CENTER),30,6,3,1,0,30,909-357-1167 (SUBWAY),,61,,,,,,,,,,,,,,
5,California,FORT INDEPENDENCE TRAVEL PLAZA,location_details.php?id=44656,http://www.rvandtravelers.com/location_details.php?id=44656,RVer,ind_dealer_1,,,US 395,135 US 395,INDEPENDENCE,CA,93526,760-878-2483 (TRAVEL CENTER),10,3,0,0,0,0,760-878-2483 (TUNAPI GRILL),,MILLER LANE,,,,,,,,,,,,,,
5,California,GILL SIDHU CHEVRON,location_details.php?id=2826,http://www.rvandtravelers.com/location_details.php?id=2826,RVer,chevron,,,I-80,6854 SIEVERS RD,DIXON,CA,95620,707-678-4400 (TRAVEL CENTER),10,4,0,0,0,0,,707-678-1500,67,,,,,,,,,,,,,,
5,California,GILL'S TRUCK STOP,location_details.php?id=54356,http://www.rvandtravelers.com/location_details.php?id=54356,RVer,ind_dealer_1,,,CA 43,7954 LACEY BLVD,HANFORD,CA,93230,559-583-6033 (TRAVEL CENTER),60,2,0,0,0,0,,559-582-1778,,,,,,,,,,,,,,,
5,California,GOLDEN ACORN CASINO & TRAVEL PLAZA,location_details.php?id=1240,http://www.rvandtravelers.com/location_details.php?id=1240,RVer,ind_dealer_1,,,I-8,1800 GOLDEN ACORN WAY,LIVE OAK SPRINGS,CA,91906,619-938-6000 (TRAVEL CENTER),650,10,4,0,0,0,619-938-6000 (GOLDEN GRILL),,61,,,,,,,,,,,,,,
5,California,GOLDEN GATE #5,location_details.php?id=54363,http://www.rvandtravelers.com/location_details.php?id=54363,RVer,shell_,,,I-880,1565 INDUSTRIAL PKWY W,HAYWARD,CA,94544,510-783-6549 (TRAVEL CENTER),0,6,0,0,0,0,,510-786-9921,24,,,,,,,,,,,,,,
5,California,GOLDEN GATE PETROLEUM,location_details.php?id=10351,http://www.rvandtravelers.com/location_details.php?id=10351,RVer,ind_dealer_1,,,5TH ST,1107 5TH ST,OAKLAND,CA,94607,510-836-0774 (TRAVEL CENTER),0,5,0,0,0,0,,510-251-0353,ADFELINE ST,,,,,,,,,,,,,,
5,California,GOLDEN GATE PETROLEUM,location_details.php?id=16046,http://www.rvandtravelers.com/location_details.php?id=16046,RVer,ind_dealer_1,,,23RD AVE,421 23RD AVE,OAKLAND,CA,94606,510-434-9901 (TRAVEL CENTER),0,2,0,0,0,0,510-434-9901 (SINCLAIRS),,,,,,,,,,,,,,,,
5,California,GOLDEN HILL COUNTRY STORE,location_details.php?id=16047,http://www.rvandtravelers.com/location_details.php?id=16047,RVer,76,,,CA 46,2400 GOLDEN HILL RD,PASO ROBLES,CA,93446,805-239-2190 (TRAVEL CENTER),2,4,0,0,0,0,805-239-2190 (GOLDEN HILL DELI),,GOLDEN HILL RD,,,,,,,,,,,,,,
5,California,HALLELUJAH JUNCTION MARKET,location_details.php?id=10330,http://www.rvandtravelers.com/location_details.php?id=10330,RVer,chevron,,,US 395,753-755 CA 70,CHILCOOT,CA,96105,530-993-0110 (TRAVEL CENTER),25,2,0,0,0,0,,,CA 70,,,,,,,,,,,,,,
5,California,HARBOR TRUCK & AUTO STOP,location_details.php?id=44706,http://www.rvandtravelers.com/location_details.php?id=44706,RVer,sinclair_oil_.svg,,,US 50,2816 W CAPITAL AVE,SACRAMENTO,CA,95691,916-372-2893 (TRAVEL CENTER),10,6,0,0,0,0,,,1,,,,,,,,,,,,,,
5,California,HARBOR TRUCK STOP,location_details.php?id=1299,http://www.rvandtravelers.com/location_details.php?id=1299,RVer,ind_dealer_1,,,I-710,2130 W PACIFIC COAST HWY,LONG BEACH,CA,90810,562-436-1313 (TRAVEL CENTER),0,5,0,0,0,0,,562-436-3709,2 (CA 1),,,,,,,,,,,,,,
5,California,HARRIS RANCH SHELL,location_details.php?id=16029,http://www.rvandtravelers.com/location_details.php?id=16029,RVer,shell_,,,I-5,24505 W DORRIS AVE,COALINGA,CA,93210,559-935-0717 (TRAVEL CENTER),75,5,0,0,0,0,,,334,,,,,,,,,,,,,,
5,California,"HI-SAHARA OASIS, INC.",location_details.php?id=44655,http://www.rvandtravelers.com/location_details.php?id=44655,RVer,chevron,,,I-40,31251 GOOFS RD,FENNER,CA,92332,760-694-0181 (TRAVEL CENTER),75,2,0,0,0,75,,,107,,,,,,,,,,,,,,
5,California,HIGH DESERT TRUCK STOP,location_details.php?id=44713,http://www.rvandtravelers.com/location_details.php?id=44713,RVer,ind_dealer_1,,,I-15,15655 US 395,VICTORVILLE,CA,92394,760-246-3211,90,4,7,0,,,,,151-B (5 MILES W),,,,,,,,,,,,,,
5,California,HIGHWAY 99 TRAVEL CENTER,location_details.php?id=1326,http://www.rvandtravelers.com/location_details.php?id=1326,RVer,chevron,,,I-99,4142 CA 99,YUBA CITY,CA,95991,530-790-0588 (TRAVEL CENTER),125,6,4,2,0,60,530-790-0588 (HIGHWAY 99 DELI),530-790-6871,342,,,,,,,,,,,,,,
5,California,I-10 TRUCK STOP,location_details.php?id=1372,http://www.rvandtravelers.com/location_details.php?id=1372,RVer,ind_dealer_1,,,I-10,195 E VALLEY BLVD,RIALTO,CA,92376,909-877-1171 (TRAVEL CENTER),26,4,3,1,0,26,,909-877-6085,68,,,,,,,,,,,,,,
5,California,INYO SHELL MART,location_details.php?id=10311,http://www.rvandtravelers.com/location_details.php?id=10311,RVer,shell_,,,US 395,1290 N MAIN ST,BISHOP,CA,93514,760-873-6335 (TRAVEL CENTER),0,6,0,0,0,0,,,,,,,,,,,,,,,,,
5,California,JACUMBA CHEVRON,location_details.php?id=44657,http://www.rvandtravelers.com/location_details.php?id=44657,RVer,chevron,,,I-8,1496 CARRIZO GORGE RD,JACUMBA HOT SPRINGS,CA,91934,619-766-4443 (TRAVEL CENTER),100,10,2,0,0,0,,619-766-4048,73,,,,,,,,,,,,,,
5,California,JACUMBA SHELL,location_details.php?id=44658,http://www.rvandtravelers.com/location_details.php?id=44658,RVer,shell_,,,I-8,1494 CORRIZO GORGE RD,JACUMBA HOT SPRINGS,CA,91934,619-766-0029 (TRAVEL CENTER),200,7,3,0,0,0,619-766-0029 (SUBWAY),619-766-4048,73,,,,,,,,,,,,,,
5,California,JAHANT FOOD AND FUEL,location_details.php?id=16020,http://www.rvandtravelers.com/location_details.php?id=16020,RVer,ind_dealer_1,,,CA 99,24323 N CA 99,ACAMPO,CA,95220,209-333-6000 (TRAVEL CENTER),4,4,2,0,0,0,,209-333-2972,271,,,,,,,,,,,,,,
5,California,JAYNE TRAVEL CENTER,location_details.php?id=16028,http://www.rvandtravelers.com/location_details.php?id=16028,RVer,shell_,,,I-5,41027 S GLENN AVE,COALINGA,CA,93210,559-935-3400 (TRAVEL CENTER),85,10,4,0,0,0,559-935-3400 (SUBWAY),559-935-3682,325,,,,,,,,,,,,,,
5,California,JEFFRIES OASIS I-5,location_details.php?id=1457,http://www.rvandtravelers.com/location_details.php?id=1457,RVer,ind_dealer_1,,,I-5,27736 CA 58,BUTTONWILLOW,CA,93206,661-764-6226 (TRAVEL CENTER),10,3,0,0,0,0,,,257,,,,,,,,,,,,,,
5,California,JENSENS TRUCK STOP,location_details.php?id=16050,http://www.rvandtravelers.com/location_details.php?id=16050,RVer,ind_dealer_1,,,US 101,1460 N LOVERS LANE,UKIAH,CA,95482,707-467-9999 (TRAVEL CENTER),10,4,1,2,0,10,,,551,,,,,,,,,,,,,,
5,California,JOE'S TRAVEL PLAZA,location_details.php?id=1478,http://www.rvandtravelers.com/location_details.php?id=1478,RVer,ind_dealer_1,,,I-5,15600 S HARLAN RD,LATHROP,CA,95330,209-982-0341 (TRAVEL CENTER),0,11,0,0,0,0,209-982-0341 (KRISPY KRUNCHY CHICKEN),209-982-0970,463,,,,,,,,,,,,,,
5,California,JOE'S TRAVEL PLAZA 11,location_details.php?id=1477,http://www.rvandtravelers.com/location_details.php?id=1477,RVer,ind_dealer_1,,,I-5,4415 HOWARD RD,WESTLEY,CA,95387,209-894-3040 (TRAVEL CENTER),150,12,13,2,0,0,209-894-3040 (DENNY'S),209-894-3154,441,209-894-3040 (DICKIE'S),,,,,,,,,,,,,
5,California,KC'S CORNER MART (CHEVRON/CFN),location_details.php?id=1593,http://www.rvandtravelers.com/location_details.php?id=1593,RVer,chevron,,,I-5,14361 HOLIDAY RD,REDDING,CA,96003,530-275-4375 (TRAVEL CENTER),2,2,0,0,0,0,530-275-4375 (LA FIGATA),,687,,,,,,,,,,,,,,
5,California,KELLY'S MARKET & TRUCK STOP (SHELL),location_details.php?id=2949,http://www.rvandtravelers.com/location_details.php?id=2949,RVer,shell_,,,I-40,44230 NATIONAL TRAILS HWY,NEWBERRY SPRINGS,CA,92365,760-257-3334 (TRAVEL CENTER),20,4,0,0,0,0,760-257-3334 (SUBWAY),760-257-9955,18 (ROUTE 66),,,,,,,,,,,,,,
5,California,LA MEDIA TRAVEL CENTER,location_details.php?id=44703,http://www.rvandtravelers.com/location_details.php?id=44703,RVer,chevron,,,CA 905,1599 LA MEDIA RD,SAN DIEGO,CA,92154,619-671-0700 (TRAVEL CENTER),20,8,0,0,0,20,619-671-0700 (PIZZA HUT EXPRESS),,7,,,,,,,,,,,,,,
5,California,LAKEVIEW VALERO,location_details.php?id=10350,http://www.rvandtravelers.com/location_details.php?id=10350,RVer,valero,,,RAMONA EXPY,19560 LAKEVIEW AVE,LAKEVIEW,CA,92567,951-928-9788 (TRAVEL CENTER),0,1,0,0,0,0,,,LAKEVIEW AVE,,,,,,,,,,,,,,
5,California,LOST HILLS TRAVEL CENTER,location_details.php?id=44698,http://www.rvandtravelers.com/location_details.php?id=44698,RVer,arco-,,,I-5,14814 ALOMA ST,LOST HILLS,CA,93249,661-797-2354 (TRAVEL CENTER),55,9,6,0,0,0,661-797-2354 (DAIRY QUEEN),661-797-2399,278,,,,,,,,,,,,,,
5,California,LOVE'S TRAVEL STOP #207,location_details.php?id=1870,http://www.rvandtravelers.com/location_details.php?id=1870,RVer,loves-travel-stops-country-stores_416x416,,,I-10,45-761 DILLION RD,COACHELLO,CA,92236,760-775-3401 (TRAVEL CENTER),100,6,5,4,0,0,760-775-3401 (CARL'S JR),760-775-3409,146,,,4.599,4.689,3.989,,,www.loves.com/locations/207,,,,,,
5,California,LOVE'S TRAVEL STOP #223,location_details.php?id=22299,http://www.rvandtravelers.com/location_details.php?id=22299,RVer,loves-travel-stops-country-stores_416x416,,,I-99,1553 COLONY RD,RIPON,CA,95366,209-599-0740 (TRAVEL CENTER),96,7,7,0,0,0,209-599-0740 (ARBY'S),209-599-3680,237-B,,,3.959,4.589,4.049,3.999,,www.loves.com/locations/223,,,,,,
5,California,LOVE'S TRAVEL STOP #230,location_details.php?id=14809,http://www.rvandtravelers.com/location_details.php?id=14809,RVer,loves-travel-stops-country-stores_416x416,,,I-5,21948 CA 46,LOST HILLS,CA,93249,661-797-1800 (TRAVEL CENTER),35,7,7,3,0,0,661-797-1800 (ARBY'S),661-797-1220,278 (CA 46),,,4.259,4.689,3.849,3.999,,,,,,,,
5,California,LOVE'S TRAVEL STOP #374,location_details.php?id=15488,http://www.rvandtravelers.com/location_details.php?id=15488,RVer,loves-travel-stops-country-stores_416x416,,,I-15,2974 LENDWOOD RD,BARSTOW,CA,92311,760-253-4080 (TRAVEL CENTER),98,10,7,3,3,0,760-253-4080 (CHESTER'S FRIED CHICKEN),760-253-4091,178,760-253-4080 (GODFATHER'S PIZZA),,4.299,4.689,3.989,3.999,760-253-4080 (LOVE'S SUB'S),www.loves.com/locations/374,,,,,,
5,California,LOVE'S TRAVEL STOP #382,location_details.php?id=51575,http://www.rvandtravelers.com/location_details.php?id=51575,RVer,loves-travel-stops-country-stores_416x416,,,I-99,2700 S BLACKSTONE ST,TULARE,CA,93274,559-686-1400 (TRAVEL CENTER),158,9,7,0,0,0,559-686-1400 (SUBWAY),559-686-3049,85,559-686-1400 (MCDONALD'S),,4.059,4.689,4.049,3.999,,,,,/www.loves.com,,,
5,California,LOVE'S TRAVEL STOP #392,location_details.php?id=15494,http://www.rvandtravelers.com/location_details.php?id=15494,RVer,loves-travel-stops-country-stores_416x416,,,CA 58,2000 E TEHACHAPI BLVD,TEHACHAPI,CA,93561,661-823-1484 (TRAVEL CENTER),82,8,7,3,0,0,661-823-1484 (MCDONALD'S),661-823-1486,151,661-823-1484 (SUBWAY),,4.279,4.649,4.049,3.999,,www.loves.com/locations/392,,,,,,
5,California,LOVE'S TRAVEL STOP #410,location_details.php?id=15490,http://www.rvandtravelers.com/location_details.php?id=15490,RVer,loves-travel-stops-country-stores_416x416,,,I-5,2120 S AVE,CORNING,CA,96021,530-824-8767 (TRAVEL CENTER),130,12,15,2,0,0,530-824-8767 (DENNY'S),530-824-8776,630,,,4.099,4.589,4.049,3.999,,www.loves.com/locations/410,,,,,,
5,California,LOVE'S TRAVEL STOP #441,location_details.php?id=14814,http://www.rvandtravelers.com/location_details.php?id=14814,RVer,loves-travel-stops-country-stores_416x416,,,I-5,29025 PLAZA DR,SANTA NELLA,CA,95322,209-827-1399 (TRAVEL CENTER),98,8,7,3,0,0,209-827-1399 (DEL TACO),209-827-1033,407 (CA 33),,,3.999,4.589,4.049,,,www.loves.com/locations/441,,,,,,
5,California,LOVE'S TRAVEL STOP #538,location_details.php?id=44697,http://www.rvandtravelers.com/location_details.php?id=44697,RVer,loves-travel-stops-country-stores_416x416,,,I-5,15250 THORNTON RD E,LODI,CA,95242,209-333-9392 (TRAVEL CENTER),80,7,7,2,0,0,209-333-9392 (ARBY'S),209-333-9772,485 (CA 12 E),,,3.249,3.549,3.949,3.999,,,,,,,,
5,California,LOVE'S TRAVEL STOP #652,location_details.php?id=51166,http://www.rvandtravelers.com/location_details.php?id=51166,RVer,loves-travel-stops-country-stores_416x416,,,I-5,100 MARGUERITE ST,WILLIAMS,CA,95987,530-473-3030 (TRAVEL CENTER),104,8,7,0,0,0,530-473-3030 (ARBY'S),530-473-3038,578,530-473-3030 (CHESTER'S FRIED CHICKEN),,2.899,3.189,3.949,3.999,530-473-3030 (GODFATHER'S PIZZA),,,,,,,
5,California,LOVE'S TRAVEL STOP #736,location_details.php?id=52443,http://www.rvandtravelers.com/location_details.php?id=52443,RVer,loves-travel-stops-country-stores_416x416,,,I-99,3175 AVE 17,MADERA,CA,93637,559-661-1012 (TRAVEL CENTER),95,9,7,3,0,0,559-661-1012 (ARBY'S),559-661-1023,157,559-661-1012 (CHESTER'S FRIED CHICKEN),,,,,,559-661-1012 (GODFATHER'S PIZZA),www.loves.com/en/location-and-fuel-price-search/locationsearchresults#?state=ca&city=madera,,,,,,
5,California,LOVE'S TRAVEL STOP #749,location_details.php?id=51529,http://www.rvandtravelers.com/location_details.php?id=51529,RVer,loves-travel-stops-country-stores_416x416,,,CA 78,551 W MAIN ST,WESTMORLAND,CA,92281,760-351-8725 (TRAVEL CENTER),150,8,7,0,0,0,760-351-8725 (CHESTER'S FRIED CHICKEN),760-351-8754,MARTIN RD,760-351-8725 (SUBWAY),,,,,,760-351-8725 (GODFATHER'S PIZZA),www.loves.com/en/location-and-fuel-price-search/locationsearchresults#?state=ca&type=travel%20stop,,,,,,
5,California,LOVE'S TRAVEL STOP #755,location_details.php?id=53609,http://www.rvandtravelers.com/location_details.php?id=53609,RVer,loves-travel-stops-country-stores_416x416,,,CA 58,27201 BORON FRONTAGE RD,BORON,CA,93516,661-385-6020 (TRAVEL CENTER),98,8,8,0,0,0,661-385-6020 (CARL'S JR),661-385-6021,199,,,,,,,,,,,,,,
5,California,LUCKY TRAVEL PLAZA,location_details.php?id=44654,http://www.rvandtravelers.com/location_details.php?id=44654,RVer,chevron,,,I-80,90 CISCO RD,CISCO GROVE,CA,95728,530-426-0328 (TRAVEL CENTER),50,2,2,0,0,0,530-426-0328 (SUBWAY),,165,,,,,,,,,,,,,,
5,California,MAC-VALLEY OIL COMPANY,location_details.php?id=10319,http://www.rvandtravelers.com/location_details.php?id=10319,RVer,ind_dealer_1,,,US 101,100 N DE NORTE BLVD,OXNARD,CA,93030,805-485-6900 (TRAVEL CENTER),3,4,0,0,0,0,,,59,,,,,,,,,,,,,,
5,California,MECCA TRAVEL CENTER,location_details.php?id=10056,http://www.rvandtravelers.com/location_details.php?id=10056,RVer,arco-,,,CA 111,90480 66TH AVE,MECCA,CA,92254,760-396-5243 (TRAVEL CENTER),85,8,4,0,0,0,,760-396-5247,66TH AVE,,,,,,,,,,,,,,
5,California,MERCED TRUCK & AUTO PLAZA,location_details.php?id=54693,http://www.rvandtravelers.com/location_details.php?id=54693,RVer,ind_dealer_1,,,CA 99,8040 RINGNALDA COURT,LE GRAND,CA,95333,559-665-1061 (TRAVEL CENTER),,5,,,,,,,,,,,,,,,,,,,,,
5,California,MGM SHELL,location_details.php?id=44705,http://www.rvandtravelers.com/location_details.php?id=44705,RVer,shell_,,,CA 60,3873 PYRITE ST,RIVERSIDE,CA,92509,951-685-8893 (TRAVEL CENTER),0,6,0,0,0,0,,,46,,,,,,,,,,,,,,
5,California,MIKE'S TRUCK STOP,location_details.php?id=48357,http://www.rvandtravelers.com/location_details.php?id=48357,RVer,arco-,,,I-5,20404 TAFT HWY,BAKERSFIELD,CA,93311,661-473-0841,45,6,5,0,0,0,,855-455-4233,244,,,,,,,,,,,,,,
5,California,MODESTO TRUCK PLAZA,location_details.php?id=37791,http://www.rvandtravelers.com/location_details.php?id=37791,RVer,ind_dealer_1,,,I-99,1201 S 7TH ST,MODESTO,CA,95351,209-574-0299 (TRAVEL CENTER),20,6,4,0,0,0,,209-570-0200,223,,,,,,,,,,,,,,
5,California,MONTEBELLO CAT SCALE,location_details.php?id=3588,http://www.rvandtravelers.com/location_details.php?id=3588,RVer,ind_dealer_1,,,I-5,1436 WASHINGTON BLVD,MONTEBELLO,CA,90640,323-278-0808 (TRAVEL CENTER),35,3,0,0,0,0,,323-626-3048,128-B,,,,,,,,,,,,,,
5,California,MOSHEN OIL,location_details.php?id=2056,http://www.rvandtravelers.com/location_details.php?id=2056,RVer,ind_dealer_1,,,I-15,35680 DAGGETT YERMO DR,YERMO,CA,92398,760-254-2119,20,7,1,0,0,0,,760-254-4449,191,,,,,,,,,,,,,,
5,California,MOUNTAIN VIEW GAS & MART,location_details.php?id=16049,http://www.rvandtravelers.com/location_details.php?id=16049,RVer,shell_,,,I-99,13025 S VAN HORN AVE,SELMA,CA,93662,559-891-9191 (TRAVEL CENTER),10,3,0,0,0,0,,,115,,,,,,,,,,,,,,
5,California,N-S MINI MART,location_details.php?id=48360,http://www.rvandtravelers.com/location_details.php?id=48360,RVer,ind_dealer_1,,,TEAPOT DOME AVE,951 W TEAPOT DOME AVE,PORTERSVILLE,CA,93257,559-781-1059,40,5,0,0,0,0,,,,,,,,,,,,,,,,,
5,California,NEWBERRY HIGH DESERT,location_details.php?id=54736,http://www.rvandtravelers.com/location_details.php?id=54736,RVer,mobil_oil__type,,,I-40,48157 MEMORIAL DR,NEWBERRY SPRINGS,CA,92365,760-257-3098 (TRAVEL CENTER),100,4,1,1,0,0,,760-257-3058,23,,,,,,,,,,,,,,
5,California,NOIL ENERGY GROUP,location_details.php?id=3005,http://www.rvandtravelers.com/location_details.php?id=3005,RVer,ind_dealer_1,,,I-710,1234 W COWLES ST,LONG BEACH,CA,90813,562-491-1228 (TRAVEL CENTER),0,8,0,0,0,0,,,1,,,,,,,,,,,,,,
5,California,NOIL ENERGY GROUP,location_details.php?id=10347,http://www.rvandtravelers.com/location_details.php?id=10347,RVer,ind_dealer_1,,,I-110,710 E D ST,WILMINGTON,CA,90748,323-726-1966 (TRAVEL CENTER),7,8,0,0,0,0,,310-830-6868,3-A,,,,,,,,,,,,,,
