state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Fax,https,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Men's Showers,Mile Marker,Phone 3,Unleaded,Diesel,Bulk Def,Propane,Phone 4,Phone 5,Road Name,Hours of Operation,Mailing Address,http
17,Louisiana,ROGERS,location_details.php?id=2796,http://www.rvandtravelers.com/location_details.php?id=2796,RVer,shell_,,,I-20,67,18610 LA-9,ARCADIA,LA,71001,318-263-8855 (TRAVEL CENTER),,,,0,,,2,0,1,,,,,,,,,,,,,
17,Louisiana,S & A TRUCK STOP,location_details.php?id=11046,http://www.rvandtravelers.com/location_details.php?id=11046,RVer,chevron,,,US 171,,12300 MANSFIELD RD,KEITHVILLE,LA,71047,318-925-4770 (TRAVEL CENTER),,,,50,0,0,4,4,0,,,,,,,,,,,,,
17,Louisiana,SAMMY'S TRUCK PLAZA,location_details.php?id=2844,http://www.rvandtravelers.com/location_details.php?id=2844,RVer,chevron,,,I-49,53,3601 LA-115,BUNKIE,LA,71322,318-346-7161 (TRAVEL CENTER),318-346-7161 (SAMMY'S CAFE),318-346-2117,,50,,,3,2,0,,,,,,,,,,,,,
17,Louisiana,SHAHS KWIK STOP,location_details.php?id=1502,http://www.rvandtravelers.com/location_details.php?id=1502,RVer,valero,,,I-10,101,1734 N UNIVERSITY AVE,LAFAYETTE,LA,70507,337-235-3249 (TRAVEL CENTER),,,,7,0,0,6,0,0,,,,,,,,,,,,,
17,Louisiana,SHOP A LOTT,location_details.php?id=11007,http://www.rvandtravelers.com/location_details.php?id=11007,RVer,chevron,,,US 71,,5015 CUT OFF RD,COUSHATTA,LA,71019,318-932-9708 (TRAVEL CENTER),,,,70,0,0,2,2,0,,,,,,,,,,,,,
17,Louisiana,SHOP-A-LOTT,location_details.php?id=2914,http://www.rvandtravelers.com/location_details.php?id=2914,RVer,chevron,,,I-49,138,5422 UNIVERSITY PKWY,NATCHITOCHES,LA,71457,318-357-0365 (TRAVEL CENTER),,318-357-1004,,25,0,0,5,2,0,,,,,,,,,,,,,
17,Louisiana,SHOP-A-LOTT,location_details.php?id=10955,http://www.rvandtravelers.com/location_details.php?id=10955,RVer,chevron,,,LA 1,,1749 HWY 3175 BYP,NATCHITOCHES,LA,71457,318-352-7443 (TRAVEL CENTER),,,,11,0,0,2,0,0,,,,,,,,,,,,,
17,Louisiana,SHOP-A-LOTT,location_details.php?id=10959,http://www.rvandtravelers.com/location_details.php?id=10959,RVer,chevron,,,LA 6,,9103 TEXAS ST,ROBELINE,LA,71469,318-472-9410 (TRAVEL CENTER),,,,0,0,0,3,0,0,,,,,,,,,,,,,
17,Louisiana,SHOP-A-LOTT,location_details.php?id=11045,http://www.rvandtravelers.com/location_details.php?id=11045,RVer,chevron,,,US 171,,796 WASHINGTON AVE,MANSFIELD,LA,71052,318-872-0325 (TRAVEL CENTER),,,,24,0,0,3,2,0,1,,,,,,,,,,,,
17,Louisiana,SHOP-A-LOTT #1,location_details.php?id=54925,http://www.rvandtravelers.com/location_details.php?id=54925,RVer,chevron,,,LA 6,,475 SAN ANTONIO AVE,MANY,LA,71449,318-256-5327,,,,2,0,0,4,0,0,,,,,,,,,,,,,
17,Louisiana,SHOP-A-LOTT #20,location_details.php?id=54926,http://www.rvandtravelers.com/location_details.php?id=54926,RVer,exxon,,,LA 6,,201 HWY 3175,NATCHITOCHES,LA,71457,318-357-1436,,318-357-1436,,5,0,0,2,0,0,,,,,,,,,,,,,
17,Louisiana,SILVER'S TRAVEL PLAZA - PORT ALLEN,location_details.php?id=11054,http://www.rvandtravelers.com/location_details.php?id=11054,RVer,exxon,,,US 190,,6742 US-190 W,PORT ALLEN,LA,70767,225-344-2461 (TRAVEL CENTER),225-344-2461 (KRISPY KRUNCHY CHICKEN),225-706-0025,,25,0,0,4,2,0,1,,,,,,,,,,,,
17,Louisiana,SILVERS TRAVEL CENTER & CASINO'S,location_details.php?id=2925,http://www.rvandtravelers.com/location_details.php?id=2925,RVer,texaco-,,,I-10,109,2247 REES ST EXT,BREAUX BRIDGE,LA,70517,337-507-3440 (TRAVEL CENTER),,,,70,0,0,4,4,0,,,,,,,,,,,,,
17,Louisiana,SORRENTO SUPER STOP,location_details.php?id=2953,http://www.rvandtravelers.com/location_details.php?id=2953,RVer,marathon,,,I-10,182,7140 LA-22,SORRENTO,LA,70778,225-675-5393 (TRAVEL CENTER),,225-675-6820,,50,,,5,3,0,,,,,,,,,,,,,
17,Louisiana,SOUTHERN BELLE TRUCK STOP,location_details.php?id=11002,http://www.rvandtravelers.com/location_details.php?id=11002,RVer,chevron,,,US 61,,4027 US-61,ST. FRANCISVILLE,LA,70775,225-635-2273 (TRAVEL CENTER),,,,28,0,0,3,2,0,,,,,,,,,,,,,
17,Louisiana,SP TRUCK STOP,location_details.php?id=10960,http://www.rvandtravelers.com/location_details.php?id=10960,RVer,texaco-,,,LA 10,,63298 LA 10,BOGALUSA,LA,70427,985-732-9013 (TRAVEL CENTER),,,,24,,,4,2,0,,,,,,,,,,,,,
17,Louisiana,SPANISH LAKE TRUCK STOP & CASINO,location_details.php?id=47410,http://www.rvandtravelers.com/location_details.php?id=47410,RVer,ind_dealer_1,,,LA 182,,1907 OLD SPANISH TRAIL,NEW IBERIA,LA,70582,337-560-4877 (TRAVEL CENTER),337-560-1323 (SUBWAY),337-560-1473,,50,,,3,2,0,1,,,,,,,,,,,,
17,Louisiana,SPEEDY JUNCTION,location_details.php?id=3007,http://www.rvandtravelers.com/location_details.php?id=3007,RVer,ind_dealer_1,,,I-10,182,7139 LA-22,SORRENTO,LA,70778,225-675-5213 (TRAVEL CENTER),,225-675-5826,,0,,,3,0,0,,,,,,,,,,,,,
17,Louisiana,SPRINT MART #72,location_details.php?id=54921,http://www.rvandtravelers.com/location_details.php?id=54921,RVer,shell_,,,US 84,,4291 HWY 84 W,VIDALIA,LA,71373,318-414-2092 (TRAVEL CENTER),,,,30,0,0,3,2,0,,,,,,,,,,,,,
17,Louisiana,ST HELENA'S EXPRESS,location_details.php?id=18601,http://www.rvandtravelers.com/location_details.php?id=18601,RVer,citgo,,,LA 16,,30139 LA-16,AMITE,LA,70422,985-747-9022 (TRAVEL CENTER),985-747-9022 (ST HELENA'S GRILL),985-748-4587,,30,,,4,1,0,,,,,,,,,,,,,
17,Louisiana,STARKS TRUCK STOP,location_details.php?id=10963,http://www.rvandtravelers.com/location_details.php?id=10963,RVer,chevron,,,LA 12,,4344 LA-12,STARKS,LA,70661,337-743-5471 (TRAVEL CENTER),,337-743-5173,,15,,,3,2,0,1,,,,,,,,,,,,
17,Louisiana,STATE OIL FUEL CENTER,location_details.php?id=11060,http://www.rvandtravelers.com/location_details.php?id=11060,RVer,ind_dealer_1,,,LA 23,,7124 LA-23,BELLE CHASSE,LA,70037,504-398-1375 (TRAVEL CENTER),,,,60,,,4,4,0,,,,,,,,,,,,,
17,Louisiana,STELLY'S SHELL,location_details.php?id=11008,http://www.rvandtravelers.com/location_details.php?id=11008,RVer,shell_,,,US 71,,8621 US-71,LEBEAU,LA,71345,337-623-4458 (TRAVEL CENTER),,,,5,,,2,0,0,,,,,,,,,,,,,
17,Louisiana,STUDEBAKER TEXACO TRAVEL PLAZA,location_details.php?id=3077,http://www.rvandtravelers.com/location_details.php?id=3077,RVer,exxon,,,I-10,92,129 FRONTAGE RD,DUSON,LA,70529,337-873-8100 (TRAVEL CENTER),,337-873-8180,,150,0,0,7,7,0,,,,,,,,,,,,,
17,Louisiana,SUNSHINE SUPER STOP,location_details.php?id=10984,http://www.rvandtravelers.com/location_details.php?id=10984,RVer,shell_,,,LA 70,,12091 LA-70,CONVENT,LA,70723,225-562-3444 (TRAVEL CENTER),,,,27,,,4,4,0,,,,,,,,,,,,,
17,Louisiana,SUNSHINE TRUCK AND CASINO,location_details.php?id=10983,http://www.rvandtravelers.com/location_details.php?id=10983,RVer,valero,,,LA 70,,10433 LA 70,DONALDSONVILLE,LA,70086,225-474-8606 (TRAVEL CENTER),225-474-8606 (SUBWAY),,,61,,,4,2,0,1,,,,,,,,,,,,
17,Louisiana,SUPER LUCKY LOUIES,location_details.php?id=55139,http://www.rvandtravelers.com/location_details.php?id=55139,RVer,ind_dealer_1,,,US 190,,1256 HWY 190 W,PORT ALLEN,LA,70767,225-382-0090 (TRAVEL CENTER),225-382-0090 (PIZZA CAFE),225-387-5367,,55,0,0,4,2,0,1,,,,,,,,,,,,
17,Louisiana,SUPER SAVE,location_details.php?id=11042,http://www.rvandtravelers.com/location_details.php?id=11042,RVer,citgo,,,US 167,,825 PERSHING HWY,JONESBORO,LA,71251,318-259-8153 (TRAVEL CENTER),,,,15,0,0,3,0,0,,,,,,,,,,,,,
17,Louisiana,SUPER SAVE,location_details.php?id=47400,http://www.rvandtravelers.com/location_details.php?id=47400,RVer,chevron,,,LA 15,LA 33,9680 LA 15,FARMERVILLE,LA,71241,318-368-3800 (TRAVEL CENTER),,,,20,,,4,0,0,,,,,,,,,,,,,
17,Louisiana,SUPER SAVER EXPRESS,location_details.php?id=3159,http://www.rvandtravelers.com/location_details.php?id=3159,RVer,valero,,,I-10,21,2706 S BEGLIS PKWY,SULPHUR,LA,70665,337-527-5432 (TRAVEL CENTER),,,,33,,,4,2,0,,,,,,,,,,,,,
17,Louisiana,SWIFTY'S FOOD MART,location_details.php?id=3176,http://www.rvandtravelers.com/location_details.php?id=3176,RVer,chevron,,,I-12,15,27411 WALKER S RD,WALKER,LA,70785,225-667-0023 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,,
17,Louisiana,TA ROBERTS OIL,location_details.php?id=11038,http://www.rvandtravelers.com/location_details.php?id=11038,RVer,ind_dealer_1,,,US 165,,6269 US-165,COLUMBIA,LA,71418,318-649-2296 (TRAVEL CENTER),,,,0,,,6,0,0,,,,,,,,,,,,,
17,Louisiana,TA ROBERTS OIL,location_details.php?id=11041,http://www.rvandtravelers.com/location_details.php?id=11041,RVer,ind_dealer_1,,,US 165,,1188 LA-850,GRAYSON,LA,71435,318-649-2298 (TRAVEL CENTER),,,,0,,,2,0,0,,,,,,,,,,,,,
17,Louisiana,TALLULAH TRUCK STOP,location_details.php?id=3231,http://www.rvandtravelers.com/location_details.php?id=3231,RVer,exxon,,,I-20,171,266 US-65,TALLULAH,LA,71282,318-574-1325 (TRAVEL CENTER),,,,15,,,6,2,0,,,,,,,,,,,,,
17,Louisiana,TAYLOR EXPRESS,location_details.php?id=10994,http://www.rvandtravelers.com/location_details.php?id=10994,RVer,marathon,,,LA 3125,,964 LA-3125,GRAMERCY,LA,70052,225-869-1734 (TRAVEL CENTER),,,,15,,,4,4,0,,,,,,,,,,,,,
17,Louisiana,TEDDY BEARS CONVENIENCE,location_details.php?id=3297,http://www.rvandtravelers.com/location_details.php?id=3297,RVer,chevron,,,I-55,36,14069 LA-442 W,TICKFAW,LA,70466,985-542-6511 (TRAVEL CENTER),,,,18,,,2,0,0,,,,,,,,,,,,,
17,Louisiana,TEXACO,location_details.php?id=53888,http://www.rvandtravelers.com/location_details.php?id=53888,RVer,texaco-,,,US 190,,1671 US HWY 190 W,EUNICE,LA,70535,337-457-0464 (TRAVEL CENTER),337-457-0464 (SAM'S SOUTHERN EATERY),337-457-0465,,25,0,0,4,2,0,1,,,,,,,,,,,,
17,Louisiana,THE CORNER STORE,location_details.php?id=10962,http://www.rvandtravelers.com/location_details.php?id=10962,RVer,exxon,,,LA 10,,4899 LA-10 W,ELIZABETH,LA,70638,318-634-5401 (TRAVEL CENTER),,,,15,,,4,0,0,,,,,,,,,,,,,
17,Louisiana,THE PALMS TRUCK STOP,location_details.php?id=11062,http://www.rvandtravelers.com/location_details.php?id=11062,RVer,ind_dealer_1,,,LA 46,,8001 SAINT BERNARD HWY,ARABI,LA,70032,504-271-4212 (TRAVEL CENTER),504-309-9606 (SUBWAY),504-271-4436,,50,,,5,0,0,,,504-277-6996 (THE PALMS TOO),,,,,,,,,,
17,Louisiana,THE QUARTERS,location_details.php?id=3285,http://www.rvandtravelers.com/location_details.php?id=3285,RVer,chevron,,,I-49,23,165 LA-744,OPELOUSAS,LA,70570,337-948-1946 (TRAVEL CENTER),337-948-1946 (SUBWAY),337-948-6912,,53,,,3,2,0,1,,337-948-1946 (EL PICO DE GALLO),,,,,,,,,,
17,Louisiana,TIGER FUEL STOP,location_details.php?id=3300,http://www.rvandtravelers.com/location_details.php?id=3300,RVer,chevron,,,I-49,73,500 ROBINSON BRIDGE RD,WOODWORTH,LA,71485,318-443-1188 (TRAVEL CENTER),,,,8,0,0,6,0,0,,,,,,,,,,,,,
17,Louisiana,TIGER TRUCK STOP,location_details.php?id=3306,http://www.rvandtravelers.com/location_details.php?id=3306,RVer,ind_dealer_1,,,I-10,139,76730 GARNER LANE,GROSSE TETE,LA,70740,225-648-2312 (TRAVEL CENTER),,,,24,0,0,6,1,1,,,,,,,,,,,,,
17,Louisiana,TIGERLAND TRUCK STOP,location_details.php?id=10965,http://www.rvandtravelers.com/location_details.php?id=10965,RVer,66gas,,,LA 12,,1108 LA-12,DEQUINCY,LA,70633,337-786-3065 (TRAVEL CENTER),337-786-3065 (GOLDEN TIGER),,,10,,,4,2,0,1,,,,,,,,,,,,
17,Louisiana,TIMBERLAND TRUCK STOP,location_details.php?id=10996,http://www.rvandtravelers.com/location_details.php?id=10996,RVer,ind_dealer_1,,,LA 371,,26026 US-371,SAREPTA,LA,71071,318-994-3701 (TRAVEL CENTER),318-994-2018 (LUMBERJACK GRILL),318-994-3307,,50,,,6,2,5,,,,,,,,,,,,,
17,Louisiana,TMI FUEL STOP,location_details.php?id=11056,http://www.rvandtravelers.com/location_details.php?id=11056,RVer,ind_dealer_1,,,US 190,WEST,524 US-190,PORT ALLEN,LA,70767,225-383-6500 (TRAVEL CENTER),,225-336-9753,,50,,,4,2,0,1,,,,,,,,,,,,
17,Louisiana,TOBACCO PLUS,location_details.php?id=3311,http://www.rvandtravelers.com/location_details.php?id=3311,RVer,exxon,,,I-10,4,2217 N OLD HWY 90,VINTON,LA,70668,337-589-6396 (TRAVEL CENTER),,,,15,0,0,2,0,0,,,,,,,,,,,,,
17,Louisiana,TRAVEL CENTERS OF AMERICA #046,location_details.php?id=17407,http://www.rvandtravelers.com/location_details.php?id=17407,RVer,catscale3,,,I-20,171,224 HWY 65 S,TALLULAH,LA,71282,318-574-5900 (TRAVEL CENTER),318-574-5900 (COUNTRY PRIDE RESTAURANT),318-574-4671,www.ta-petro.com/location/la/ta-tallulah,135,12,12,8,7,5,,,,,,,,,,,,,
17,Louisiana,TRAVEL CENTERS OF AMERICA #161,location_details.php?id=15928,http://www.rvandtravelers.com/location_details.php?id=15928,RVer,catscale3,,,I-10,101,1701 N UNIVERSITY AVE,LAFAYETTE,LA,70507,337-237-0176 (TRAVEL CENTER),,337-235-1713,www.ta-petro.com/location/la/ta-lafayette,128,24,24,8,9,3,,,,,,,,,,,,,
17,Louisiana,TRAVEL CENTERS OF AMERICA #180,location_details.php?id=15933,http://www.rvandtravelers.com/location_details.php?id=15933,RVer,catscale3,,,I-10,266,1682 GAUSE BLVD,SLIDELL,LA,70458-1361,985-643-9974 (TRAVEL CENTER),985-643-9974 (COUNTRY PRIDE RESTAURANT),985-649-1676,www.ta-petro.com/location/la/ta-slidell,139,55,55,10,10,3,,,,,,,,,,,,,
17,Louisiana,TRAVEL CENTERS OF AMERICA #237 - BILL UNDERWOOD,location_details.php?id=15923,http://www.rvandtravelers.com/location_details.php?id=15923,RVer,catscale3,,,I-20,5,8560 GREENWOOD RD,GREENWOOD,LA,71033,318-938-5411 (TRAVEL CENTER),318-938-5411 (COUNTRY PRIDE RESTAURANT),318-938-5003,www.ta-petro.com/location/la/ta-greenwood,177,15,15,9,10,4,,,318-938-5411 (SUBWAY),,,,,,,,,,
17,Louisiana,TRIPLE JJJ TRAVEL PLAZA,location_details.php?id=55203,http://www.rvandtravelers.com/location_details.php?id=55203,RVer,ind_dealer_1,,,LA 529/169,,8311 SPRINGRIDGE TEXAS LINE RD,KEITHVILLE,LA,71047,318-925-0689 (TRAVEL CENTER),318-925-0689 (SUNSET DINER),,,20,0,0,5,0,0,,,,,,,,,,,,,
17,Louisiana,TRUCK AND TRAILER CENTER,location_details.php?id=11019,http://www.rvandtravelers.com/location_details.php?id=11019,RVer,shell_,,,US 90,,101 MILLSTONE RD,BROUSSARD,LA,70518,337-839-5000 (TRAVEL CENTER),,337-839-5012,,15,0,0,3,0,8,,,,,,,,,,,,,
17,Louisiana,U-PAK-IT,location_details.php?id=3562,http://www.rvandtravelers.com/location_details.php?id=3562,RVer,,,,I-20,171,120 HWY 65 S,TALLULAH,LA,71282,318-574-3835 (TRAVEL CENTER),,,,10,0,0,2,0,0,,,,,,,,,,,,,
17,Louisiana,USA TRAVEL CENTER,location_details.php?id=18607,http://www.rvandtravelers.com/location_details.php?id=18607,RVer,ind_dealer_1,,,I-20,103,985 US-80 E,CALHOUN,LA,71225,318-644-1559 (TRAVEL CENTER),318-644-2673 (103 CAJUN RESTAURANT),318-644-9818,,30,,,7,4,0,,,,,,,,,,,,,
17,Louisiana,WAG-A-PAK,location_details.php?id=11025,http://www.rvandtravelers.com/location_details.php?id=11025,RVer,conoco,,,US 90,,518 US-90,PATTERSON,LA,70392,985-395-6611 (TRAVEL CENTER),,985-395-6611,,0,,,2,0,0,,,,,,,,,,,,,
17,Louisiana,WALLY'S TRUCK STOP,location_details.php?id=923,http://www.rvandtravelers.com/location_details.php?id=923,RVer,valero,,,I-20,38,224 GOODWILL RD,MINDEN,LA,71055,318-371-1717 (TRAVEL CENTER),318-377-7900 (BIG PAPA'S DINER),318-377-0091,,75,0,0,4,1,0,,,,,,,,,,,,,
17,Louisiana,WALLY'S TRUCK STOP,location_details.php?id=47408,http://www.rvandtravelers.com/location_details.php?id=47408,RVer,exxon,,,I-20,49,1629 OH 531,MINDEN,LA,71055,318-371-1121 (TRAVEL CENTER),318-371-1121 (SAM'S SOUTHERN EATERY),,,62,0,0,4,2,0,1,,,,,,,,,,,,
17,Louisiana,WESTWOOD SPUR,location_details.php?id=11029,http://www.rvandtravelers.com/location_details.php?id=11029,RVer,ind_dealer_1,,,US 90,,7340 WESTBANK EXPY,MARRERO,LA,70072,504-328-1444 (TRAVEL CENTER),,,,64,,,4,2,0,,,,,,,,,,,,,
17,Louisiana,WHISPERING PINES,location_details.php?id=18583,http://www.rvandtravelers.com/location_details.php?id=18583,RVer,ind_dealer_1,,,LA 10,,325 LA HWY 10,GREENSBURG,LA,70441,225-222-4121 (TRAVEL CENTER),,,,20,,,3,2,0,1,,,,,,,,,,,,
17,Louisiana,WILEY QUICK STOP,location_details.php?id=18614,http://www.rvandtravelers.com/location_details.php?id=18614,RVer,texaco-,,,I-20,52,2189 LA 532,MINDEN,LA,71055,318-377-7888 (TRAVEL CENTER),,,,74,,,3,3,0,,,,,,,,,,,,,
17,Louisiana,WINN FUEL SERVICE,location_details.php?id=11013,http://www.rvandtravelers.com/location_details.php?id=11013,RVer,conoco,,,US 84,,300 W COURT ST,WINNFIELD,LA,71483,318-628-1451 (TRAVEL CENTER),,,,0,,,2,0,0,,,,,,,,,,,,,
17,Louisiana,WINNER'S CHOICE TRUCK STOP,location_details.php?id=3720,http://www.rvandtravelers.com/location_details.php?id=3720,RVer,citgo,,,I-10,33,2650 LA-108,SULPHUR,LA,70615,337-882-1405 (TRAVEL CENTER),,337-882-1669,,50,,,5,0,0,,,,,,,,,,,,,
17,Louisiana,WOOLY'S ONE STOP,location_details.php?id=11044,http://www.rvandtravelers.com/location_details.php?id=11044,RVer,exxon,,,US 167,,1799 S HUDSON AVE,JONESBORO,LA,71251,318-395-0111 (TRAVEL CENTER),,318-395-0115,,10,0,0,6,0,0,,,,,,,,,,,,,
18,Massachusetts,128 NEWTON GAS,location_details.php?id=45636,http://www.rvandtravelers.com/location_details.php?id=45636,RVer,gulf-,,,I-95,,8-MA 128,NEWTON,MA,02462,617-964-3103 (TRAVEL CENTER),,,,0,,,1,0,0,,MM 34 SB,,,,,,,,,,,
18,Massachusetts,ALL TOWN,location_details.php?id=45638,http://www.rvandtravelers.com/location_details.php?id=45638,RVer,mobil_oil__type,,,US 20,PIONEER DR,93 SOUTHBRIDGE RD,NORTH OXFORD,MA,01537,508-987-1431 (TRAVEL CENTER),508-987-1431 (ALL TOWN EATS),,,0,0,0,3,0,0,,,,,,,,,,,,,
18,Massachusetts,ALL TOWN # 2743,location_details.php?id=45637,http://www.rvandtravelers.com/location_details.php?id=45637,RVer,mobil_oil__type,,,US 3,28,1 REPUBLIC RD,NORTH BILLERICA,MA,01862,978-663-1440 (TRAVEL CENTER),978-663-1440 (DUNKIN' DONUTS),,,0,0,0,5,0,0,,,,,,,,,,,,,
18,Massachusetts,ALL TOWN TRUCK STOP,location_details.php?id=45610,http://www.rvandtravelers.com/location_details.php?id=45610,RVer,mobil_oil__type,,,I-190,7,280 NEW LANCASTER RD,LEOMINSTER,MA,01453,978-466-3945 (TRAVEL CENTER),978-466-3945 (SUBWAY),978-466-3946,,30,0,0,5,2,0,,,978-466-3945 (DUNKIN' DONUTS),,,,,,,,,,
18,Massachusetts,BLANDFORD PLAZA EB #850,location_details.php?id=53975,http://www.rvandtravelers.com/location_details.php?id=53975,RVer,ind_dealer_1,,,I-90,,I-90 (MATP) MM 29 EB,BLANDFORD,MA,01008,413-848-2056 (TRAVEL CENTER),413-848-2056 (MCDONALD'S),,,4,0,0,4,0,0,,29 EB,,,,,,,,,,,
18,Massachusetts,BLANDFORD PLAZA WB,location_details.php?id=374,http://www.rvandtravelers.com/location_details.php?id=374,RVer,gulf-,,,I-90,,MM 29 WB,BLANDFORD,MA,01008,413-848-2715 (TRAVEL CENTER),413-848-2715 (MCDONALD'S),413-848-2073,,20,0,0,3,0,0,,MM 29 WB,,,,,,,,,,,
18,Massachusetts,BROAD STREET TRUCK STOP,location_details.php?id=435,http://www.rvandtravelers.com/location_details.php?id=435,RVer,ind_dealer_1,,,I-91,5 NB/6 SB,720 HALL OF FAME AVE,SPRINGFIELD,MA,01105,413-739-8678 (TRAVEL CENTER),,413-732-3274,,20,0,0,4,2,0,1,,,,,,,,,,,,
18,Massachusetts,CHARLTON PLAZA EB,location_details.php?id=518,http://www.rvandtravelers.com/location_details.php?id=518,RVer,gulf-,,,I-90,,MM 80 EB,CHARLTON,MA,01507,508-248-4735 (TRAVEL CENTER),508-248-4735 (MCDONALD'S),508-248-1613,,0,0,0,4,0,0,,MM 80 EB,508-248-4735 (FRESH CITIES),,,,,508-248-4735 (AUNTIE ANNE'S),,,,,
18,Massachusetts,CHARLTON PLAZA WB,location_details.php?id=519,http://www.rvandtravelers.com/location_details.php?id=519,RVer,gulf-,,,I-90,,MM 83 WB,CHARLTON,MA,01507,508-248-3308 (TRAVEL CENTER),,508-248-5982,,5,,,4,0,0,,MM 83 WB,,,,,,,,,,,
18,Massachusetts,CIRCLE K,location_details.php?id=45611,http://www.rvandtravelers.com/location_details.php?id=45611,RVer,circle_k__3774,,,I-93,47,181 PELHAM ST,METHUEN,MA,01844,978-688-0623 (TRAVEL CENTER),,,,0,0,0,3,0,0,,,,,,,,,,,,,
18,Massachusetts,DEAN FUEL CENTER,location_details.php?id=11068,http://www.rvandtravelers.com/location_details.php?id=11068,RVer,citgo,,,MA 24,17-B (1 MILE W),666 WASHINGTON ST,SOUTH EASTON,MA,02375,508-238-0884 (TRAVEL CENTER),,,,0,0,0,1,0,0,,,,,,,,,,,,,
18,Massachusetts,DENNIS K BURKETS,location_details.php?id=11075,http://www.rvandtravelers.com/location_details.php?id=11075,RVer,irving,,,BEACHAM ST,,410 BEACHAM ST,CHELSEA,MA,02150,617-889-6711 (TRAVEL CENTER),,,,0,0,0,4,0,0,,,,,,,,,,,,,
18,Massachusetts,DI PILATO SERVICE STATION,location_details.php?id=760,http://www.rvandtravelers.com/location_details.php?id=760,RVer,gulf-,,,I-290,23-B,270 SHREWSBURY ST,BOYLSTON,MA,01505,508-869-6800 (TRAVEL CENTER),,508-869-3196,,0,0,0,2,0,0,,,,,,,,,,,,,
18,Massachusetts,ENERGY NORTH,location_details.php?id=45604,http://www.rvandtravelers.com/location_details.php?id=45604,RVer,mobil_oil__type,,,I-495,26,265 CENTRAL ST,BERLIN,MA,01503,978-838-0441 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,,
18,Massachusetts,FAST FREDDIE'S # 2246,location_details.php?id=2163,http://www.rvandtravelers.com/location_details.php?id=2163,RVer,mobil_oil__type,,,I-95,60,66 N MAIN ST,SALISBURY,MA,01952,978-462-0655 (TRAVEL CENTER),,978-462-0214,,0,0,0,4,0,0,,,,,,,,,,,,,
18,Massachusetts,FLYNN'S TRUCK STOP,location_details.php?id=11074,http://www.rvandtravelers.com/location_details.php?id=11074,RVer,ind_dealer_1,,,US 20,MA 140,307 HARTFORD PIKE,SHREWSBURY,MA,01545,508-753-9698 (TRAVEL CENTER),508-753-9698 (DUNKIN' DONUTS),508-753-1532,,100,0,0,6,5,3,,,,,,,,,,,,,
18,Massachusetts,FRAMINGHAM PLAZA WB,location_details.php?id=1132,http://www.rvandtravelers.com/location_details.php?id=1132,RVer,gulf-,,,I-90,,MM 116 WB MP,FRAMINGHAM,MA,01701,508-877-8807 (TRAVEL CENTER),508-877-8807 (MCDONALD'S),,,10,0,0,6,0,0,,MM 116 WB,508-877-8807 (MARKET FRESH),,,,,,,,,,
18,Massachusetts,INTERSTATE TRAVEL PLAZA,location_details.php?id=1425,http://www.rvandtravelers.com/location_details.php?id=1425,RVer,shell_,,,I-495,14-A,580 WASHINGTON ST,WRENTHAM,MA,02093,508-384-9501 (TRAVEL CENTER),,508-384-2902,,75,0,75,5,2,0,,,,,,,,,,,,,
18,Massachusetts,J & H BEST AUTO/TRUCK STOP,location_details.php?id=327,http://www.rvandtravelers.com/location_details.php?id=327,RVer,ind_dealer_1,,,I-95,44-B,129 NEWBERRY ST,PEABODY,MA,01960,978-535-9870 (TRAVEL CENTER),978-535-9870 (RED'S KITCHEN AND TAVERN),978-535-2889,,30,0,30,3,2,0,,,,,,,,,,,,,
18,Massachusetts,JIMMY'S,location_details.php?id=48214,http://www.rvandtravelers.com/location_details.php?id=48214,RVer,ind_dealer_1,,,MA 38,,945 MAIN ST,WILMINGTON,MA,01887,978-657-8092 (TRAVEL CENTER),,,,0,,,2,0,0,,,,,,,,,,,,,
18,Massachusetts,JOE'S GAS,location_details.php?id=45608,http://www.rvandtravelers.com/location_details.php?id=45608,RVer,ind_dealer_1,,,US 44,,245 US 44,EAST TAUNTON,MA,02718,508-824-8700 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,,
18,Massachusetts,LEE PLAZA EB,location_details.php?id=1688,http://www.rvandtravelers.com/location_details.php?id=1688,RVer,gulf-,,,I-90,,I-90 (MATP) MM 8.5 EB,LEE,MA,01238,413-243-3288 (TRAVEL CENTER),,413-243-3695,,10,,,3,0,0,,MM 8.5,,,,,,,,,,,
18,Massachusetts,LEE PLAZA WB,location_details.php?id=1689,http://www.rvandtravelers.com/location_details.php?id=1689,RVer,gulf-,,,I-90,,I-90 MM 8.5,LEE,MA,01238,413-243-3344 (TRAVEL CENTER),413-243-3344 (MCDONALD'S),,,10,0,0,3,0,0,,MM 8.5,,,,,,,,,,,
